GrowthRate
-2.451772316
0.973817444
0.441570136
1.026203594
4.639393165
3.905005302
3.729916617
3.549387713
5.584402025
12.27828987
10.40270516
-3.308491162
2.629553371
3.607236743
0.602564577
2.056427135
2.14013819
4.13658791
2.404049863
4.859907114
11.39869572
10.67517316
-7.442722842
0.631787733
5.981296152
3.317078291
8.74888471
7.990493985
7.63356018
4.107358401
6.232442473
16.62723381
11.28892259
-3.816700678
1.895721387
2.285440444
1.617581054
3.109339026
2.973423139
4.344003212
2.917125677
5.813229398
13.14904354
11.18067208
-2.202502335
2.268497279
3.383782313
2.603714361
4.070160139
3.362776424
3.101789846
2.777697019
5.982571914
14.82809154
10.32373403
-5.71136891
0.5771532
1.837610223
1.038817511
3.761051279
6.002882522
5.160696515
3.304086975
6.577858439
15.33423341
9.848970331
-10.73991138
2.308153116
2.10497936
2.509168023
4.673443479
2.873661062
1.889346206
3.482468066
6.785323194
16.0386454
10.26557308
-7.48964772
0.037671625
2.522448497
2.279018073
4.246716538
2.975343147
5.957210946
1.511291053
5.995829832
15.15988236
11.31615475
-3.473093766
1.648440564
2.801821833
2.181355042
4.072584513
4.325238093
5.328991728
3.839318286
7.42367025
16.11268043
10.29429988
-4.065489641
0.649514977
2.253425619
1.685079229
3.598318917
4.522284736
4.922591043
3.657688301
7.530228562
15.22949005
9.459897781
-7.810615295
-2.55348601
2.598692862
2.809158753
2.270481749
3.047638585
5.108288742
5.481269586
7.312732274
15.50382069
14.23330148
-4.299334299
3.138469521
0.224569253
0.853830261
4.866450548
2.749870915
5.232536657
0.966498921
5.371038099
13.32244762
8.653802989
-3.645414426
2.799369619
2.65461265
1.739118108
2.405898515
3.475648738
6.182533757
3.977173445
5.280244467
10.96009087
11.34475379
-2.109158294
1.483017512
1.523759839
1.03475502
1.928133344
3.8930583
4.704060382
3.002099951
4.62008995
13.0519659
9.828308672
-1.328420404
1.835028954
1.299104578
1.652699202
3.327592245
4.115814094
4.173934085
3.015131412
5.71149233
12.70010348
9.027010155
-6.578312796
2.413429063
5.994020066
3.429928596
5.633113849
6.504221762
5.271051081
5.616895439
7.795005904
14.81911762
10.02209001
-4.982108342
3.126660799
3.453965845
3.025623727
2.81200634
4.370278159
6.02460513
3.532928302
8.57930305
13.87625393
10.95878522
-3.065548946
3.007340098
2.062655762
1.708140656
3.350382919
5.716756478
4.81398298
2.929705678
4.524927528
12.2507221
10.38883203
-1.08874022
1.883879295
0.709619854
1.918710527
3.516579493
4.950970783
3.328446779
2.172902121
-4.902184382
24.56597212
9.416831649
-2.048885987
2.819123818
1.673862967
1.992224272
2.841220981
4.13330829
3.754274921
1.270155227
4.479875004
12.91973775
9.643839874
-0.436266849
2.182977613
1.945548429
1.42910182
2.907045587
2.869201878
3.179388025
1.700557977
5.41965773
13.82007969
9.970732044
-8.303654433
2.796077146
4.880662843
2.346870814
4.516894426
6.39210098
3.90606279
3.100948049
5.971910026
14.01926884
9.493408517
-0.733710848
1.970050442
2.400048163
2.16711011
3.883224124
4.089229706
3.024437473
0.866826733
5.741904001
11.18061043
8.398866028
-0.54267598
-0.404071165
1.377317478
2.184980953
2.623518598
2.612093369
4.257017646
1.144587618
4.373997939
15.13655717
12.39903523
-1.889230396
2.49280033
2.87986661
1.990380804
3.204750518
3.894707078
5.185143555
5.869416627
6.927092963
14.12196243
8.758694726
-4.98599098
1.840184325
1.029883756
2.027317388
3.334792139
2.555514097
4.75107605
2.114485139
4.841593069
16.60196005
10.49782545
-0.233729141
3.250705003
2.488218574
1.922257591
2.416666585
1.874242092
4.033320934
3.110823965
4.101375408
11.90591134
9.228111001
-7.340264896
1.457188462
2.819955456
0.440212769
0.598641642
2.675169234
3.597520016
1.927397146
5.355480249
16.57960338
10.74557415
18.07961757
3.46950342
0.125230624
4.198275573
4.484693782
3.12283029
4.423281881
2.315182439
5.645415862
13.09759293
8.918884714
0.923434766
5.228223291
6.164825163
5.389042111
10.51494246
3.924209811
4.294382234
3.510335003
5.248039694
15.45501066
9.636316585
-1.194716352
3.901312425
3.876460429
2.011520306
2.733405722
1.772586948
4.125532985
2.698705334
4.926770552
11.43690637
8.716696971
-1.225571902
3.940677298
2.680392159
0.714153384
1.44312068
1.753582922
5.761409868
2.654231343
3.788480954
12.52995487
10.02250016
-6.576029454
1.96283827
3.084957195
2.348205407
5.03713438
6.303413
5.518337167
5.201228083
6.367378421
15.65145763
10.93569869
12.35061589
5.75376653
3.725801
7.364276603
14.80315683
10.35914254
-6.251809418
-5.299669287
3.825810815
5.620702072
4.65156781
4.412602393
3.144020053
2.406881262
4.839627246
15.16116336
7.791502658
-4.063730822
0.276167446
3.126934558
3.085821829
4.424873629
4.066037784
3.986214228
2.633177859
7.254630789
13.2688867
9.085362454
-7.096313297
1.122530242
2.098255451
2.668441237
0.307229699
3.434091373
4.738511996
3.220350758
4.834078567
17.81909327
11.22620102
-0.884997339
2.212088539
1.173010534
1.472944242
2.020660355
3.241841466
5.052224864
3.932134171
5.2376384
12.41189631
10.19854609
-5.021253776
1.464374699
1.91499683
0.577022668
3.230219851
4.643929769
5.272749127
3.947049562
5.611591307
11.79044098
9.94497983
-1.381415745
1.992112682
2.15512405
2.381328607
2.695313604
3.46142659
4.431108203
2.445840948
4.869318144
12.20889804
10.23992147
24.9047148
11.79041605
-1.776913082
0.909033174
2.827959186
1.874652097
3.807334712
3.860847098
4.922349583
3.6718942
8.402956843
15.75946844
11.57439837
-9.777755855
-1.009708279
1.803194899
0.800941086
2.010938598
4.751632327
6.326676608
4.847587003
7.200958058
17.29249389
11.27178237
-3.927773901
5.037938757
3.097755037
3.210943121
7.809900367
7.737815893
6.507477561
3.921071489
8.609990941
16.60016204
10.10095177
-0.338332873
1.174604559
0.951314928
1.545617534
5.031703549
3.293851855
4.1925796
1.765839695
5.705484514
12.91667175
9.634034402
-1.16528647
2.224344677
1.984694863
3.096818061
4.005185019
2.55148064
3.20311045
3.301146105
5.202356325
13.48763214
9.604582912
-9.152999403
4.059197767
4.338219544
2.746946488
2.161155625
5.057619574
5.314946843
1.951920845
-23.83965408
55.00512605
10.5495577
-2.589878264
1.198695825
1.447697225
0.519734531
2.35666855
3.189876237
3.844640039
3.129357485
4.205814422
12.95923933
10.48340547
-2.894647002
0.968179226
2.518388943
2.367990437
1.679711992
2.386181294
4.035830559
1.811422679
5.908399736
13.82100237
11.72794014
-7.084819216
-5.116142726
1.172511211
2.190179674
2.933094446
3.368910451
4.830580697
1.92156025
3.711699323
14.11799463
11.28784467
-6.3568332
-1.595685396
4.60488904
5.624319523
7.696706975
13.56371145
11.84785361
8.661936101
4.756801635
19.82887476
18.26959042
-5.029464545
2.10721353
4.212181199
3.667336665
6.61792801
8.097859869
8.689624664
7.661697344
10.0514183
20.7152618
12.23214255
-8.556429696
0.454346811
5.953974699
7.314749979
2.829478764
11.55120606
13.25423289
11.80921947
14.57798182
25.62212542
14.26552127
-1.678669703
-0.24405628
-0.024309143
0.752917478
3.113300783
3.697328608
2.243238856
0.821708425
4.904278995
12.6488712
9.296823675
-10.76981573
-1.425330676
3.127478104
1.58094838
7.301757189
8.207185453
8.325805773
7.300568638
9.779697134
20.22216049
11.89025158
-6.514986313
-0.119919307
1.908668574
1.452909466
5.095871882
7.482178562
7.48566203
6.40771927
8.638284711
19.8046553
11.98919684
-7.529358047
3.784056502
7.035596871
5.990063929
5.648428778
10.72681159
10.41602609
9.115160785
11.26152904
21.7491905
12.06135366
-4.499170493
2.132673988
2.029943953
1.890496163
5.052407256
6.067361576
6.357593869
4.929165898
8.649963747
19.45053891
11.33036364
-5.376267261
3.134070974
1.861183767
2.550192343
4.466668813
7.566925009
6.923369153
5.405121221
8.950402039
19.50427556
11.84987568
-1.537226644
3.402552232
2.04958532
1.544267595
5.195877731
6.242746169
6.563835383
4.76321343
8.175047253
17.72690851
10.97203569
-2.424414775
3.527572405
2.326318792
1.116929898
5.173936887
6.10904357
6.480725634
4.314575326
8.859995411
18.98033471
11.15776883
-2.066090678
4.647067685
2.531716489
4.48714245
7.237810171
7.040884801
8.660470608
8.099562111
10.58409317
21.69917982
10.78798972
-2.339569719
0.069891344
1.86045287
0.706379357
2.6345752
1.898413756
4.511817854
4.616246548
6.92492485
16.14002178
14.31119442
-2.486258224
0.401523605
1.835355001
0.560716486
4.598353883
2.551974854
4.599800194
2.79791029
5.567984253
16.59277702
14.12598008
-1.59009986
2.363783356
0.317749541
0.981111925
2.27083213
0.825908024
3.695771193
3.488312812
8.521534481
20.55882157
16.27473188
-2.824106203
1.254149192
1.898123606
2.185646766
6.141671009
1.384515506
0.921945816
4.845114533
5.707470425
20.64881123
13.39417447
26.53224892
15.59005105
-2.364135066
0.824903907
2.584229861
1.42940183
4.22065026
2.367342988
4.049666692
2.847950485
6.107251725
16.61790289
15.19267967
-2.643551908
0.512856964
1.317778454
0.922213779
1.921375872
3.075796883
3.947422608
3.39375251
6.21862819
15.63847531
13.61357837
-1.566462123
2.884325498
3.380147446
-0.00642436
1.728651963
2.620312953
3.362767529
3.352083311
5.93043587
23.90896921
18.17998054
