GEOGRAPHY,WHITE,BLACK_OR_AFRICAN_AMERICAN,AMERICAN_INDIAN_AND_ALASKA_NATIVE,ASIAN,NATIVE_HAWAIIAN_AND_OTHER_PACIFIC_ISLANDER,HISPANIC_OR_LATINO
00757,28.3,15.6,0.1,0.1,0.0,99.5
00765,22.1,7.1,0.0,0.2,0.0,94.5
00766,39.8,8.6,0.1,0.0,0.0,99.6
00767,8.0,37.1,0.0,0.0,0.0,99.8
00769,31.1,13.1,0.0,0.0,0.0,99.7
00771,11.3,32.6,0.1,0.1,0.0,99.7
00772,9.2,40.1,0.0,0.1,0.0,99.8
00773,27.5,7.3,0.0,0.3,0.0,99.4
00775,28.8,2.6,0.0,0.8,0.0,93.7
00777,32.9,21.9,0.2,0.0,0.0,99.5
00778,42.2,11.3,0.3,0.2,0.0,96.2
00780,42.2,7.0,0.0,0.0,0.0,99.6
00782,48.5,8.2,0.0,0.0,0.0,99.9
00783,46.5,6.7,0.0,0.0,0.0,99.8
00784,57.0,10.8,0.1,0.0,0.4,99.4
00786,42.9,43.5,0.0,0.0,0.0,100.0
00791,23.5,12.2,0.2,0.5,0.0,98.7
00794,53.2,7.1,0.1,0.0,0.0,99.9
00795,24.5,5.9,0.0,0.0,0.0,99.8
00901,51.0,11.9,0.0,0.0,0.1,94.1
00906,100.0,0.0,0.0,0.0,0.0,83.1
00907,43.6,8.6,0.3,1.0,0.0,94.2
00909,33.5,11.6,1.3,0.3,0.0,96.4
00911,41.5,7.0,0.5,3.8,0.0,84.9
00912,27.0,10.8,0.2,1.1,0.3,97.6
00913,27.6,4.2,0.4,0.9,0.0,92.1
00915,15.9,14.2,0.2,0.0,0.1,98.6
00917,38.8,8.2,0.1,0.4,0.1,99.0
00918,38.4,4.9,0.2,0.3,0.2,99.1
00920,40.9,18.7,0.3,0.0,0.0,99.2
00921,39.4,15.2,0.2,0.0,0.0,99.2
00923,31.6,13.8,0.3,0.2,0.0,99.2
00924,45.5,18.0,0.2,0.0,0.0,99.1
00925,40.4,15.1,0.6,0.8,0.0,97.0
00926,48.3,9.4,0.1,0.1,0.0,98.6
00927,54.8,5.2,0.5,0.5,0.0,97.1
00934,53.9,46.1,0.0,0.0,0.0,34.4
00949,41.5,6.9,0.4,0.0,0.0,99.0
00950,-,-,-,-,-,-
00951,23.8,29.5,0.0,0.0,0.0,100.0
00952,32.0,17.2,0.1,0.0,0.0,100.0
00953,51.7,5.4,0.0,0.2,0.0,99.0
00956,35.6,6.3,0.1,0.0,0.0,99.1
00957,37.1,6.3,0.2,0.5,0.0,99.0
00959,38.6,7.7,0.0,0.2,0.0,97.6
00960,26.0,9.7,0.0,0.0,0.0,98.3
00961,39.9,7.0,0.0,0.1,0.0,99.4
00962,40.4,11.6,0.3,0.0,0.0,98.6
00965,34.1,13.9,0.1,0.6,0.0,97.7
00966,43.1,3.8,0.0,0.2,0.0,98.2
00968,47.7,3.0,0.0,0.4,0.0,98.2
00969,39.9,5.4,0.3,0.2,0.0,98.5
00971,38.1,6.0,0.1,0.0,0.0,99.7
00976,54.8,13.0,0.1,0.4,0.0,99.3
00979,41.2,6.8,0.3,0.5,0.0,96.0
00982,38.9,16.5,0.0,0.9,0.0,98.9
00983,36.5,15.8,0.0,0.1,0.0,99.4
00985,34.1,16.1,0.0,0.2,0.0,99.2
00987,34.0,12.4,0.1,0.2,0.0,98.9
01001,89.6,3.3,0.0,3.0,0.0,7.4
01002,73.0,4.1,0.1,9.1,0.5,8.3
01003,65.1,5.4,0.0,20.3,0.0,7.4
01005,94.6,1.1,0.0,0.0,0.0,5.2
01007,90.2,1.1,0.0,3.2,0.0,4.6
01008,98.4,0.0,0.2,0.0,0.0,4.1
01009,100.0,0.0,0.0,0.0,0.0,0.0
01010,80.7,4.5,0.0,0.2,0.0,1.3
01011,97.0,0.0,0.0,0.0,0.0,1.3
01012,97.7,0.0,0.0,0.0,0.0,2.3
01013,68.9,5.6,0.1,2.1,0.0,34.2
01020,82.5,5.1,0.0,2.2,0.0,17.5
01022,73.9,14.7,0.0,3.0,0.0,7.4
01026,95.4,0.6,0.1,0.0,0.0,1.6
01027,88.0,0.6,0.0,1.5,0.0,7.6
01028,88.8,2.7,0.0,1.3,0.0,7.5
01029,98.9,0.0,0.2,0.0,0.0,2.1
01030,93.3,1.2,0.0,0.6,0.0,3.5
01031,88.5,0.0,0.0,0.0,0.0,14.7
01032,99.0,0.0,0.0,0.0,0.0,1.0
01033,94.8,2.0,0.0,0.5,0.0,3.6
01034,94.6,1.0,0.2,0.6,0.0,0.5
01035,91.6,0.1,0.0,2.4,0.0,3.5
01036,93.0,0.0,0.4,0.4,0.0,5.4
01037,94.0,0.2,0.2,1.9,0.0,3.8
01038,86.9,0.0,1.2,1.0,0.0,8.4
01039,94.6,1.3,1.3,0.0,0.0,3.8
01040,67.5,4.6,0.5,0.8,0.0,51.7
01050,95.4,1.3,0.3,0.0,0.0,1.6
01053,87.7,8.8,0.0,0.3,0.0,3.3
01054,89.8,0.6,0.0,3.7,0.0,3.2
01056,88.5,1.2,0.0,1.0,0.0,10.1
01057,94.6,0.6,0.0,2.0,0.0,3.6
01060,85.9,1.0,0.2,3.3,0.0,8.6
01062,88.6,1.7,0.1,1.3,0.0,7.8
01063,64.7,5.3,0.0,21.9,0.0,8.1
01066,100.0,0.0,0.0,0.0,0.0,0.0
01068,93.4,1.3,0.0,0.0,0.0,1.1
01069,86.8,2.8,0.0,1.8,0.0,5.9
01070,88.8,0.2,1.6,0.2,0.0,0.0
01071,92.9,2.4,0.0,0.1,0.0,4.6
01072,91.3,0.4,0.0,0.8,0.0,8.0
01073,91.2,0.3,0.0,1.8,0.0,2.8
01074,95.7,0.0,0.0,0.0,0.0,4.3
01075,88.4,1.3,0.0,5.1,0.0,6.4
01077,93.1,0.2,0.4,1.1,0.0,6.2
01079,94.4,0.2,0.0,0.0,0.0,8.4
01080,77.6,3.3,0.0,0.7,0.0,12.3
01081,95.2,0.5,0.1,0.1,0.2,4.3
01082,91.9,2.8,0.0,0.0,0.0,4.2
01083,88.3,0.9,0.0,6.4,0.0,5.2
01084,100.0,0.0,0.0,0.0,0.0,0.0
01085,85.7,1.5,0.0,4.4,0.0,10.2
01088,95.6,0.0,0.0,4.4,0.0,0.7
01089,80.7,3.5,0.2,5.3,0.0,11.9
01092,97.9,2.1,0.0,0.0,0.0,0.0
01093,100.0,0.0,0.0,0.0,0.0,0.0
01094,100.0,0.0,0.0,0.0,0.0,0.0
01095,89.6,3.8,0.0,1.5,0.1,5.5
01096,95.7,0.8,0.6,0.0,0.0,2.5
01097,100.0,0.0,0.0,0.0,0.0,0.0
01098,97.1,0.0,0.0,0.0,0.0,1.1
01103,44.6,22.1,1.1,3.1,0.0,47.0
01104,43.8,13.8,0.1,0.7,0.0,63.5
01105,33.4,17.7,0.0,0.2,0.0,77.6
01106,88.3,1.3,0.0,5.8,0.0,3.7
01107,40.9,11.6,0.0,1.5,0.0,79.7
01108,45.3,18.1,0.3,6.9,0.0,41.2
01109,36.6,35.9,1.1,1.4,0.0,45.8
01118,60.0,18.1,0.5,5.3,0.0,25.1
01119,53.2,22.8,0.5,4.5,0.0,31.0
01128,72.6,8.6,0.0,3.3,0.0,22.3
01129,65.3,12.2,0.3,2.5,0.0,31.9
01144,-,-,-,-,-,-
01151,51.7,17.7,0.0,1.1,0.0,45.5
01201,82.5,5.8,0.2,1.3,0.0,8.2
01220,94.6,0.3,0.0,0.8,0.0,3.0
01222,100.0,0.0,0.0,0.0,0.0,0.0
01223,92.0,1.5,0.2,0.3,0.0,3.2
01224,100.0,0.0,0.0,0.0,0.0,0.0
01225,90.2,0.8,0.3,2.4,0.0,0.8
01226,94.7,0.3,0.0,1.2,0.0,2.9
01229,100.0,0.0,0.0,0.0,0.0,0.0
01230,90.1,2.3,0.3,0.5,0.0,4.4
01235,92.8,0.5,0.2,0.0,0.5,3.9
01236,80.0,0.8,0.0,15.8,0.0,4.2
01237,98.5,1.0,0.0,0.0,0.0,0.3
01238,91.6,0.6,0.3,2.4,0.0,3.0
01240,91.9,1.6,0.3,0.3,0.0,5.3
01242,100.0,0.0,0.0,0.0,0.0,0.0
01243,90.4,0.0,4.4,0.0,0.0,0.0
01244,100.0,0.0,0.0,0.0,0.0,0.0
01245,95.4,0.4,0.0,0.4,0.0,5.9
01247,89.4,1.5,0.2,2.9,0.0,5.7
01253,96.8,0.0,0.0,0.0,0.0,1.8
01254,92.3,4.5,0.0,1.5,0.0,1.0
01255,90.3,1.7,0.0,0.6,0.0,2.6
01256,94.2,4.4,0.2,0.0,0.0,0.6
01257,95.2,0.0,0.0,2.1,0.0,7.8
01258,97.3,0.0,0.0,0.0,0.0,1.1
01259,93.0,5.2,0.0,0.0,0.0,8.5
01260,100.0,0.0,0.0,0.0,0.0,0.0
01262,91.4,3.8,0.3,2.2,0.0,1.6
01264,98.6,0.0,0.0,0.0,0.0,1.4
01266,94.9,0.1,1.8,1.3,0.0,2.4
01267,84.5,3.3,0.1,4.8,0.0,3.5
01270,84.4,0.0,0.0,0.7,0.0,1.0
01301,89.3,2.4,0.1,1.7,0.0,6.3
01330,89.4,0.1,0.0,1.0,0.0,3.9
01331,93.3,0.5,0.1,0.6,0.0,5.6
01337,94.7,0.1,0.0,0.9,0.0,1.5
01338,92.3,0.0,0.0,0.0,0.0,7.7
01339,96.2,0.0,0.0,1.9,0.0,0.3
01340,95.2,0.6,0.0,0.6,0.0,2.8
01341,96.3,0.0,0.2,0.4,0.0,4.1
01342,74.9,3.3,0.0,0.3,0.0,2.1
01343,94.6,0.0,0.0,0.0,0.0,5.4
01344,94.7,1.2,0.4,0.0,0.0,3.4
01346,91.0,0.0,0.0,2.2,0.0,6.1
01347,70.6,0.0,0.0,17.3,0.0,0.0
01349,85.9,0.0,0.7,2.0,0.0,0.7
01350,100.0,0.0,0.0,0.0,0.0,0.0
01351,96.6,1.1,0.1,0.0,0.0,0.0
01354,88.8,2.5,0.0,5.8,0.0,0.0
01355,77.7,0.0,0.3,1.0,0.0,1.9
01360,91.5,0.2,0.0,0.1,0.0,6.0
01364,92.3,1.0,0.1,0.7,0.0,4.9
01366,91.5,0.4,0.0,1.0,0.3,3.5
01367,87.9,1.0,0.0,0.4,0.0,2.2
01368,96.6,0.0,0.0,0.1,0.0,0.0
01370,90.2,0.4,0.0,1.5,0.0,5.2
01373,97.3,0.2,0.0,0.0,0.0,5.5
01375,78.7,2.8,0.0,15.1,0.0,5.0
01376,90.3,0.4,0.0,0.1,0.0,5.8
01378,96.7,0.0,0.0,1.1,0.0,1.0
01379,85.0,6.4,0.0,2.3,0.0,4.6
01380,100.0,0.0,0.0,0.0,0.0,0.0
01420,69.0,7.2,0.2,1.7,0.0,30.5
01430,92.5,0.7,0.2,0.8,0.0,3.9
01431,96.9,0.0,0.0,0.5,0.0,2.6
01432,77.5,2.9,0.1,1.6,0.0,15.6
01434,60.5,23.7,0.9,12.0,0.0,12.9
01436,97.0,0.5,0.0,0.0,0.0,3.6
01438,99.2,0.8,0.0,0.0,0.0,0.0
01440,85.7,2.3,0.2,3.2,0.0,8.3
01450,86.9,0.4,0.0,4.8,0.0,4.1
01451,87.9,0.0,0.0,4.8,0.0,8.4
01452,91.4,2.8,0.2,2.5,0.0,2.8
01453,76.5,6.5,0.1,3.0,0.0,13.9
01460,87.6,0.6,0.0,7.1,0.0,2.5
01462,90.5,1.9,0.0,1.0,0.0,3.9
01463,87.4,2.5,0.0,5.4,0.0,3.0
01464,84.7,7.4,0.0,2.0,0.2,8.0
01468,95.4,0.0,0.0,1.8,0.0,0.4
01469,87.3,3.9,0.0,4.1,0.0,3.3
01473,97.5,0.0,0.0,0.6,0.1,1.5
01474,90.5,0.0,0.0,0.0,0.0,7.3
01475,86.6,1.3,0.0,4.3,0.0,4.0
01501,91.8,0.5,0.0,2.7,0.0,4.9
01503,91.5,1.0,0.0,3.1,0.0,2.3
01504,87.6,3.1,0.0,1.9,0.3,3.7
01505,92.8,0.3,0.0,3.5,0.0,2.9
01506,94.9,0.4,0.0,0.2,0.0,2.1
01507,94.0,0.6,0.1,0.2,0.0,5.5
01510,84.9,1.7,0.1,1.8,0.0,15.7
01515,93.3,1.0,0.0,1.6,0.0,5.1
01516,95.8,0.2,0.0,0.3,0.0,4.3
01518,93.2,1.1,0.0,2.9,0.0,3.0
01519,86.4,0.6,0.0,6.9,0.0,3.3
01520,87.4,2.6,0.1,2.2,0.2,6.3
01521,94.8,0.0,1.2,0.8,0.0,6.0
01522,94.5,1.7,0.8,1.0,0.0,1.0
01523,88.8,4.0,0.2,0.7,0.0,8.6
01524,90.8,3.9,0.0,0.9,0.0,3.5
01525,100.0,0.0,0.0,0.0,0.0,0.0
01527,85.4,1.3,0.2,4.6,0.3,3.6
01529,94.3,0.8,0.0,0.6,0.0,1.1
01531,95.4,2.3,0.0,0.2,0.0,0.8
01532,78.2,3.3,0.0,11.0,0.0,4.0
01534,91.3,2.2,0.0,2.4,0.2,6.9
01535,96.4,1.6,0.0,0.1,0.0,0.9
01536,76.5,2.8,0.9,6.8,0.0,9.3
01537,92.8,4.2,0.0,0.0,0.0,0.1
01540,91.9,1.2,0.0,0.9,0.0,5.0
01541,95.3,0.5,0.0,0.0,0.0,2.4
01542,88.8,4.5,0.0,0.0,0.0,3.3
01543,94.5,0.7,0.0,3.1,0.0,3.3
01545,65.8,3.5,0.1,23.3,0.0,4.9
01550,69.6,4.9,0.7,1.1,0.0,36.0
01560,74.1,2.0,0.0,12.5,0.0,6.2
01561,-,-,-,-,-,-
01562,92.6,1.0,0.0,0.7,0.0,4.1
01564,95.8,0.9,0.2,0.3,0.0,3.4
01566,89.7,1.4,0.4,3.7,0.0,2.9
01568,83.0,5.4,0.2,4.0,0.0,5.7
01569,92.5,1.6,0.7,0.6,0.0,2.7
01570,77.7,6.0,0.5,1.0,0.0,16.9
01571,87.4,4.6,0.0,3.6,0.0,4.4
01581,62.2,3.3,0.0,26.9,0.0,6.5
01583,88.0,3.7,0.0,1.1,0.0,6.2
01585,97.3,0.0,1.1,0.0,0.0,2.6
01588,90.6,0.2,0.0,0.3,0.0,9.7
01590,92.0,0.9,0.0,1.5,0.0,1.5
01602,70.5,11.4,0.1,5.4,0.2,13.2
01603,56.0,10.1,0.7,13.9,0.2,27.7
01604,62.2,15.7,0.3,6.9,0.1,21.2
01605,57.2,14.0,0.4,4.2,0.1,32.9
01606,67.3,10.7,0.0,6.5,0.0,14.7
01607,61.2,19.7,0.0,1.4,0.0,20.3
01608,45.0,9.7,7.3,8.9,0.0,46.0
01609,68.8,8.8,0.1,5.9,0.0,19.5
01610,51.4,14.1,0.1,7.6,0.2,38.7
01611,89.9,2.0,0.0,0.2,0.0,6.3
01612,91.2,2.6,0.0,1.0,0.0,4.0
01701,72.7,4.7,0.1,9.0,0.0,8.8
01702,49.5,7.8,0.1,6.2,0.1,24.9
01718,44.6,0.0,0.0,36.0,0.0,1.8
01719,69.5,9.4,0.0,17.5,0.0,1.4
01720,63.7,3.8,0.0,24.9,0.0,3.6
01721,72.9,4.6,0.3,13.9,0.0,8.3
01730,71.5,2.4,0.1,19.3,0.0,4.3
01731,52.7,2.5,0.0,15.0,0.0,32.0
01740,85.4,0.0,0.5,6.2,0.0,3.9
01741,84.4,0.1,0.0,10.5,0.0,1.2
01742,82.3,3.6,0.2,4.8,0.0,5.5
01745,74.0,0.0,0.0,24.9,0.0,3.6
01746,87.3,0.6,0.0,5.4,0.0,4.3
01747,94.3,1.6,0.0,0.4,0.0,3.5
01748,76.0,0.8,0.2,16.4,0.0,2.7
01749,83.5,0.8,0.7,4.8,0.1,5.9
01752,64.8,3.4,0.2,5.2,0.1,16.9
01754,86.6,0.5,0.0,4.3,0.0,3.6
01756,94.3,0.4,0.0,0.6,0.0,2.8
01757,73.5,3.9,0.9,2.5,0.0,11.6
01760,79.5,1.6,0.1,13.7,0.0,3.7
01770,83.2,0.2,0.0,7.8,0.0,2.0
01772,76.8,0.5,0.0,15.7,0.0,4.0
01773,89.3,0.8,0.0,4.7,0.0,4.3
01775,83.7,3.0,0.0,5.6,0.0,1.7
01776,82.3,1.6,0.0,10.1,0.1,1.6
01778,80.3,0.9,0.0,12.8,0.1,5.1
01801,76.1,5.1,0.1,9.6,0.0,6.1
01803,77.1,2.1,0.1,14.6,0.2,2.8
01810,74.6,2.3,0.1,15.0,0.0,9.4
01821,81.1,5.0,0.0,9.0,0.1,3.9
01824,82.2,1.8,0.1,8.7,0.0,5.0
01826,84.2,3.6,0.0,4.9,0.0,7.9
01827,90.4,1.1,0.0,3.5,0.0,4.8
01830,71.0,4.4,0.2,1.2,0.0,26.8
01832,68.2,2.8,0.1,2.2,0.0,27.0
01833,91.4,1.2,0.1,1.0,0.0,2.5
01834,98.1,0.0,0.0,0.2,0.0,4.0
01835,78.1,4.6,0.0,0.7,0.0,14.7
01840,23.1,3.5,0.6,0.0,0.0,85.4
01841,23.0,5.2,0.3,1.3,0.0,86.5
01843,32.4,5.4,0.2,4.1,0.0,72.7
01844,62.2,5.5,0.2,4.2,0.0,30.0
01845,82.7,2.7,0.3,6.8,0.0,8.6
01850,57.3,12.7,0.0,15.1,0.5,26.6
01851,37.2,9.0,0.3,41.7,0.0,12.4
01852,63.5,8.6,0.5,14.3,0.1,15.4
01854,59.9,9.2,0.0,16.0,0.1,21.7
01860,93.7,0.0,0.0,0.6,0.0,1.7
01862,73.9,9.1,0.0,5.3,0.0,9.2
01863,83.6,2.6,0.1,8.9,0.0,2.7
01864,88.3,1.1,0.0,4.4,0.0,1.6
01867,87.2,0.4,0.1,6.4,0.0,4.4
01876,89.4,3.1,0.0,4.2,0.0,3.2
01879,81.8,1.8,0.0,9.6,0.0,7.1
01880,90.5,1.0,0.1,4.1,0.0,2.7
01886,71.4,0.8,0.1,22.6,0.0,2.9
01887,87.3,1.8,0.1,5.2,0.0,1.8
01890,74.9,2.4,0.3,15.8,0.0,2.6
01901,45.1,23.8,2.8,0.5,0.0,42.2
01902,38.3,15.0,0.5,5.0,0.0,50.3
01904,68.5,5.3,0.1,5.6,0.4,24.8
01905,48.2,15.8,0.8,7.7,0.0,42.2
01906,81.9,3.3,0.0,3.0,0.1,10.6
01907,89.2,3.0,0.4,2.9,0.0,5.1
01908,94.3,1.9,0.0,0.6,0.0,0.3
01913,88.9,3.1,0.1,1.0,0.0,2.7
01915,87.5,2.9,0.2,2.6,0.0,6.6
01921,92.8,0.0,0.0,1.1,0.0,2.2
01922,94.1,0.0,0.0,0.8,0.0,2.7
01923,91.0,2.4,0.1,2.4,0.2,4.2
01929,98.2,0.0,0.0,0.0,0.0,0.9
01930,90.9,1.2,0.1,2.5,0.0,4.1
01937,86.9,0.0,0.0,6.3,0.0,31.3
01938,93.3,1.0,0.0,2.0,0.0,2.5
01940,82.3,2.2,0.0,8.2,0.0,4.5
01944,94.2,0.0,0.0,0.7,0.0,0.4
01945,95.4,1.1,0.5,1.0,0.0,3.5
01949,89.1,1.7,0.2,2.4,0.0,5.7
01950,93.7,0.6,0.0,1.5,0.0,2.8
01951,89.4,0.0,0.0,3.3,0.0,0.3
01952,87.6,1.1,0.2,3.1,0.0,6.3
01960,85.0,3.1,0.1,1.6,0.0,11.7
01965,94.3,0.0,0.0,0.0,0.0,1.9
01966,94.8,0.6,0.1,0.2,0.0,2.5
01969,94.2,0.0,0.0,2.0,0.0,0.0
01970,76.6,5.9,0.2,3.1,0.0,19.1
01982,93.9,0.7,0.0,3.3,0.0,0.9
01983,85.5,1.8,0.0,5.7,0.0,4.5
01984,92.4,2.4,0.0,2.6,0.1,3.8
01985,88.3,0.0,0.7,2.0,0.0,4.1
02019,84.9,0.8,0.0,1.2,0.0,7.2
02021,75.4,9.1,0.6,8.4,0.0,4.4
02025,93.6,0.8,0.4,0.6,0.7,1.9
02026,84.6,6.0,0.1,2.3,0.2,7.6
02030,78.8,1.7,0.0,13.1,0.0,2.7
02032,73.0,2.7,0.0,11.2,0.0,7.9
02035,82.3,4.2,0.1,6.5,0.0,4.0
02038,88.2,1.5,0.0,5.7,0.0,4.1
02043,94.0,0.9,0.1,2.4,0.0,2.3
02045,95.3,0.1,0.0,1.5,0.0,0.6
02047,100.0,0.0,0.0,0.0,0.0,0.0
02048,86.3,1.9,0.2,6.5,0.0,3.7
02050,95.4,1.1,0.1,0.7,0.1,2.6
02052,88.7,1.5,0.0,4.2,0.0,5.0
02053,84.5,1.5,0.1,5.5,0.0,3.7
02054,89.6,1.8,0.0,2.6,0.0,1.2
02056,85.3,6.7,0.0,1.9,0.0,4.7
02061,91.4,0.3,0.0,3.6,0.0,3.2
02062,76.7,6.7,0.0,6.7,0.0,7.8
02066,91.2,0.2,0.0,2.0,0.0,1.1
02067,69.6,3.0,0.2,19.1,0.0,3.8
02071,90.1,0.0,0.0,0.0,0.0,2.5
02072,63.8,17.9,0.0,5.6,0.1,4.0
02081,89.8,2.5,0.3,3.2,0.0,4.7
02090,78.8,2.8,0.0,11.1,0.0,3.7
02093,92.1,2.0,0.1,2.1,0.0,0.9
02108,85.3,4.2,0.0,2.5,0.0,7.7
02109,81.3,1.2,0.0,10.7,0.0,2.2
02110,85.6,5.5,0.0,4.4,0.6,2.7
02111,39.8,2.4,0.3,47.0,0.0,10.1
02113,89.4,3.6,0.1,3.2,0.0,8.1
02114,76.0,3.1,0.1,8.7,0.0,9.8
02115,57.6,9.3,0.1,19.0,0.3,14.2
02116,67.6,5.2,0.2,15.4,0.6,7.8
02118,49.2,17.1,0.8,15.7,0.0,18.0
02119,18.5,49.7,0.6,2.7,0.0,32.1
02120,40.7,20.1,1.0,17.6,0.0,23.8
02121,11.4,54.4,0.1,0.7,0.0,33.6
02122,35.1,28.6,0.5,15.2,0.0,14.8
02124,20.7,49.7,0.2,6.6,0.0,19.9
02125,34.9,30.3,0.9,11.0,0.0,21.7
02126,7.4,73.2,0.0,1.2,0.0,18.3
02127,78.8,4.6,0.1,7.0,0.0,9.5
02128,47.7,3.2,0.6,4.1,0.1,54.4
02129,75.6,7.0,0.0,8.1,0.0,9.4
02130,63.6,12.7,0.5,6.4,0.0,20.4
02131,55.5,24.2,0.2,2.2,0.0,22.6
02132,75.2,4.9,0.3,8.7,0.0,9.3
02133,-,-,-,-,-,-
02134,60.3,5.5,0.6,23.0,0.0,9.6
02135,63.7,5.5,0.3,17.0,0.2,11.9
02136,26.6,51.6,0.2,2.0,0.4,23.2
02138,64.8,6.0,0.3,17.5,0.0,8.5
02139,55.2,14.2,0.1,19.0,0.3,9.5
02140,57.6,15.5,0.0,18.5,0.0,6.4
02141,62.9,8.7,0.1,19.4,0.1,11.4
02142,45.6,6.4,0.5,40.3,0.0,6.3
02143,74.6,3.4,0.2,10.2,0.0,7.0
02144,78.3,3.3,0.3,9.6,0.0,7.3
02145,66.7,5.1,0.4,10.3,0.0,17.9
02148,48.1,13.3,0.2,27.5,0.0,9.1
02149,46.0,13.7,0.9,8.9,0.2,29.1
02150,33.9,6.2,0.6,2.8,0.0,67.4
02151,58.7,4.0,0.1,5.9,0.0,39.9
02152,78.9,3.9,1.8,1.6,0.0,18.2
02155,69.4,7.8,0.0,11.8,0.1,8.4
02163,60.2,10.0,0.0,15.7,0.0,16.8
02169,58.8,8.2,0.2,24.2,0.1,6.4
02170,56.0,4.2,0.0,35.7,0.1,3.4
02171,54.8,3.1,0.2,36.9,0.0,4.2
02176,80.2,2.7,0.0,9.5,0.0,5.1
02180,83.6,1.6,0.0,7.4,0.0,4.7
02184,70.7,3.3,0.0,20.7,0.0,2.9
02186,70.6,16.0,0.2,6.0,0.1,3.7
