GEOGRAPHY,WHITE,BLACK_OR_AFRICAN_AMERICAN,AMERICAN_INDIAN_AND_ALASKA_NATIVE,ASIAN,NATIVE_HAWAIIAN_AND_OTHER_PACIFIC_ISLANDER,HISPANIC_OR_LATINO
00719,76.5,5.7,0.0,0.0,0.0,100.0
00720,74.8,4.6,0.2,0.0,0.0,99.7
00723,7.3,77.5,0.0,0.0,0.0,99.7
00725,68.1,8.6,0.3,0.2,0.0,97.9
00727,74.1,7.8,0.1,0.5,0.0,98.7
00728,74.1,6.0,0.1,0.1,0.0,99.5
00729,45.5,13.1,0.1,0.7,0.0,99.7
00730,72.1,4.8,0.0,0.0,0.0,99.0
00731,72.5,4.8,0.0,0.0,0.0,99.7
00735,52.2,6.5,0.5,0.6,0.0,98.1
00736,54.8,8.2,0.1,0.2,0.0,99.5
00738,50.4,10.1,0.1,0.5,0.0,98.9
00739,62.9,10.0,0.2,0.0,0.0,99.4
00740,39.7,16.2,0.0,0.0,0.0,100.0
00741,31.5,40.3,0.0,0.0,0.0,99.4
00745,46.1,13.9,0.2,0.3,0.0,99.5
00751,52.0,35.5,0.0,0.0,0.0,99.9
00754,50.8,30.6,0.0,0.3,0.0,99.6
00757,50.2,33.3,0.1,0.0,0.0,99.8
00765,43.9,10.0,0.1,0.2,0.0,93.5
00766,55.7,4.3,0.0,0.0,0.0,99.8
00767,13.6,67.8,0.0,0.0,0.0,99.9
00769,57.7,27.5,0.0,0.0,0.0,99.3
00771,15.4,70.3,0.1,0.1,0.0,99.8
00772,13.9,44.2,0.1,0.1,0.0,99.9
00773,51.5,9.3,0.1,0.2,0.0,99.2
00775,50.6,3.7,0.0,2.1,0.0,91.6
00777,42.9,17.9,0.2,0.2,0.0,99.4
00778,58.1,12.5,0.1,0.2,0.0,97.0
00780,60.7,5.5,0.0,0.0,0.0,99.7
00782,75.0,10.6,0.0,0.0,0.0,99.6
00783,72.7,7.4,0.0,0.0,0.0,98.8
00784,69.7,15.5,0.0,0.1,0.4,99.0
00786,100.0,0.0,0.0,0.0,0.0,100.0
00791,46.0,17.8,0.2,0.8,0.0,98.8
00794,76.9,5.1,0.1,0.0,0.0,99.9
00795,41.3,9.2,0.1,0.2,0.0,99.8
00901,67.9,11.4,0.0,0.0,0.1,94.8
00906,100.0,0.0,0.0,0.0,0.0,100.0
00907,66.1,8.3,0.3,0.3,0.0,94.6
00909,43.2,16.2,0.6,0.3,0.0,98.1
00911,62.0,8.7,0.3,2.1,0.0,86.7
00912,40.8,17.8,0.2,0.9,0.2,98.3
00913,37.0,4.8,0.3,0.7,0.0,96.3
00915,24.2,14.6,0.6,0.3,0.0,98.7
00917,60.5,11.2,0.1,0.3,0.2,98.9
00918,66.8,6.5,0.2,0.2,0.1,99.5
00920,52.4,20.2,0.2,0.0,0.0,99.2
00921,47.6,20.2,0.2,0.0,0.0,99.3
00923,56.2,14.0,0.4,0.1,0.0,99.5
00924,58.0,18.8,0.3,0.1,0.0,98.6
00925,56.6,22.0,0.2,1.0,0.0,96.8
00926,68.1,10.5,0.1,0.2,0.0,98.6
00927,71.4,7.2,0.2,1.0,0.0,95.5
00934,62.3,37.7,0.0,0.0,0.0,29.8
00936,83.2,7.6,0.0,0.0,0.0,94.3
00949,67.5,10.4,0.0,0.0,0.0,98.6
00950,-,-,-,-,-,-
00951,-,-,-,-,-,-
00952,55.3,22.9,0.0,0.0,0.0,100.0
00953,79.7,7.3,0.1,0.1,0.0,98.7
00956,62.7,7.1,0.1,0.0,0.0,98.8
00957,64.4,6.8,0.2,0.4,0.0,99.1
00959,62.8,10.0,0.1,0.2,0.0,98.2
00960,62.7,15.8,0.0,0.0,0.0,98.9
00961,62.4,9.4,0.0,0.4,0.0,99.3
00962,63.6,12.9,0.0,0.0,0.0,98.5
00965,60.8,11.4,0.2,0.3,0.0,99.7
00966,68.2,5.0,0.0,0.2,0.0,98.6
00968,74.2,2.9,0.0,0.0,0.0,98.6
00969,68.5,6.3,0.3,0.0,0.0,97.5
00971,63.4,7.6,0.1,0.0,0.0,99.6
00976,72.3,10.0,0.1,0.2,0.0,99.0
00979,58.2,11.6,1.4,1.1,0.0,95.7
00982,51.2,21.4,0.4,0.6,0.0,98.8
00983,47.2,22.5,0.7,0.1,0.0,99.1
00985,44.8,22.8,2.2,0.2,0.0,99.5
00987,49.0,16.8,1.1,0.1,0.0,98.6
01001,91.2,2.8,0.0,3.2,0.0,5.5
01002,74.2,5.8,0.2,10.4,0.7,7.5
01003,68.9,4.5,0.2,20.5,0.0,7.3
01005,94.4,2.0,0.0,0.3,0.5,3.5
01007,91.9,0.7,0.0,3.5,0.0,2.6
01008,98.0,0.0,0.3,0.0,0.0,4.8
01009,100.0,0.0,0.0,0.0,0.0,0.0
01010,84.5,5.5,0.0,0.4,0.0,2.1
01011,96.6,0.3,0.0,0.1,0.0,2.8
01012,96.5,0.0,0.0,0.0,1.5,3.2
01013,76.8,4.5,0.0,2.3,0.0,31.4
01020,86.3,5.3,0.0,1.7,0.0,15.0
01022,72.0,19.5,0.0,2.8,0.0,9.1
01026,98.3,0.0,0.1,0.3,0.0,1.6
01027,93.8,0.5,0.0,1.0,0.0,4.2
01028,90.7,2.2,0.3,3.3,0.0,5.8
01029,98.3,0.0,0.5,0.0,0.0,1.0
01030,94.6,1.6,0.0,0.6,0.0,4.6
01031,90.4,0.3,0.0,0.0,0.0,8.6
01032,99.2,0.0,0.0,0.0,0.0,8.3
01033,96.1,0.3,0.0,1.1,0.0,4.1
01034,94.6,0.9,0.3,0.5,0.0,1.0
01035,87.3,5.6,0.0,2.1,0.0,2.0
01036,94.1,0.2,0.4,0.3,0.0,5.4
01037,94.2,0.3,0.3,0.8,0.0,4.5
01038,93.7,0.0,1.0,0.3,0.0,5.1
01039,92.8,1.6,2.4,0.0,0.0,5.6
01040,80.0,4.3,0.3,0.8,0.0,54.6
01050,94.0,1.1,0.2,0.0,0.0,2.3
01053,95.0,3.3,0.0,0.4,0.0,1.3
01054,91.7,1.2,0.0,4.7,0.0,1.5
01056,92.5,1.7,0.0,0.8,0.0,9.9
01057,96.1,1.2,0.0,1.3,0.0,1.6
01060,84.4,2.3,0.2,4.4,0.0,8.7
01062,91.3,1.5,0.0,1.4,0.0,11.2
01063,74.5,2.2,0.0,15.7,0.0,6.7
01066,100.0,0.0,0.0,0.0,0.0,0.0
01068,97.7,0.2,0.2,0.2,0.0,1.1
01069,89.3,3.8,0.0,2.1,0.0,7.8
01070,85.6,0.1,0.3,1.9,0.0,3.2
01071,93.1,3.3,0.0,0.1,0.0,5.2
01072,85.6,1.2,0.0,0.9,0.0,6.3
01073,93.3,0.6,0.0,0.8,0.0,1.7
01074,93.2,0.0,0.0,0.0,0.0,6.8
01075,90.0,1.7,0.1,4.5,0.0,5.8
01077,94.8,0.1,0.4,1.6,0.0,3.0
01079,100.0,0.0,0.0,0.0,0.0,0.0
01080,83.1,2.6,0.0,1.3,0.0,7.5
01081,96.7,0.5,0.3,0.0,0.2,4.0
01082,95.1,1.8,0.0,0.8,0.0,7.1
01083,95.6,0.0,0.0,4.4,0.0,0.0
01084,86.1,0.0,0.0,0.0,0.0,13.9
01085,90.0,1.5,0.1,2.8,0.1,10.1
01086,90.9,4.6,0.0,0.0,0.0,4.6
01088,99.1,0.0,0.0,0.0,0.0,1.2
01089,84.4,2.7,0.4,5.1,0.0,11.4
01092,97.6,2.4,0.0,0.0,0.0,4.9
01093,100.0,0.0,0.0,0.0,0.0,0.0
01094,96.3,0.0,0.0,0.0,0.0,6.3
01095,92.7,3.5,0.0,0.7,0.0,6.5
01096,99.7,0.0,0.0,0.0,0.0,1.6
01097,95.7,0.0,0.0,0.0,0.0,0.0
01098,99.2,0.0,0.0,0.0,0.0,0.0
01103,47.1,19.7,0.6,2.9,0.0,54.8
01104,62.9,11.6,0.4,1.3,0.0,59.1
01105,48.1,22.0,0.0,0.7,0.0,69.2
01106,88.3,1.3,0.0,7.2,0.0,6.4
01107,60.1,12.8,0.3,0.7,0.0,79.1
01108,57.4,20.1,0.5,6.1,0.0,41.1
01109,48.5,34.8,0.5,2.1,0.0,44.6
01118,68.8,16.3,0.2,4.8,0.0,23.8
01119,65.0,18.7,0.5,5.1,0.0,28.0
01128,75.0,9.7,0.0,3.7,0.0,23.1
01129,70.3,19.6,0.0,2.6,0.0,22.7
01151,60.2,25.2,0.0,1.3,0.0,37.1
01199,-,-,-,-,-,-
01201,85.7,4.5,0.1,1.7,0.1,7.0
01220,94.9,0.7,0.0,1.4,0.0,2.2
01222,96.4,0.0,1.3,0.0,0.0,0.0
01223,93.4,1.1,0.4,0.4,0.0,4.2
01224,100.0,0.0,0.0,0.0,0.0,0.0
01225,95.3,0.9,0.5,0.0,0.0,2.4
01226,98.2,0.1,0.2,0.5,0.0,2.7
01229,100.0,0.0,0.0,0.0,0.0,11.9
01230,94.0,2.1,0.0,0.5,0.0,4.6
01235,96.5,0.3,0.0,0.0,0.3,1.7
01236,77.4,10.0,0.0,10.6,0.0,3.6
01237,98.6,0.0,0.0,0.3,0.0,0.8
01238,91.3,0.5,0.2,2.7,0.0,3.3
01240,93.2,2.5,0.5,0.0,0.0,5.0
01242,100.0,0.0,0.0,0.0,0.0,0.0
01243,92.2,0.0,4.3,0.0,0.0,0.0
01244,100.0,0.0,0.0,0.0,0.0,0.0
01245,99.2,0.0,0.0,0.8,0.0,0.0
01247,89.0,1.7,0.2,2.7,0.1,6.3
01253,98.2,0.0,0.9,0.0,0.0,2.4
01254,92.3,5.2,0.0,1.6,0.0,0.8
01255,96.1,1.8,0.0,0.3,0.0,2.4
01256,95.0,3.1,0.6,0.0,0.0,1.3
01257,99.9,0.1,0.0,0.0,0.0,6.0
01258,90.4,0.0,7.1,0.2,0.2,7.5
01259,98.1,0.6,0.0,0.0,0.0,0.6
01260,100.0,0.0,0.0,0.0,0.0,0.0
01262,86.1,5.5,0.5,4.1,0.0,3.7
01264,92.1,2.3,0.0,0.0,0.0,14.0
01266,89.3,4.5,1.2,1.5,0.2,5.1
01267,83.2,4.8,0.8,5.3,0.0,4.3
01270,84.9,0.0,0.0,1.3,0.0,0.0
01301,90.4,2.3,0.1,1.0,0.0,6.4
01330,92.9,0.0,0.6,1.8,0.0,2.8
01331,93.3,1.1,0.1,0.6,0.0,5.7
01337,95.8,0.0,0.0,1.3,0.0,0.7
01338,58.7,0.0,0.0,0.0,0.0,30.7
01339,96.2,0.0,0.0,1.2,0.0,1.2
01340,96.2,1.7,0.0,0.0,0.0,1.8
01341,98.9,0.0,0.0,0.3,0.0,1.1
01342,84.5,3.9,0.0,0.9,0.0,6.7
01343,88.5,0.0,0.0,0.0,0.0,11.5
01344,95.2,1.6,1.1,0.0,0.0,3.6
01346,94.3,0.0,0.0,0.0,0.0,5.0
01347,100.0,0.0,0.0,0.0,0.0,0.0
01349,88.6,0.0,0.4,1.3,0.0,0.4
01350,100.0,0.0,0.0,0.0,0.0,0.0
01351,97.1,0.9,1.2,0.0,0.0,0.3
01354,93.2,2.0,0.0,3.2,0.0,0.1
01355,77.3,0.0,0.7,0.6,0.0,0.4
01360,94.6,0.3,0.0,0.2,0.0,4.1
01364,95.7,0.9,0.5,0.7,0.0,2.6
01366,95.3,0.4,0.0,0.9,0.3,4.0
01367,87.9,1.2,0.0,0.2,0.0,2.9
01368,99.2,0.0,0.0,0.6,0.0,0.0
01370,91.2,0.5,0.1,2.8,0.0,3.2
01373,95.6,0.0,0.0,0.6,0.0,4.9
01375,81.1,0.5,0.0,10.9,1.9,6.0
01376,92.3,0.6,0.0,0.1,0.0,8.1
01378,96.5,0.0,0.3,0.5,0.0,2.3
01379,89.2,5.3,0.0,0.8,0.0,3.5
01420,73.9,7.0,0.3,2.1,0.0,29.4
01430,97.4,1.0,0.0,0.3,0.0,2.8
01431,96.4,0.2,0.0,0.7,0.0,2.2
01432,87.5,4.4,0.2,4.1,0.0,3.6
01434,55.9,25.3,1.0,14.6,0.0,10.9
01436,95.8,0.0,0.0,1.4,0.0,4.7
01438,99.4,0.6,0.0,0.0,0.0,0.0
01440,86.3,2.5,0.0,3.2,0.0,8.9
01450,90.5,0.4,0.0,4.3,0.0,3.2
01451,90.9,0.0,0.0,2.6,0.0,7.3
01452,91.7,2.6,0.0,3.1,0.0,3.8
01453,80.5,5.9,0.2,2.8,0.0,17.1
01460,89.0,0.4,0.1,7.6,0.0,1.5
01462,94.2,1.6,0.0,1.0,0.0,6.1
01463,91.2,0.8,0.0,5.7,0.0,1.9
01464,78.2,9.7,0.0,3.8,0.0,8.2
01467,100.0,0.0,0.0,0.0,0.0,0.0
01468,91.8,0.0,0.5,7.7,0.0,0.6
01469,93.0,1.6,0.0,1.9,0.0,3.3
01473,99.2,0.0,0.0,0.2,0.0,1.6
01474,97.9,0.0,0.0,0.0,0.0,4.6
01475,89.8,1.0,0.0,3.9,0.0,4.8
01501,94.1,0.7,0.0,2.4,0.0,4.7
01503,96.7,0.0,0.0,1.3,0.0,0.3
01504,89.5,3.8,0.3,1.2,0.0,3.4
01505,96.4,0.0,0.0,2.7,0.0,3.9
01506,94.3,0.3,0.0,1.2,0.0,0.1
01507,95.5,0.8,0.1,0.3,0.0,5.7
01510,88.6,2.9,0.6,1.9,0.0,13.5
01515,95.2,1.9,0.0,0.0,0.0,4.0
01516,96.1,0.3,0.0,1.6,0.0,5.1
01518,93.4,0.0,0.0,5.1,0.0,1.6
01519,81.6,3.3,0.0,7.9,0.0,3.1
01520,91.0,3.2,0.1,1.6,0.1,3.9
01521,98.0,0.7,0.1,0.0,0.0,4.1
01522,96.2,1.5,0.0,1.3,0.0,9.3
01523,88.8,4.9,0.2,0.9,0.2,9.8
01524,92.5,3.5,0.0,0.8,0.1,2.6
01525,85.4,0.0,0.0,0.0,0.0,14.6
01527,90.2,1.5,0.0,2.2,0.6,3.1
01529,96.2,0.4,0.0,0.0,0.0,0.8
01531,98.2,0.0,0.0,0.3,0.0,0.3
01532,82.4,4.5,0.0,8.8,0.0,3.4
01534,95.3,0.7,0.2,0.6,0.5,5.5
01535,97.4,1.4,0.0,0.4,0.0,1.3
01536,84.0,2.9,0.0,5.4,0.0,10.3
01537,95.8,3.4,0.0,0.7,0.0,4.0
01540,91.9,1.6,0.0,1.5,0.0,5.4
01541,93.7,0.7,0.0,0.0,0.0,1.3
01542,92.3,4.6,0.6,0.0,0.0,2.3
01543,94.5,0.6,0.0,2.4,0.0,4.2
01545,70.3,1.6,0.2,22.7,0.0,5.2
01550,81.6,4.2,0.2,0.4,0.0,32.2
01560,70.1,3.3,0.0,18.4,0.0,6.2
01561,100.0,0.0,0.0,0.0,0.0,0.0
01562,91.8,1.4,0.0,3.6,0.0,2.5
01564,96.4,1.1,0.0,0.4,0.0,4.5
01566,93.6,0.9,0.0,2.2,0.0,3.7
01568,83.3,7.4,0.0,2.7,0.0,2.2
01569,95.1,0.8,0.0,0.4,0.0,1.9
01570,81.1,4.3,0.1,1.3,0.0,13.9
01571,92.6,2.1,0.0,2.6,0.0,3.3
01581,65.7,3.4,0.6,25.4,0.0,7.0
01583,89.9,4.5,0.2,1.5,0.0,11.2
01585,96.5,0.2,0.9,0.0,0.0,2.2
01588,88.7,0.4,0.3,1.0,0.0,10.0
01590,92.1,2.3,0.0,1.4,0.1,1.3
01602,76.6,7.6,0.2,7.0,0.2,10.6
01603,64.6,12.5,0.3,10.8,0.0,25.9
01604,63.4,14.7,1.1,8.7,0.0,23.9
01605,61.1,18.6,0.4,4.6,0.0,30.2
01606,73.6,10.7,0.1,8.5,0.0,10.5
01607,67.5,20.9,0.0,2.6,0.0,18.2
01608,50.8,21.8,2.5,5.8,0.0,49.5
01609,79.3,7.5,0.1,6.0,0.0,18.2
01610,63.2,11.6,0.8,7.5,0.1,36.4
01611,92.7,2.1,0.0,0.3,0.4,7.1
01612,87.9,8.3,0.0,1.6,0.1,3.9
01701,80.6,4.1,0.0,8.8,0.0,6.2
01702,57.2,8.0,0.5,8.1,0.1,25.3
01718,47.7,0.0,0.0,18.3,0.0,8.9
01719,74.6,4.6,0.0,15.8,0.0,3.6
01720,68.0,3.9,0.2,24.0,0.1,4.6
01721,78.1,5.1,0.4,12.8,0.0,6.5
01730,76.0,2.5,0.1,17.3,0.0,3.1
01731,62.6,4.8,0.0,10.7,0.0,26.2
01740,89.8,0.2,0.0,4.0,0.0,4.0
01741,88.3,0.0,0.0,9.1,0.0,0.9
01742,82.2,4.0,0.0,8.2,0.0,6.6
01745,93.3,0.0,0.0,6.7,0.0,5.2
01746,91.8,1.1,0.0,5.1,0.0,3.4
01747,95.6,0.5,0.0,0.5,0.0,1.7
01748,81.9,2.0,0.1,13.3,0.0,3.1
01749,91.7,0.6,0.0,3.5,0.0,6.7
01752,74.8,4.3,0.1,5.3,0.2,14.2
01754,87.0,1.6,0.0,4.2,0.0,2.9
01756,94.2,0.0,0.0,0.8,0.0,1.6
01757,79.5,3.6,0.1,2.7,0.0,13.0
01760,79.5,2.2,0.2,14.3,0.0,3.3
01770,85.4,0.6,0.0,7.8,0.0,1.2
01772,79.3,0.5,0.0,16.5,0.0,2.9
01773,92.4,0.4,0.0,3.8,0.0,3.5
01775,81.9,2.1,0.0,7.6,0.0,0.9
01776,83.9,1.1,0.0,10.8,0.1,2.5
01778,83.3,0.7,0.0,11.6,0.0,5.6
01801,79.5,4.7,0.0,10.1,0.0,6.3
01803,76.1,2.4,0.2,16.3,0.3,1.5
01810,78.2,2.3,0.1,15.1,0.0,7.6
01821,83.8,4.1,0.1,7.9,0.1,3.5
01824,88.1,0.9,0.1,8.1,0.0,3.1
01826,87.8,4.0,0.0,3.7,0.1,6.4
01827,95.5,0.0,0.0,2.8,0.0,1.9
01830,74.2,4.2,0.1,1.8,0.0,26.7
01832,78.3,1.9,0.0,1.1,0.1,25.1
01833,95.6,0.7,0.3,0.6,0.0,3.5
01834,98.3,0.0,0.2,0.2,0.0,2.7
01835,84.3,3.5,0.0,0.7,0.0,13.4
01840,38.8,5.1,0.7,0.0,0.0,86.0
01841,47.0,5.2,0.6,1.0,0.0,86.3
01843,49.3,5.5,0.0,4.8,0.0,69.8
01844,69.3,5.2,0.1,4.7,0.0,30.2
01845,85.2,3.1,0.1,5.8,0.0,8.1
01850,62.4,18.1,0.0,9.2,0.5,24.1
01851,41.9,7.5,1.6,40.6,0.1,11.8
01852,70.0,7.5,0.7,12.5,0.2,18.1
01854,67.6,7.2,0.1,17.2,0.1,20.9
01860,96.5,0.0,0.0,1.2,0.0,2.3
01862,75.1,7.9,0.0,4.9,0.0,10.6
01863,85.1,1.9,0.0,9.4,0.0,3.9
01864,92.9,0.9,0.0,4.3,0.0,1.6
01867,89.8,0.7,0.0,5.3,0.0,3.6
01876,91.5,3.3,0.0,2.8,0.0,2.2
01879,85.7,0.8,0.0,10.5,0.0,5.0
01880,94.6,0.9,0.0,2.6,0.0,3.4
01886,73.1,0.6,0.1,23.1,0.0,2.6
01887,87.0,2.9,0.0,5.4,0.0,1.2
01890,78.8,0.9,0.6,14.5,0.0,2.3
01901,33.8,27.9,2.3,0.5,0.0,43.5
01902,41.6,16.3,0.3,5.0,0.1,50.1
01904,75.0,4.3,0.2,3.9,0.2,26.6
01905,46.6,16.6,0.5,10.3,0.0,40.8
01906,87.6,2.3,0.1,5.0,0.1,8.5
01907,92.9,2.0,0.0,2.6,0.0,5.0
01908,93.0,1.5,0.0,2.7,0.0,1.1
01913,93.4,0.4,0.3,1.1,0.0,2.6
01915,90.3,3.0,0.1,2.3,0.0,5.4
01921,94.5,0.0,0.0,2.5,0.0,1.9
01922,95.3,0.0,0.0,1.3,0.0,1.6
01923,91.7,1.9,0.1,2.1,0.0,5.7
01929,99.1,0.0,0.0,0.0,0.0,0.4
01930,93.1,2.2,0.1,1.9,0.0,2.9
01937,94.5,0.0,0.0,0.0,0.0,22.0
01938,91.7,1.6,0.0,2.2,0.0,5.0
01940,88.4,2.7,0.0,4.1,0.0,1.7
01944,96.4,0.0,0.0,0.4,0.0,1.8
01945,95.8,0.4,0.0,1.6,0.0,4.4
01949,91.7,2.3,0.1,0.6,0.0,5.6
01950,94.3,1.3,0.0,1.7,0.0,2.7
01951,96.2,0.1,0.0,1.1,0.0,3.2
01952,94.0,0.6,0.1,1.8,0.1,5.1
01960,89.0,3.5,0.2,1.3,0.0,11.6
01966,96.3,0.1,0.1,0.2,0.0,1.5
01969,97.2,0.9,0.0,0.8,0.0,0.4
01970,79.4,6.6,0.3,2.6,0.0,18.4
01982,90.2,0.3,0.0,6.1,0.3,1.6
01983,94.1,0.2,0.0,4.4,0.0,2.3
01984,93.0,2.8,0.0,3.0,0.1,5.4
01985,95.6,0.0,0.0,0.6,0.0,4.7
02019,88.5,2.7,0.0,0.8,0.0,3.9
02021,79.8,6.5,0.6,7.5,0.1,4.3
02025,96.3,0.5,0.2,0.5,0.2,0.5
02026,84.6,7.6,0.1,2.9,0.1,9.3
02030,82.0,0.0,0.0,11.7,0.0,3.7
02032,84.5,3.5,0.0,9.3,0.0,1.5
02035,82.3,7.0,0.0,6.8,0.0,4.1
02038,89.5,1.4,0.0,5.9,0.0,2.7
02043,95.6,0.6,0.1,2.6,0.0,1.4
02045,95.2,0.6,0.0,1.1,0.0,0.8
02047,100.0,0.0,0.0,0.0,0.0,0.0
02048,89.0,2.4,0.2,5.9,0.0,4.0
02050,98.3,0.3,0.0,0.4,0.1,2.3
02052,92.8,1.3,0.0,4.3,0.0,2.6
02053,91.1,1.6,0.0,3.1,0.0,3.1
02054,92.3,1.8,0.0,1.7,0.0,2.5
02056,83.3,8.5,0.2,1.7,0.0,7.6
02061,93.7,0.3,0.0,3.8,0.1,3.1
02062,81.7,8.5,0.0,5.5,0.0,6.6
02066,92.7,0.3,0.0,2.0,0.0,1.5
02067,75.4,1.6,0.1,16.9,0.0,4.6
02071,60.1,7.0,1.2,24.4,0.0,7.5
02072,69.0,17.0,0.2,5.1,0.0,3.7
02081,90.1,1.4,0.4,3.0,0.0,6.9
02090,84.0,1.2,0.0,10.3,0.0,3.3
02093,94.4,2.5,0.1,0.9,0.0,2.3
02108,86.8,4.5,0.2,3.8,0.0,5.4
02109,82.8,1.5,0.0,12.0,0.0,3.4
02110,87.7,2.7,0.0,4.1,1.2,1.7
02111,39.9,3.2,0.5,51.1,0.0,7.8
02113,89.8,3.0,0.2,3.3,0.0,8.5
02114,78.9,4.5,0.1,7.7,0.0,12.5
02115,62.8,7.3,0.1,18.4,0.3,14.6
02116,72.1,5.4,0.3,14.9,0.2,7.1
02118,51.1,16.3,0.5,17.7,0.0,18.5
02119,20.2,54.5,1.5,2.2,0.1,27.9
02120,45.2,23.5,0.7,15.2,0.0,24.2
02121,11.5,64.1,0.0,0.2,0.0,32.3
02122,37.0,28.7,0.3,17.4,0.0,14.0
02124,25.2,57.1,0.3,6.6,0.0,17.6
02125,35.4,34.3,0.4,11.3,0.0,21.3
02126,8.2,80.6,0.0,0.6,0.0,17.2
02127,80.7,6.1,0.1,6.3,0.0,10.8
02128,57.6,3.2,0.5,4.5,0.2,56.5
02129,77.0,8.2,0.0,9.7,0.0,8.9
02130,65.7,13.5,0.5,7.2,0.0,19.6
02131,58.8,25.6,0.4,1.6,0.0,25.0
02132,80.6,4.5,0.2,7.1,0.0,9.5
02134,57.4,7.0,0.2,25.8,0.0,10.4
02135,69.8,5.2,0.1,15.4,0.2,11.9
02136,35.5,47.3,0.1,2.2,0.0,27.2
02138,69.1,5.0,0.3,16.1,0.1,9.8
02139,61.2,13.2,0.4,17.6,0.2,9.2
02140,61.1,16.5,0.1,17.5,0.0,5.7
02141,66.3,9.4,0.2,17.4,0.1,14.0
02142,55.5,8.9,0.0,30.7,0.0,8.4
02143,76.0,4.0,0.3,11.1,0.0,7.8
02144,84.1,4.2,0.0,7.0,0.0,6.2
02145,69.8,7.8,0.3,10.5,0.0,19.5
02148,51.9,16.4,0.1,25.4,0.0,9.6
02149,54.1,17.8,1.0,7.9,0.1,29.2
02150,42.4,6.2,0.1,3.9,0.0,67.7
02151,72.4,4.6,0.2,3.8,0.0,37.3
02152,88.9,4.3,0.1,0.8,0.0,11.7
02155,71.9,8.8,0.1,11.6,0.1,7.6
02163,58.9,8.5,0.3,27.5,0.0,7.6
02169,63.0,7.2,0.1,24.5,0.0,4.6
02170,52.8,4.3,0.8,39.3,0.6,2.5
02171,58.2,2.5,0.2,36.3,0.0,2.5
02176,82.5,3.3,0.0,9.2,0.0,3.7
02180,88.3,2.9,0.0,5.4,0.0,4.1
02184,75.1,3.2,0.1,18.2,0.0,2.1
02186,71.7,17.1,0.4,5.8,0.1,3.5
02188,80.2,9.2,0.2,5.0,0.0,6.5
