GEOGRAPHY,WHITE,BLACK_OR_AFRICAN_AMERICAN,AMERICAN_INDIAN_AND_ALASKA_NATIVE,ASIAN,NATIVE_HAWAIIAN_AND_OTHER_PACIFIC_ISLANDER,HISPANIC_OR_LATINO
00901,66.9,13.7,0.4,0.3,0.0,96.2
00906,100.0,0.0,0.0,0.0,0.0,100.0
00907,69.6,16.7,0.6,0.3,0.0,95.1
00909,55.3,24.6,0.8,0.3,0.0,98.0
00911,70.3,15.9,0.1,0.5,0.0,93.4
00912,53.9,28.4,0.7,1.6,0.0,98.0
00913,55.1,35.8,0.1,0.0,0.0,97.5
00915,48.4,32.2,0.5,0.7,0.0,98.4
00917,67.8,12.5,1.5,0.3,0.0,99.2
00918,75.3,8.6,0.2,0.1,0.0,98.3
00920,64.2,20.2,1.4,0.1,0.0,98.7
00921,60.6,28.0,0.3,0.3,0.0,98.9
00923,56.5,20.3,0.2,2.8,0.0,97.5
00924,58.6,19.0,0.3,3.1,0.0,97.9
00925,50.9,17.4,0.3,7.8,0.0,96.2
00926,67.8,8.4,0.2,0.8,0.0,98.6
00927,84.8,8.7,0.0,0.0,0.0,97.9
00934,55.6,16.9,0.0,0.0,0.0,81.2
00936,55.9,11.9,0.0,4.1,0.0,97.2
00949,62.4,11.0,0.2,0.6,0.0,98.9
00950,-,-,-,-,-,-
00951,37.5,62.5,0.0,0.0,0.0,100.0
00952,29.5,12.0,0.0,0.4,0.0,99.3
00953,58.0,7.2,0.1,0.0,0.0,99.7
00956,60.1,7.1,0.4,0.2,0.0,99.5
00957,61.5,8.0,0.6,0.4,0.0,99.0
00959,62.6,7.6,0.7,0.2,0.0,98.2
00960,48.6,8.3,1.4,0.4,0.0,98.0
00961,57.3,6.9,0.6,0.6,0.0,98.2
00962,63.5,9.7,0.4,0.1,0.0,99.6
00965,61.0,14.9,0.0,0.1,0.0,99.1
00966,82.9,3.4,0.2,0.2,0.0,98.4
00968,93.1,1.9,0.0,0.0,0.0,97.4
00969,82.5,5.1,0.5,0.2,0.0,98.4
00971,69.7,5.1,0.2,0.0,0.0,99.3
00976,62.1,7.6,0.1,0.2,0.0,99.2
00979,82.6,8.7,0.7,1.5,0.0,95.3
00982,67.0,18.9,0.2,1.6,0.0,98.2
00983,63.1,18.4,0.9,0.8,0.0,98.6
00985,58.7,19.1,0.6,0.4,0.0,99.4
00987,62.0,15.7,1.2,0.5,0.0,99.0
01001,93.4,2.0,0.1,1.8,0.0,4.7
01002,80.0,5.0,0.3,10.6,0.0,8.2
01003,82.6,4.8,0.0,10.5,0.1,5.5
01005,98.3,0.1,0.2,1.4,0.0,1.2
01007,94.4,1.3,0.0,1.6,0.0,2.8
01008,98.2,0.0,0.0,1.2,0.0,1.2
01009,94.8,0.0,0.0,0.0,0.0,0.0
01010,100.0,0.0,0.0,0.0,0.0,0.3
01011,97.1,1.0,0.0,0.9,0.0,0.3
01012,99.2,0.0,0.0,0.0,0.0,2.4
01013,81.5,4.4,0.0,1.3,0.0,23.1
01020,88.3,2.7,0.1,1.4,0.0,10.8
01022,77.5,12.6,0.0,2.1,0.0,6.1
01026,96.2,2.3,0.3,0.0,0.0,0.9
01027,92.0,1.5,0.0,4.4,0.0,3.0
01028,92.3,4.0,0.2,2.0,0.0,3.2
01029,93.7,0.0,0.0,6.0,0.0,0.0
01030,94.6,2.1,1.7,0.7,0.0,1.6
01031,89.1,2.6,1.0,0.6,0.0,3.3
01032,97.1,0.0,0.0,1.1,0.0,1.4
01033,97.7,0.0,0.0,0.6,0.0,1.7
01034,98.3,0.3,0.7,0.4,0.0,0.5
01035,95.2,2.5,0.0,1.5,0.0,1.5
01036,97.4,0.9,0.0,0.0,0.0,0.3
01037,92.6,0.0,0.0,0.0,0.0,7.4
01038,98.3,0.1,0.0,0.0,0.0,0.0
01039,98.8,0.0,0.0,0.4,0.0,2.2
01040,83.8,4.4,0.5,1.3,0.0,45.1
01050,94.9,0.7,0.0,0.4,0.0,4.9
01053,90.7,3.5,0.0,2.2,0.0,5.1
01054,92.3,3.3,0.0,1.0,0.0,2.3
01056,94.9,1.8,0.1,0.6,0.0,5.5
01057,97.2,0.9,0.0,0.3,0.0,2.5
01060,82.7,3.1,0.4,9.1,0.1,6.9
01062,92.3,2.1,0.2,1.9,0.0,8.4
01063,70.9,6.4,0.0,13.7,0.0,7.6
01066,-,-,-,-,-,-
01068,99.5,0.0,0.2,0.0,0.0,1.1
01069,98.9,0.3,0.0,0.0,0.0,1.8
01070,97.5,0.8,0.4,0.0,0.0,0.9
01071,94.3,0.2,0.0,0.3,0.0,4.6
01072,91.4,0.8,0.3,1.0,0.0,2.9
01073,97.7,0.7,0.0,0.0,0.0,5.5
01074,100.0,0.0,0.0,0.0,0.0,0.0
01075,93.0,2.2,0.1,2.4,0.1,3.3
01077,96.5,0.1,0.0,1.9,0.0,2.8
01079,95.9,0.0,0.0,0.0,0.0,0.0
01080,95.1,1.6,0.0,0.4,0.0,4.1
01081,97.6,0.5,0.5,0.0,0.0,0.2
01082,98.3,0.3,0.2,0.1,0.3,2.3
01083,97.1,0.0,0.0,0.0,0.0,1.0
01084,100.0,0.0,0.0,0.0,0.0,1.7
01085,91.2,1.7,0.1,2.2,0.0,7.2
01086,90.6,7.8,0.0,1.3,0.0,2.5
01088,98.5,1.5,0.0,0.0,0.0,8.2
01089,88.8,2.2,0.9,4.3,0.0,7.9
01092,100.0,0.0,0.0,0.0,0.0,0.0
01093,99.3,0.0,0.0,0.0,0.0,0.0
01094,100.0,0.0,0.0,0.0,0.0,2.9
01095,95.9,1.7,0.0,1.7,0.0,2.2
01096,96.4,0.7,0.3,1.0,0.0,3.5
01097,100.0,0.0,0.0,0.0,0.0,0.0
01098,98.9,0.8,0.0,0.0,0.0,0.8
01103,58.3,18.6,0.0,1.8,0.0,56.1
01104,56.5,12.5,0.0,1.3,0.0,52.0
01105,34.9,22.2,0.4,0.0,0.0,61.6
01106,91.5,0.7,0.0,6.7,0.0,3.5
01107,41.6,9.3,0.8,0.6,0.0,78.9
01108,49.5,19.2,0.8,5.2,0.0,38.4
01109,30.4,41.4,0.4,1.3,0.0,34.9
01118,78.3,12.7,0.0,3.3,0.0,12.0
01119,66.4,23.7,0.9,0.9,0.0,23.6
01128,82.4,13.3,0.0,0.0,0.0,6.9
01129,68.1,16.7,0.0,5.3,0.0,16.7
01151,64.7,14.2,0.3,4.4,0.0,40.2
01199,-,-,-,-,-,-
01201,89.4,5.0,0.2,1.2,0.0,4.9
01220,97.1,0.6,0.2,0.2,0.0,1.9
01222,96.9,0.0,0.0,0.8,0.0,3.1
01223,96.2,0.6,0.1,1.7,0.0,0.8
01224,68.0,0.0,0.0,32.0,0.0,0.0
01225,98.8,0.3,0.0,0.0,0.0,0.4
01226,98.8,0.4,0.2,0.4,0.0,3.4
01229,100.0,0.0,0.0,0.0,0.0,0.0
01230,90.4,2.1,0.0,1.8,0.0,7.1
01235,96.8,0.8,0.6,0.8,0.0,0.1
01236,89.5,1.4,1.2,2.1,0.0,4.7
01237,98.3,1.5,0.0,0.2,0.0,0.0
01238,96.3,0.1,0.0,1.5,0.0,2.6
01240,96.7,0.9,0.2,1.7,0.0,3.8
01242,100.0,0.0,0.0,0.0,0.0,3.0
01243,94.8,0.0,5.2,0.0,0.0,0.0
01244,88.0,0.0,0.0,0.0,0.0,12.0
01245,88.9,5.1,0.0,0.0,0.0,4.4
01247,92.7,2.9,0.5,0.4,0.1,2.8
01253,97.4,0.8,0.0,0.0,0.0,4.3
01254,98.0,0.1,0.5,0.6,0.0,1.5
01255,90.7,0.0,0.2,5.1,0.0,0.6
01256,97.4,2.0,0.0,0.0,0.0,1.7
01257,94.9,0.5,0.0,4.2,0.0,0.7
01258,98.1,1.2,0.6,0.0,0.0,0.6
01259,94.3,0.0,0.0,1.8,0.0,0.0
01260,100.0,0.0,0.0,0.0,0.0,0.0
01262,89.3,3.2,0.0,2.4,0.0,3.2
01264,100.0,0.0,0.0,0.0,0.0,0.0
01266,95.1,1.9,0.0,0.0,0.0,0.9
01267,91.0,1.9,0.6,3.7,0.0,1.9
01270,98.7,0.0,0.0,0.0,0.0,0.0
01301,93.5,1.4,0.1,1.4,0.0,4.9
01330,96.5,0.3,0.0,0.4,0.0,0.6
01331,93.8,0.2,0.5,0.8,0.0,5.7
01337,97.3,0.0,0.0,1.9,0.0,1.2
01338,100.0,0.0,0.0,0.0,0.0,0.0
01339,96.2,1.2,0.3,1.3,0.0,0.5
01340,94.7,0.3,0.8,1.6,0.0,1.7
01341,95.1,0.6,0.0,0.6,0.0,0.8
01342,83.9,0.1,0.0,3.3,0.0,5.1
01343,100.0,0.0,0.0,0.0,0.0,0.0
01344,93.5,0.1,0.0,0.2,0.0,4.9
01346,97.7,0.0,0.0,0.7,0.0,3.8
01347,90.2,0.0,0.0,0.0,0.0,0.0
01349,97.6,0.0,0.0,1.3,0.0,1.7
01350,98.1,0.0,0.0,0.0,0.0,0.0
01351,90.0,1.6,0.0,2.1,0.0,0.3
01354,94.1,0.8,0.0,0.0,0.0,8.3
01355,97.5,2.1,0.0,0.0,0.0,0.6
01360,99.7,0.0,0.0,0.0,0.0,2.4
01364,98.1,0.6,0.2,0.6,0.0,2.9
01366,96.0,0.0,0.0,2.2,0.0,0.3
01367,96.6,0.0,0.0,0.2,0.0,3.0
01368,96.8,0.0,1.6,1.2,0.0,1.8
01370,97.6,0.5,0.0,0.9,0.0,0.5
01373,96.5,0.0,0.4,1.4,0.0,1.4
01375,88.8,0.4,1.1,6.0,0.0,4.3
01376,93.1,1.2,1.5,1.1,0.0,5.9
01378,95.2,0.0,0.0,3.2,0.0,1.9
01379,88.3,6.4,0.3,2.0,0.0,3.2
01420,79.8,3.9,0.2,3.0,0.0,20.6
01430,95.4,1.1,0.0,0.0,0.0,4.3
01431,98.0,0.0,0.0,0.5,0.0,1.5
01432,88.4,4.2,0.8,2.3,0.0,4.7
01434,68.5,17.4,3.1,1.7,0.0,13.3
01436,97.6,0.2,0.0,0.0,0.0,1.8
01438,100.0,0.0,0.0,0.0,0.0,0.0
01440,90.2,1.8,0.3,2.3,0.0,6.9
01450,95.6,1.0,0.3,2.1,0.0,1.2
01451,90.1,3.0,0.3,4.9,0.0,2.9
01452,98.0,0.0,0.0,1.1,0.0,0.5
01453,81.2,5.7,0.3,2.7,0.0,13.4
01460,93.7,0.0,0.1,4.0,0.0,1.2
01462,93.8,1.4,0.0,1.7,0.0,2.3
01463,96.0,0.2,0.1,2.4,0.0,1.6
01464,78.2,8.7,0.1,2.4,0.0,11.5
01467,99.3,0.0,0.0,0.7,0.0,0.2
01468,96.7,0.0,0.0,1.5,0.0,0.4
01469,98.1,0.0,0.3,1.1,0.0,1.7
01473,97.0,0.5,0.3,0.3,0.0,1.4
01474,90.3,0.0,0.0,2.4,0.0,6.9
01475,93.9,0.8,0.1,2.7,0.0,2.0
01501,96.0,1.6,0.0,0.7,0.1,2.8
01503,94.4,1.2,0.0,2.0,0.4,2.3
01504,93.4,1.5,0.0,0.9,0.0,4.1
01505,94.7,0.2,0.0,2.4,0.0,3.6
01506,98.5,0.0,0.1,0.3,0.0,0.1
01507,97.4,0.0,0.0,0.3,0.0,3.6
01510,87.0,2.6,0.5,1.6,0.2,12.9
01515,96.8,1.0,0.0,0.0,0.0,0.0
01516,98.5,0.4,0.0,0.2,0.0,0.8
01518,95.9,0.1,0.0,0.0,0.0,2.0
01519,95.2,0.2,0.0,3.4,0.0,0.4
01520,95.2,0.4,0.1,3.6,0.1,2.0
01521,96.4,1.5,0.0,0.5,0.0,2.1
01522,97.5,0.3,0.0,1.3,0.0,1.2
01523,84.7,7.1,0.5,1.4,0.0,7.3
01524,96.5,0.7,0.1,2.5,0.0,3.9
01525,100.0,0.0,0.0,0.0,0.0,0.0
01527,96.1,0.8,0.0,1.5,0.0,4.1
01529,95.1,1.6,0.0,0.4,0.0,1.6
01531,99.3,0.2,0.0,0.3,0.0,0.7
01532,87.4,1.0,0.0,8.2,0.0,4.0
01534,96.5,0.7,0.0,1.9,0.0,2.6
01535,95.9,1.1,0.0,0.0,0.0,0.8
01536,85.7,3.1,0.0,7.9,0.2,4.7
01537,91.3,0.0,0.0,2.4,0.0,3.4
01540,96.4,0.5,0.3,0.7,0.0,2.5
01541,94.6,2.3,0.0,1.8,0.0,2.0
01542,95.3,0.8,1.1,0.9,0.0,1.3
01543,93.3,1.6,0.0,3.7,0.0,4.1
01545,78.1,2.2,0.1,16.1,0.0,2.7
01550,81.6,3.0,0.0,2.3,0.0,32.2
01560,78.1,1.1,0.0,18.5,0.0,4.9
01561,79.2,13.0,0.0,4.4,0.0,3.4
01562,94.8,0.7,0.5,0.3,0.0,4.1
01564,97.4,1.1,0.2,0.3,0.0,1.6
01566,96.6,0.2,0.3,2.7,0.0,5.0
01568,94.8,0.2,0.0,1.1,0.6,0.7
01569,97.6,0.7,0.0,0.9,0.0,0.8
01570,89.5,2.9,0.0,2.4,0.0,3.6
01571,93.3,2.3,0.3,0.6,0.1,3.9
01581,73.4,2.9,0.2,19.9,0.0,5.5
01583,89.8,5.7,0.2,0.4,0.0,6.2
01585,95.2,2.1,0.0,2.1,0.0,0.0
01588,95.9,0.2,0.0,0.4,0.0,2.7
01590,99.4,0.1,0.0,0.5,0.0,0.5
01602,83.7,8.4,0.0,3.8,0.0,9.2
01603,79.1,6.9,0.4,9.0,0.0,25.0
01604,75.8,11.3,0.1,7.3,0.0,13.4
01605,69.4,14.9,0.1,4.8,0.0,29.8
01606,83.5,12.4,0.0,2.1,0.0,7.4
01607,75.4,14.4,1.1,4.7,0.0,18.5
01608,58.2,14.7,1.0,3.9,0.0,54.3
01609,77.1,11.4,0.5,4.9,0.2,15.5
01610,68.5,11.0,0.1,6.7,0.0,34.9
01611,94.6,2.9,0.6,0.4,0.0,11.1
01612,86.5,4.1,0.0,2.0,0.0,8.8
01701,83.1,6.5,0.3,6.7,0.0,5.7
01702,66.3,9.9,0.1,8.3,0.0,19.5
01718,66.5,0.0,0.0,33.5,0.0,0.0
01719,82.0,0.7,0.1,14.9,0.0,1.1
01720,77.6,1.1,0.3,17.7,0.0,2.3
01721,89.8,2.4,0.0,4.6,0.0,3.0
01730,84.0,3.3,0.0,9.5,0.0,2.6
01731,80.7,10.4,0.0,2.0,0.0,15.4
01740,94.3,0.2,0.0,2.7,0.0,1.6
01741,87.8,0.6,0.0,8.9,0.0,1.3
01742,89.4,2.8,0.1,4.6,0.0,4.1
01745,78.6,0.0,0.0,14.8,0.0,0.0
01746,93.9,0.9,0.0,2.4,1.1,2.0
01747,97.8,0.2,0.0,2.0,0.0,1.2
01748,94.3,0.0,0.1,4.2,0.0,1.3
01749,92.0,0.7,0.1,1.9,0.0,2.9
01752,82.5,3.0,0.0,5.0,0.0,10.6
01754,91.3,0.3,0.0,2.7,0.0,5.6
01756,96.7,0.3,0.5,1.2,0.0,4.6
01757,88.6,1.7,0.8,2.5,0.0,9.5
01760,87.1,2.9,0.1,7.2,0.0,3.2
01770,93.3,0.0,0.0,5.9,0.0,2.2
01772,84.6,1.6,0.0,11.6,0.0,1.8
01773,91.1,0.6,0.0,5.4,0.0,2.1
01775,94.0,0.4,0.2,3.0,0.0,3.9
01776,88.4,0.7,0.0,7.4,0.0,2.1
01778,87.7,0.7,0.2,9.9,0.0,1.0
01801,85.5,3.9,0.0,7.1,0.0,4.8
01803,80.1,2.8,0.0,14.5,0.0,2.1
01810,84.7,1.3,0.1,10.9,0.1,4.0
01821,92.5,1.3,0.0,5.0,0.0,1.7
01824,91.4,0.3,0.0,6.3,0.0,2.6
01826,91.5,1.9,0.0,3.2,0.0,4.8
01827,95.9,0.0,0.0,1.4,0.0,0.8
01830,81.9,3.2,0.5,0.7,0.0,17.5
01832,83.2,2.7,0.6,1.5,0.0,16.8
01833,97.7,0.3,0.1,0.3,0.1,1.1
01834,97.9,0.2,0.0,2.0,0.0,1.3
01835,90.3,4.4,0.2,2.7,0.0,5.6
01840,31.5,8.6,1.1,0.7,0.0,83.6
01841,29.5,4.9,0.3,1.4,0.0,80.5
01843,44.1,7.1,0.0,5.4,0.0,60.3
01844,80.0,2.4,0.1,3.9,0.0,17.9
01845,90.0,1.4,0.2,4.8,0.0,3.6
01850,66.0,9.5,0.0,8.0,0.1,19.4
01851,45.4,7.3,0.4,37.0,0.1,11.5
01852,65.8,7.1,0.3,11.4,0.2,18.2
01854,62.2,5.1,0.2,19.7,0.0,17.3
01860,99.4,0.5,0.0,0.0,0.0,1.1
01862,90.5,1.0,0.1,4.1,0.0,4.9
01863,83.4,0.3,0.0,9.6,0.0,6.6
01864,94.1,0.5,0.0,3.6,0.0,2.3
01867,93.0,1.2,0.1,3.4,0.0,3.1
01876,93.4,1.8,0.2,3.0,0.0,2.3
01879,92.9,0.7,0.0,4.7,0.0,2.6
01880,94.7,0.4,0.0,3.9,0.0,1.3
01886,85.2,0.4,0.1,10.9,0.1,1.8
01887,93.0,1.2,0.0,3.9,0.0,1.9
01890,88.2,0.4,0.0,9.6,0.0,1.4
01901,41.0,20.1,0.8,4.8,0.0,35.0
01902,55.6,13.5,0.2,9.5,0.0,36.7
01904,83.9,7.4,0.0,1.7,0.0,13.4
01905,56.1,14.9,0.2,7.1,0.0,34.7
01906,92.3,1.3,0.0,3.6,0.0,4.7
01907,94.6,1.5,0.2,1.5,0.0,4.3
01908,94.2,2.9,0.0,0.3,0.0,3.9
01913,96.8,0.4,0.0,0.8,0.0,1.4
01915,94.4,1.7,0.1,1.8,0.0,3.0
01921,97.4,0.0,0.0,1.4,0.0,0.8
01922,99.1,0.9,0.0,0.0,0.0,0.0
01923,95.5,1.2,0.1,2.0,0.0,2.0
01929,96.1,0.3,0.0,1.1,0.0,1.3
01930,95.8,1.0,0.1,0.6,0.0,2.9
01937,86.9,0.0,0.0,0.0,0.0,13.1
01938,97.3,0.4,0.2,0.7,0.0,1.4
01940,93.7,0.5,0.0,4.8,0.1,1.6
01944,97.1,0.0,0.0,0.0,0.0,2.6
01945,97.3,0.5,0.2,0.7,0.0,1.8
01949,84.6,2.5,0.5,5.8,0.0,7.8
01950,95.7,0.6,0.1,1.2,0.0,4.0
01951,96.4,1.9,0.0,0.0,0.0,1.7
01952,98.3,0.5,0.0,0.0,0.0,1.8
01960,89.6,1.7,0.0,2.5,0.0,7.8
01966,97.4,1.4,0.1,0.1,0.0,0.7
01969,98.1,1.7,0.0,0.2,0.0,1.3
01970,81.7,6.8,0.4,2.8,0.0,15.4
01982,88.9,2.2,0.0,7.0,0.0,3.0
01983,94.6,0.0,0.2,3.8,0.1,0.4
01984,95.5,1.1,0.0,1.5,0.0,0.6
01985,100.0,0.0,0.0,0.0,0.0,6.3
02019,94.7,1.9,0.1,1.3,0.0,1.9
02021,86.3,7.1,0.0,4.3,0.0,1.8
02025,99.2,0.1,0.0,0.0,0.0,0.4
02026,89.1,5.1,0.1,2.7,0.0,5.2
02030,90.7,0.6,0.2,6.7,0.0,0.9
02032,84.8,0.0,0.0,10.9,0.0,7.3
02035,94.2,1.5,0.0,3.8,0.0,1.7
02038,92.6,1.1,0.1,4.8,0.0,2.3
02043,95.5,1.0,0.1,2.1,0.0,0.4
02045,95.2,1.1,0.9,0.8,0.0,2.9
02047,100.0,0.0,0.0,0.0,0.0,0.0
02048,91.2,2.2,0.0,4.5,0.0,2.9
02050,96.4,0.1,0.0,1.1,0.0,1.6
02052,92.7,0.4,0.3,2.3,0.0,4.6
02053,93.0,0.3,0.0,4.4,0.0,2.7
02054,94.4,0.0,0.0,3.9,0.0,2.6
02056,88.2,5.8,0.1,0.9,0.1,5.2
02061,96.3,0.6,0.0,2.3,0.0,0.7
02062,87.1,2.8,0.0,4.9,0.0,4.0
02066,97.1,0.8,0.0,0.2,0.0,0.5
02067,78.8,5.8,0.1,12.3,0.0,2.4
02071,80.9,8.8,0.0,0.6,0.2,15.3
02072,85.4,9.9,0.2,2.0,0.0,1.7
02081,95.4,1.8,0.0,1.8,0.0,1.5
02090,92.9,0.8,0.0,4.1,0.0,1.7
02093,97.6,1.0,0.0,0.7,0.0,0.8
02108,90.4,4.7,0.2,2.7,0.0,1.4
02109,89.4,3.7,0.0,3.0,0.0,6.4
02110,89.5,1.5,0.0,4.2,0.0,6.2
02111,49.0,4.5,0.5,40.4,0.0,6.4
02113,93.7,1.9,0.0,3.1,0.0,1.3
02114,80.9,5.5,0.7,10.5,0.2,3.5
02115,69.4,9.4,0.1,14.9,0.1,7.9
02116,75.3,5.6,0.2,16.0,0.1,6.9
02118,51.3,18.2,0.4,17.0,0.0,17.9
02119,16.1,60.3,0.4,1.8,0.0,28.8
02120,48.4,25.3,0.0,12.2,0.0,18.9
02121,8.6,72.1,0.8,0.8,0.1,24.8
02122,32.9,31.4,0.2,20.5,0.0,11.6
02124,19.8,62.5,0.4,6.7,0.0,17.2
02125,33.9,30.1,0.4,14.2,0.0,18.2
02126,8.3,85.1,0.2,0.6,0.6,11.8
02127,83.5,4.6,0.1,4.4,0.0,9.6
02128,63.7,4.2,0.5,3.8,0.1,55.1
02129,77.5,10.5,0.0,7.5,0.0,7.2
02130,66.3,14.5,0.3,5.4,0.0,21.2
02131,55.1,26.3,1.6,3.3,0.0,24.8
02132,83.5,5.1,0.0,6.0,0.0,8.4
02134,67.5,6.6,0.1,15.5,0.0,15.6
02135,76.1,4.3,0.2,14.6,0.0,9.9
02136,38.8,47.0,0.1,2.0,0.0,23.6
02138,76.0,6.4,0.3,11.6,0.0,5.9
02139,65.5,14.2,0.4,13.0,0.1,7.6
02140,68.4,14.3,0.2,11.3,0.0,7.8
02141,62.1,12.6,0.2,17.8,0.1,8.5
02142,64.6,3.7,0.0,25.4,0.0,14.7
02143,76.9,2.8,0.1,13.0,0.0,8.1
02144,81.6,6.5,0.0,7.3,0.0,5.9
02145,67.6,12.3,0.6,10.0,0.0,14.5
02148,56.2,14.9,0.2,22.3,0.0,9.8
02149,71.2,14.1,0.1,3.8,0.0,19.8
02150,47.9,6.6,0.1,3.0,0.0,61.8
02151,75.9,3.5,0.4,5.9,0.0,26.7
02152,92.3,1.2,0.1,0.9,0.1,4.9
02155,80.0,8.1,0.1,8.0,0.0,5.0
02163,68.1,7.3,0.0,21.1,0.0,9.3
02169,71.6,6.5,0.2,19.0,0.0,4.1
02170,63.4,1.8,0.0,30.7,0.0,2.0
02171,61.5,2.8,0.4,33.0,0.0,3.6
02176,92.6,1.7,0.0,4.2,0.0,3.0
02180,91.1,1.5,0.2,4.4,0.0,2.5
02184,86.9,3.3,0.0,7.4,0.0,1.9
02186,79.3,13.3,0.0,5.6,0.0,3.3
02188,87.4,5.8,0.2,5.6,0.0,2.4
