GEOGRAPHY,WHITE,BLACK_OR_AFRICAN_AMERICAN,AMERICAN_INDIAN_AND_ALASKA_NATIVE,ASIAN,NATIVE_HAWAIIAN_AND_OTHER_PACIFIC_ISLANDER,HISPANIC_OR_LATINO
00685,86.4,1.8,0.0,0.1,0.0,99.3
00687,88.0,1.2,0.0,0.1,0.0,99.8
00688,91.9,2.2,0.0,0.1,0.0,98.9
00690,57.3,3.0,0.0,0.5,0.0,94.6
00692,77.3,10.9,0.1,0.2,0.0,98.6
00693,90.6,3.3,0.3,0.1,0.1,96.4
00694,100.0,0.0,0.0,0.0,0.0,100.0
00698,88.0,3.0,0.2,0.1,0.0,99.5
00703,83.6,5.0,0.3,0.0,0.0,99.4
00704,61.5,11.6,0.4,0.0,0.0,98.6
00705,82.9,7.3,0.0,0.1,0.0,99.8
00707,48.3,41.4,0.0,0.0,0.0,99.9
00714,55.3,24.8,0.0,0.0,0.0,99.8
00715,49.4,19.9,0.3,0.0,0.0,99.1
00716,75.4,6.1,0.0,0.0,0.0,99.5
00717,75.6,5.3,0.1,0.4,0.0,98.7
00718,64.0,4.0,0.0,0.8,0.0,99.7
00719,60.2,5.9,0.0,0.0,0.0,99.6
00720,81.3,2.3,0.0,0.0,0.0,99.9
00723,58.4,26.8,1.3,0.0,0.1,99.8
00725,74.7,9.2,0.3,0.5,0.0,99.3
00727,78.4,6.9,0.1,0.2,0.0,99.1
00728,81.9,4.6,0.3,0.1,0.0,99.5
00729,49.8,13.3,0.0,0.3,0.0,99.9
00730,74.5,6.6,0.1,0.0,0.0,99.3
00731,82.9,1.9,0.2,0.0,0.0,99.6
00735,60.3,7.1,0.0,1.1,0.0,99.5
00736,76.4,3.7,0.0,0.4,0.0,99.4
00738,59.7,9.2,0.1,0.5,0.0,99.2
00739,77.2,4.6,0.2,0.2,0.0,99.6
00740,53.5,10.8,0.8,0.5,0.0,100.0
00741,43.9,22.1,1.0,0.0,0.0,99.6
00745,53.9,13.4,0.1,0.3,0.0,99.3
00751,54.1,14.4,0.1,0.5,0.0,99.2
00754,81.5,7.3,0.1,0.0,0.0,99.8
00757,59.6,13.0,0.1,0.0,0.0,99.8
00765,45.6,11.3,0.6,1.5,0.0,96.7
00766,56.6,3.5,0.3,0.0,0.0,99.7
00767,65.5,23.9,0.2,0.1,0.0,99.8
00769,67.7,9.9,0.0,0.0,0.0,99.8
00771,72.1,16.1,0.0,0.3,0.0,99.7
00772,13.9,41.2,0.2,0.2,0.0,100.0
00773,56.5,9.6,0.3,0.7,0.0,97.7
00775,50.8,5.3,0.3,0.0,0.0,95.7
00777,71.8,3.7,0.0,0.0,0.0,99.5
00778,63.9,12.6,0.1,0.2,0.0,98.9
00780,73.0,2.5,0.0,0.0,0.0,98.8
00782,62.5,4.5,0.3,0.1,0.0,99.9
00783,58.5,2.6,0.0,0.0,0.0,99.8
00784,70.2,13.2,0.2,0.1,0.0,99.7
00786,100.0,0.0,0.0,0.0,0.0,100.0
00791,59.3,9.2,0.3,0.9,0.0,98.9
00794,60.6,2.7,0.1,0.0,0.0,99.9
00795,55.8,10.2,0.2,0.4,0.0,99.8
00901,73.7,11.4,0.4,0.5,0.0,95.2
00906,90.4,0.0,0.0,9.6,0.0,100.0
00907,73.3,13.6,0.5,0.2,0.0,96.4
00909,56.9,11.2,1.9,0.1,0.0,98.9
00911,70.5,10.7,3.0,0.1,0.0,93.5
00912,53.8,19.6,0.7,1.4,0.0,98.5
00913,55.7,17.3,1.0,0.0,0.0,98.8
00915,47.2,18.4,2.0,0.5,0.0,99.0
00917,72.8,13.5,0.7,0.3,0.0,99.1
00918,85.3,4.2,0.0,0.1,0.0,98.6
00920,68.4,22.5,0.0,0.2,0.0,98.7
00921,66.3,24.6,0.3,0.3,0.0,98.6
00923,69.3,15.7,0.2,1.2,0.0,98.3
00924,63.2,16.3,0.5,1.6,0.0,98.2
00925,57.5,12.4,0.4,3.2,0.0,94.9
00926,73.1,6.5,0.2,0.6,0.0,98.8
00927,87.8,5.3,0.0,0.7,0.0,97.4
00934,16.4,83.6,0.0,0.0,0.0,0.0
00936,71.8,9.3,0.0,2.3,0.0,100.0
00949,53.8,8.4,0.2,0.0,0.0,99.4
00950,-,-,-,-,-,-
00951,46.7,53.3,0.0,0.0,0.0,100.0
00952,29.3,9.8,0.0,0.0,0.0,99.5
00953,70.5,8.1,0.3,0.3,0.0,99.4
00956,63.3,8.9,0.5,0.2,0.0,99.6
00957,59.2,6.8,0.8,0.2,0.0,99.4
00959,61.8,5.8,1.0,0.1,0.0,98.9
00960,43.5,8.2,0.6,0.3,0.0,98.7
00961,52.6,6.6,0.8,0.2,0.0,98.6
00962,62.7,9.7,0.3,0.3,0.0,99.5
00965,56.9,10.1,0.7,0.1,0.0,99.1
00966,84.4,2.9,0.6,0.1,0.0,98.1
00968,91.4,2.3,0.0,1.0,0.0,96.6
00969,83.4,4.0,0.4,0.2,0.0,98.4
00971,67.3,7.6,0.3,0.0,0.0,99.5
00976,68.0,10.0,0.1,0.1,0.0,99.5
00979,73.5,14.5,0.9,2.0,0.0,93.0
00982,57.3,25.1,2.8,0.1,0.0,100.0
00983,55.3,24.2,2.8,0.3,0.0,99.0
00985,55.3,24.9,0.9,0.4,0.0,99.3
00987,56.5,21.5,2.8,0.1,0.0,99.4
01001,91.8,1.3,0.1,3.7,0.2,6.4
01002,78.4,4.7,0.5,12.9,0.0,6.4
01003,79.8,6.2,0.3,11.3,0.0,4.8
01005,97.3,0.8,0.2,1.6,0.0,1.2
01007,94.9,0.7,0.0,2.2,0.0,2.1
01008,99.5,0.0,0.0,0.5,0.0,0.3
01009,100.0,0.0,0.0,0.0,0.0,0.0
01010,100.0,0.0,0.0,0.0,0.0,1.1
01011,96.2,1.1,0.0,0.7,0.0,2.7
01012,98.7,0.0,0.0,0.0,0.0,1.5
01013,84.2,2.9,0.1,1.8,0.0,24.2
01020,88.1,2.9,0.2,1.3,0.0,13.8
01022,75.7,13.9,0.0,1.8,0.0,6.9
01026,95.1,2.7,0.4,0.0,0.0,1.6
01027,91.3,1.8,0.0,2.6,0.0,6.4
01028,91.6,5.3,0.0,2.2,0.0,2.9
01029,93.6,0.6,0.0,5.0,0.0,0.6
01030,96.1,1.7,0.1,1.8,0.0,5.5
01031,94.4,0.0,1.7,0.0,0.0,4.3
01032,99.0,0.0,0.0,1.0,0.0,1.1
01033,99.2,0.0,0.0,0.0,0.0,5.3
01034,97.3,0.3,0.6,0.4,0.0,1.9
01035,95.3,1.0,0.4,2.1,0.0,4.4
01036,99.1,0.1,0.0,0.4,0.0,1.2
01037,91.1,1.5,0.0,0.0,0.0,10.5
01038,96.1,0.9,0.0,1.9,0.0,0.0
01039,98.1,0.5,0.0,0.4,0.0,2.8
01040,82.1,4.5,0.5,1.5,0.0,49.5
01050,94.0,3.5,0.2,0.0,0.3,4.5
01053,91.7,3.5,0.0,0.7,0.0,8.0
01054,93.2,2.8,0.3,1.9,0.0,2.6
01056,93.8,1.4,0.2,1.0,0.0,6.1
01057,97.3,0.0,0.0,0.4,0.0,1.3
01060,85.7,3.4,0.1,6.7,0.0,8.5
01062,89.1,1.7,0.1,5.2,0.0,8.9
01063,72.4,3.5,0.0,15.2,0.0,13.1
01066,100.0,0.0,0.0,0.0,0.0,0.0
01068,98.6,0.1,0.3,0.3,0.0,1.8
01069,98.6,0.7,0.0,0.2,0.0,1.0
01070,93.1,0.5,0.4,1.6,0.0,0.9
01071,96.2,0.6,0.3,0.5,0.0,1.1
01072,96.6,0.5,0.6,0.0,0.0,4.5
01073,96.5,1.1,0.0,0.6,0.0,0.3
01074,100.0,0.0,0.0,0.0,0.0,0.0
01075,89.5,4.0,0.1,3.3,0.0,5.0
01077,96.1,0.0,0.0,1.9,0.0,0.4
01079,100.0,0.0,0.0,0.0,0.0,6.9
01080,95.2,0.0,0.0,0.0,0.0,8.4
01081,98.1,0.5,0.0,0.0,0.0,1.6
01082,96.1,0.2,0.1,0.4,0.4,2.0
01083,99.6,0.0,0.0,0.0,0.0,1.5
01084,100.0,0.0,0.0,0.0,0.0,2.6
01085,90.6,1.9,0.0,2.4,0.1,7.9
01086,89.6,9.2,0.0,0.0,0.0,4.8
01088,91.3,8.7,0.0,0.0,0.0,12.8
01089,85.2,3.8,0.5,4.4,0.0,10.0
01092,99.8,0.2,0.0,0.0,0.0,0.0
01093,99.0,0.0,0.0,0.0,0.0,0.0
01094,100.0,0.0,0.0,0.0,0.0,1.8
01095,93.8,3.1,0.0,1.6,0.0,3.0
01096,97.9,0.2,0.0,0.4,0.5,1.3
01097,100.0,0.0,0.0,0.0,0.0,0.0
01098,95.6,0.7,0.0,0.7,0.2,1.9
01103,53.7,18.1,0.2,2.1,0.0,63.4
01104,57.6,11.5,0.2,2.0,0.0,55.0
01105,37.7,21.3,0.8,0.0,0.0,63.6
01106,91.1,1.0,0.0,6.0,0.0,4.0
01107,53.7,13.6,1.3,0.3,0.0,79.8
01108,58.1,16.8,0.9,4.8,0.1,42.7
01109,36.4,38.8,0.2,0.8,0.0,37.6
01118,76.2,15.4,0.3,3.9,0.0,17.6
01119,63.9,25.5,0.9,1.4,0.0,25.4
01128,78.8,15.5,0.4,0.6,0.0,5.7
01129,73.7,17.7,0.1,1.5,0.0,16.6
01151,65.2,16.7,0.2,2.9,0.1,36.8
01199,-,-,-,-,-,-
01201,87.9,5.6,0.2,1.9,0.0,5.2
01220,97.4,0.4,0.0,0.1,0.0,0.9
01222,100.0,0.0,0.0,0.0,0.0,0.7
01223,96.8,0.8,0.2,0.5,0.0,1.5
01224,88.4,0.0,0.0,11.6,0.0,0.0
01225,99.1,0.5,0.0,0.0,0.0,0.6
01226,97.0,0.6,0.1,1.1,0.0,2.5
01229,93.0,0.0,0.0,0.0,0.0,0.0
01230,87.1,2.1,0.1,2.3,0.1,11.5
01235,96.9,0.8,0.5,0.1,0.0,0.7
01236,88.6,1.8,0.7,0.8,0.0,4.6
01237,97.3,2.0,0.0,0.2,0.0,0.1
01238,96.1,1.0,0.0,1.1,0.0,2.9
01240,94.6,0.9,0.3,3.1,0.0,3.0
01242,99.7,0.0,0.0,0.0,0.0,0.0
01243,94.1,0.0,5.1,0.8,0.0,0.0
01244,100.0,0.0,0.0,0.0,0.0,0.0
01245,94.6,1.6,0.0,0.0,0.0,2.4
01247,94.4,1.0,0.4,0.2,0.1,3.0
01253,98.3,1.0,0.0,0.0,0.0,1.8
01254,94.9,0.3,1.0,2.6,0.0,1.3
01255,94.6,0.2,0.1,2.5,0.0,1.2
01256,91.2,5.4,0.0,0.0,0.0,2.0
01257,97.5,0.5,0.0,1.4,0.0,0.3
01258,97.0,0.6,1.5,0.0,0.0,0.9
01259,95.0,0.2,0.0,1.2,0.0,0.0
01260,100.0,0.0,0.0,0.0,0.0,0.0
01262,87.2,4.3,0.0,1.6,0.0,3.1
01264,100.0,0.0,0.0,0.0,0.0,0.0
01266,95.5,0.1,1.4,0.9,0.0,1.1
01267,85.2,3.8,1.0,4.8,0.0,5.6
01270,97.6,0.0,0.0,0.0,0.0,1.4
01301,92.4,1.9,0.1,1.5,0.1,6.4
01330,96.2,0.3,0.0,0.3,0.0,0.2
01331,95.1,0.6,0.1,0.8,0.0,6.2
01337,97.4,0.4,0.0,1.5,0.0,3.1
01338,100.0,0.0,0.0,0.0,0.0,0.0
01339,97.2,0.8,0.0,1.2,0.0,0.6
01340,95.2,0.4,0.4,1.8,0.0,1.0
01341,97.7,0.3,0.0,0.2,0.0,2.5
01342,85.7,3.5,0.0,4.0,0.0,3.0
01343,100.0,0.0,0.0,0.0,0.0,0.0
01344,94.4,1.8,0.0,0.5,0.0,2.9
01346,96.8,0.0,0.2,0.4,0.0,3.0
01347,98.6,0.0,0.0,0.0,0.0,0.0
01349,93.5,0.6,1.5,1.3,0.0,0.0
01350,99.0,0.0,0.0,0.0,0.0,0.0
01351,96.1,0.6,0.0,0.5,0.0,2.0
01354,92.0,2.6,0.0,0.4,0.0,6.0
01355,99.2,0.4,0.0,0.0,0.0,0.0
01360,97.0,0.2,0.0,1.7,0.0,2.5
01364,97.1,0.2,0.3,1.1,0.0,1.3
01366,96.1,0.8,0.0,2.2,0.0,0.6
01367,97.6,0.2,0.0,0.0,0.0,3.3
01368,98.1,0.1,1.0,0.2,0.0,1.8
01370,97.5,0.2,0.4,0.6,0.0,0.5
01373,96.9,0.5,0.3,0.6,0.0,1.6
01375,84.9,3.4,0.9,8.1,0.0,5.7
01376,86.8,2.7,0.7,2.7,0.0,7.1
01378,96.8,0.0,0.0,1.2,0.0,1.8
01379,94.1,1.3,0.9,2.0,0.0,1.1
01420,79.6,4.1,0.3,4.6,0.0,23.9
01430,96.8,1.0,0.0,0.0,0.0,0.6
01431,97.6,0.7,0.1,1.1,0.0,1.9
01432,88.4,3.7,0.0,5.3,0.0,5.3
01434,68.0,19.7,1.4,2.7,0.0,14.4
01436,98.8,0.3,0.0,0.0,0.0,0.2
01438,99.8,0.2,0.0,0.0,0.0,0.0
01440,90.0,2.2,0.5,1.8,0.0,8.0
01450,92.8,1.0,0.0,4.0,0.0,1.5
01451,89.0,5.4,0.1,3.3,0.0,3.7
01452,96.2,3.0,0.0,0.4,0.0,0.6
01453,83.1,4.7,0.2,2.4,0.0,15.3
01460,91.8,0.4,0.0,4.9,0.0,1.0
01462,93.0,2.4,0.0,1.7,0.0,3.7
01463,95.3,1.0,0.0,1.2,0.0,2.4
01464,68.9,9.7,0.0,3.2,0.2,16.5
01467,91.9,0.0,0.0,3.0,0.0,0.0
01468,100.0,0.0,0.0,0.0,0.0,0.0
01469,95.3,0.1,0.3,1.5,0.0,1.4
01473,98.1,0.8,0.0,0.0,0.0,3.4
01474,97.7,0.0,0.0,2.1,0.0,0.0
01475,94.7,0.6,0.3,1.3,0.0,2.7
01501,95.2,1.8,0.1,1.7,0.0,3.9
01503,96.9,0.6,0.0,1.8,0.0,1.1
01504,93.7,1.1,0.0,0.7,0.0,4.3
01505,94.0,1.2,0.0,2.6,0.0,1.9
01506,94.0,0.6,0.4,0.3,0.0,0.0
01507,97.3,0.9,0.0,0.7,0.0,0.7
01510,89.5,2.1,0.1,1.7,0.0,14.7
01515,98.0,0.0,1.1,0.3,0.0,1.0
01516,97.4,0.5,0.0,0.0,0.0,5.7
01518,98.0,0.0,0.0,1.8,0.0,1.8
01519,91.5,4.3,0.0,2.0,0.0,0.9
01520,95.1,1.0,0.0,2.4,0.0,2.9
01521,97.1,1.2,0.0,0.0,0.0,2.8
01522,95.6,1.4,1.0,1.0,0.0,1.2
01523,87.5,6.8,0.6,0.2,0.0,6.3
01524,96.8,0.4,0.0,1.8,0.0,3.5
01525,100.0,0.0,0.0,0.0,0.0,0.0
01527,93.4,0.9,0.0,2.7,0.0,2.9
01529,93.5,1.3,0.0,1.1,0.0,2.7
01531,98.7,0.6,0.0,0.4,0.0,1.6
01532,86.0,1.5,0.3,9.6,0.0,3.0
01534,96.9,0.4,0.0,2.4,0.0,5.7
01535,97.6,1.0,0.0,0.4,0.0,0.7
01536,87.6,1.9,0.0,4.4,0.1,4.9
01537,88.7,0.0,0.0,1.2,0.0,11.6
01540,94.2,0.6,0.0,1.0,0.0,5.6
01541,92.4,1.1,0.0,1.6,0.0,5.5
01542,96.3,0.7,1.4,0.0,0.0,0.9
01543,96.8,0.3,0.0,2.2,0.0,1.8
01545,76.7,3.6,0.1,16.0,0.0,3.2
01550,75.2,2.4,0.4,1.4,0.0,32.1
01560,71.3,5.2,0.0,17.6,0.0,7.5
01561,17.7,0.0,0.0,60.3,0.0,0.0
01562,95.1,0.6,0.7,0.8,0.0,6.1
01564,96.1,1.2,0.4,0.9,0.0,3.5
01566,96.3,0.4,0.3,1.5,0.0,3.0
01568,93.2,0.2,0.0,2.6,0.0,2.9
01569,93.5,2.5,0.0,2.1,0.0,1.2
01570,87.3,4.5,0.0,2.3,0.0,9.7
01571,94.8,1.9,0.3,1.0,0.0,1.8
01581,72.0,1.4,0.5,22.3,0.0,4.7
01583,87.5,5.8,0.1,0.8,0.0,6.4
01585,96.4,2.1,0.0,0.8,0.0,0.9
01588,92.5,2.5,0.0,1.4,0.0,2.8
01590,95.6,0.7,0.0,0.8,0.2,0.0
01602,80.7,9.1,0.0,3.8,0.0,12.3
01603,71.8,8.8,0.4,12.9,0.1,21.0
01604,72.2,14.4,0.3,6.6,0.0,17.7
01605,60.4,17.1,0.2,7.5,0.1,27.9
01606,79.5,12.3,0.1,4.3,0.0,8.0
01607,66.1,15.9,0.6,8.6,0.0,13.5
01608,58.1,22.9,1.5,0.5,0.0,54.4
01609,76.3,9.8,0.5,6.1,0.1,15.8
01610,61.6,13.4,0.1,9.4,0.0,37.5
01611,86.0,6.4,0.0,4.2,0.0,8.4
01612,88.4,2.3,0.0,0.5,0.0,11.2
01701,83.7,5.6,0.4,6.8,0.0,6.4
01702,66.2,8.8,0.2,9.1,0.0,23.0
01718,65.1,21.7,0.0,13.3,0.0,0.0
01719,78.4,0.4,0.0,19.4,0.0,1.4
01720,74.8,1.2,0.0,22.4,0.0,1.9
01721,86.2,2.8,0.0,8.4,0.0,4.6
01730,81.5,1.9,0.1,13.7,0.0,5.2
01731,82.1,6.0,0.0,1.5,0.0,11.8
01740,94.1,0.4,0.0,4.3,0.0,3.5
01741,86.7,0.7,0.2,8.9,0.0,1.4
01742,86.3,2.7,0.0,5.8,0.0,5.1
01745,74.3,0.0,0.0,23.3,0.0,0.0
01746,92.4,1.0,0.0,3.2,0.7,3.5
01747,94.5,0.3,0.0,1.0,0.0,5.3
01748,92.6,1.1,0.0,4.2,0.0,1.5
01749,91.9,1.6,0.1,2.5,0.0,3.8
01752,78.4,2.3,0.1,4.8,0.0,14.2
01754,87.5,2.8,0.0,4.5,0.0,4.5
01756,95.6,0.5,0.0,2.2,0.0,2.1
01757,85.5,3.0,0.4,2.2,0.1,10.1
01760,85.7,1.5,0.2,10.3,0.0,3.7
01770,94.7,0.0,0.0,3.5,0.0,1.9
01772,85.5,1.6,0.0,10.8,0.0,2.1
01773,82.6,2.8,0.0,9.5,0.0,6.0
01775,94.5,0.0,0.2,2.2,0.0,4.1
01776,87.6,0.5,0.1,8.0,0.0,1.6
01778,86.2,0.2,0.0,11.8,0.4,2.2
01801,84.8,5.0,0.0,6.1,0.0,3.2
01803,80.7,3.4,0.0,14.0,0.0,2.1
01810,81.7,1.7,0.1,13.3,0.0,3.6
01821,91.8,1.5,0.0,5.1,0.0,2.1
01824,89.3,0.4,0.3,8.4,0.0,2.6
01826,88.7,2.8,0.1,4.7,0.0,5.2
01827,93.9,0.0,0.0,4.1,0.0,0.4
01830,83.6,2.3,0.1,0.5,0.0,19.2
01832,80.2,2.5,0.4,2.0,0.0,24.3
01833,96.7,0.1,0.0,0.9,0.1,0.9
01834,97.7,0.8,0.0,1.5,0.0,2.6
01835,90.5,2.5,0.2,2.5,0.0,7.6
01840,39.3,8.0,1.2,0.3,0.0,85.9
01841,39.5,7.5,0.1,1.4,0.0,82.2
01843,44.0,8.3,0.1,6.4,0.0,63.4
01844,79.4,3.5,0.7,3.5,0.0,23.3
01845,88.9,1.4,0.0,6.1,0.0,5.3
01850,66.4,9.0,0.3,7.5,0.0,22.7
01851,45.0,7.2,0.6,38.1,0.0,13.1
01852,65.8,7.0,0.2,12.2,0.0,18.2
01854,56.9,6.4,0.1,22.7,0.1,20.5
01860,99.8,0.1,0.0,0.0,0.0,2.0
01862,88.4,3.6,0.1,3.0,0.0,5.9
01863,88.1,0.7,0.0,8.9,0.0,3.3
01864,89.2,1.0,0.3,7.1,0.0,1.2
01867,92.2,0.9,0.1,4.9,0.0,2.4
01876,94.6,0.8,0.2,2.8,0.0,2.0
01879,92.5,0.5,0.0,4.5,0.0,1.7
01880,92.7,1.0,0.1,3.1,0.0,3.3
01886,83.0,0.6,0.0,14.9,0.0,2.2
01887,91.7,1.6,0.0,4.8,0.1,1.8
01890,84.9,0.8,0.0,12.1,0.1,1.9
01901,41.7,23.0,0.8,2.5,0.0,36.8
01902,40.9,14.3,0.4,9.4,0.2,42.7
01904,81.3,5.2,0.0,2.9,0.0,13.2
01905,43.4,15.0,0.4,9.1,0.3,37.5
01906,91.7,2.3,0.3,3.3,0.0,4.5
01907,95.6,0.7,0.1,1.0,0.0,4.5
01908,95.2,1.2,0.0,0.7,0.0,5.0
01913,95.4,0.7,0.0,0.9,0.0,2.0
01915,94.4,1.3,0.0,1.9,0.1,3.5
01921,95.8,0.0,0.0,3.2,0.0,1.4
01922,95.0,3.1,0.0,1.9,0.0,2.2
01923,94.0,1.3,0.1,2.8,0.0,2.8
01929,97.3,0.0,0.0,1.0,0.0,0.7
01930,95.5,1.0,0.1,0.8,0.0,2.1
01937,94.8,0.0,0.0,0.0,0.0,11.2
01938,97.5,0.7,0.1,0.5,0.0,1.8
01940,92.2,1.9,0.0,4.6,0.0,1.5
01944,97.5,0.0,0.0,0.2,0.0,1.9
01945,96.1,1.7,0.0,0.8,0.0,3.0
01949,84.5,3.9,0.0,4.7,0.0,9.8
01950,95.8,0.8,0.1,1.5,0.0,2.5
01951,97.5,0.6,0.0,0.0,0.0,0.8
01952,95.6,0.8,0.0,1.6,0.0,1.2
01960,88.7,2.7,0.2,1.7,0.0,8.6
01966,97.7,1.7,0.2,0.0,0.1,1.3
01969,97.7,1.3,0.0,0.5,0.0,1.4
01970,78.6,5.4,0.6,2.2,0.0,16.6
01982,90.1,2.1,0.0,6.4,0.3,2.0
01983,95.5,0.1,0.0,2.4,0.1,0.5
01984,94.0,1.5,0.0,1.9,0.0,2.0
01985,98.4,0.0,0.0,0.7,0.0,3.2
02019,94.2,0.9,0.0,2.6,0.0,2.0
02021,84.2,6.0,0.0,7.1,0.0,4.2
02025,98.2,0.1,0.0,0.7,0.0,0.5
02026,84.3,7.1,0.2,3.6,0.0,6.7
02030,87.3,3.5,0.0,7.5,0.0,3.1
02032,84.2,4.0,0.0,9.2,0.0,1.4
02035,93.2,2.0,0.0,3.2,0.0,2.8
02038,93.0,0.8,0.1,4.0,0.0,2.4
02043,95.6,0.3,0.1,2.1,0.0,1.1
02045,94.9,0.4,0.2,1.0,0.0,3.2
02047,100.0,0.0,0.0,0.0,0.0,0.0
02048,89.8,2.3,0.1,4.3,0.0,3.8
02050,95.3,0.2,0.1,0.9,0.0,1.4
02052,93.2,0.0,0.1,3.7,0.0,3.6
02053,93.3,1.7,0.0,3.1,0.0,2.5
02054,95.3,0.2,0.0,3.5,0.0,4.3
02056,89.3,5.2,0.3,1.1,0.0,5.5
02061,96.8,0.3,0.0,1.2,0.0,1.1
02062,85.1,4.0,0.0,6.9,0.0,5.4
02066,96.5,0.6,0.3,0.5,0.1,1.8
02067,78.6,4.8,0.1,14.0,0.0,2.9
02071,71.1,20.3,0.4,0.5,0.0,12.5
02072,79.4,13.8,0.5,2.2,0.0,3.4
02081,93.3,1.4,0.0,3.2,0.0,2.3
02090,91.8,0.4,0.0,6.2,0.0,2.5
02093,98.6,0.7,0.0,0.3,0.0,1.1
02108,86.4,5.2,0.5,4.6,0.0,3.9
02109,87.2,3.1,0.0,3.8,0.0,4.3
02110,82.9,4.2,0.0,9.2,0.0,3.4
02111,44.7,3.0,0.1,48.6,0.0,5.5
02113,94.3,0.4,0.0,2.6,0.0,4.3
02114,78.7,3.8,0.0,12.3,0.0,8.5
02115,68.5,8.6,0.2,15.0,0.1,12.1
02116,76.3,6.4,0.1,14.3,0.0,6.8
02118,53.2,18.4,0.4,15.2,0.0,19.3
02119,15.1,59.1,0.3,2.2,0.0,28.9
02120,46.5,25.1,0.2,14.8,0.0,21.1
02121,9.0,69.4,0.9,1.2,0.1,26.7
02122,34.6,31.7,0.2,18.6,0.0,10.2
02124,21.9,64.0,0.6,7.7,0.0,14.9
02125,34.4,27.0,0.5,13.1,0.0,20.0
02126,8.3,86.0,0.1,0.9,0.0,15.0
02127,81.5,5.4,0.3,5.0,0.0,10.3
02128,62.7,3.3,0.9,3.7,0.0,57.9
02129,73.9,11.0,0.0,8.7,0.0,11.0
02130,64.5,13.7,0.2,5.9,0.0,23.1
02131,59.9,26.6,0.7,2.0,0.0,24.1
02132,83.8,5.5,0.0,6.5,0.0,7.1
02134,63.5,7.9,0.2,16.7,0.0,15.8
02135,73.0,4.5,0.4,15.4,0.1,10.8
02136,35.3,45.6,0.7,2.4,0.0,27.2
02138,72.7,5.9,0.2,14.9,0.0,6.7
02139,65.7,12.4,0.2,14.5,0.1,7.7
02140,64.4,18.7,0.2,12.3,0.0,7.9
02141,66.1,9.4,0.1,16.3,0.1,12.4
02142,58.2,3.3,0.1,32.1,0.0,10.1
02143,77.2,3.1,0.3,12.0,0.0,8.5
02144,81.8,5.9,0.1,7.4,0.1,5.7
02145,67.0,14.3,0.1,10.9,0.0,15.2
02148,54.1,14.6,0.2,24.4,0.0,10.3
02149,63.7,18.7,0.2,4.6,0.0,21.6
02150,51.6,6.5,0.3,2.9,0.0,64.2
02151,76.1,6.0,0.2,6.7,0.0,26.4
02152,93.8,1.7,0.0,1.0,0.1,8.3
02155,78.9,9.2,0.2,7.6,0.1,6.0
02163,69.9,7.0,0.0,18.5,0.0,12.4
02169,68.5,6.2,0.1,21.7,0.0,4.5
02170,62.8,1.2,0.0,33.8,0.0,1.1
02171,57.1,5.4,0.2,34.2,0.0,1.8
02176,91.8,2.6,0.0,3.8,0.0,3.5
02180,93.0,1.3,0.0,3.7,0.0,3.5
02184,84.1,4.6,0.1,8.4,0.0,2.6
02186,75.4,14.8,0.0,6.2,0.0,4.8
02188,81.9,8.0,0.3,6.9,0.0,2.8
