GEOGRAPHY,WHITE,BLACK_OR_AFRICAN_AMERICAN,AMERICAN_INDIAN_AND_ALASKA_NATIVE,ASIAN,NATIVE_HAWAIIAN_AND_OTHER_PACIFIC_ISLANDER,HISPANIC_OR_LATINO
00715,55.8,10.7,0.0,0.0,0.0,100.0
00716,64.4,6.9,0.0,0.2,0.0,99.3
00717,67.3,6.7,0.0,0.1,0.0,99.6
00718,76.0,5.2,0.3,0.1,0.0,98.6
00719,54.5,0.9,0.0,0.0,0.0,99.6
00720,73.4,2.7,0.1,0.2,0.0,99.1
00723,57.7,13.0,0.3,0.0,0.0,98.5
00725,77.0,6.2,0.0,0.1,0.0,99.0
00727,80.0,5.1,0.0,0.0,0.0,99.3
00728,82.1,3.1,0.2,0.1,0.0,99.3
00729,50.8,14.2,0.2,0.7,0.0,99.8
00730,70.6,4.6,0.2,0.0,0.0,99.3
00731,81.9,3.3,0.2,0.0,0.0,99.8
00735,73.0,5.6,0.2,0.1,0.0,99.0
00736,77.2,3.4,0.1,0.3,0.0,99.6
00738,57.6,9.8,0.3,0.3,0.0,98.9
00739,75.9,2.8,0.1,0.1,0.0,99.6
00740,45.9,9.0,0.0,0.0,0.0,98.2
00741,58.8,12.2,0.6,0.0,0.0,98.9
00745,53.5,12.5,0.1,0.2,0.0,99.5
00751,53.7,6.3,0.1,0.0,0.0,99.4
00754,75.6,3.9,0.0,0.2,0.0,99.3
00757,55.1,5.1,0.0,0.0,0.0,99.8
00765,61.3,9.6,0.0,0.2,0.0,96.0
00766,73.9,1.5,0.4,0.0,0.0,99.4
00767,62.3,7.9,0.1,0.2,0.0,99.5
00769,74.1,4.8,0.0,0.0,0.1,99.7
00771,55.8,10.3,0.5,0.1,0.0,99.7
00772,16.9,39.5,0.3,0.7,0.0,99.9
00773,52.8,10.0,0.1,0.5,0.0,98.3
00775,71.0,10.3,0.0,0.0,0.0,93.9
00777,87.8,6.1,0.0,0.0,0.0,98.9
00778,59.7,9.9,0.0,0.2,0.0,99.5
00780,66.2,3.6,0.0,0.0,0.0,100.0
00782,76.6,1.9,0.0,0.0,0.0,99.6
00783,53.0,0.9,0.0,0.0,0.0,98.9
00784,60.1,10.8,0.7,0.0,0.0,99.5
00786,95.1,0.0,0.0,0.0,0.0,100.0
00791,64.6,7.9,0.1,0.2,0.0,99.0
00794,51.8,2.2,0.1,0.0,0.0,99.7
00795,58.7,6.2,0.2,0.6,0.0,99.7
00901,68.6,12.8,0.4,0.5,0.0,96.1
00906,100.0,0.0,0.0,0.0,0.0,100.0
00907,71.7,15.9,0.2,0.3,0.0,93.8
00909,57.6,25.4,0.2,0.3,0.0,97.3
00911,69.6,15.0,0.1,0.5,0.0,94.4
00912,48.7,32.6,0.0,1.5,0.0,97.8
00913,55.4,36.1,0.1,0.0,0.0,97.2
00915,47.5,34.2,0.8,0.8,0.0,98.5
00917,66.0,15.0,1.3,0.4,0.0,99.0
00918,75.1,9.7,0.4,0.0,0.0,98.0
00920,66.0,16.8,1.5,0.2,0.0,98.7
00921,64.1,23.2,0.3,0.3,0.0,98.9
00923,56.6,18.8,0.7,3.2,0.0,97.9
00924,59.7,18.3,0.3,2.7,0.0,97.9
00925,50.6,17.3,0.4,7.8,0.1,97.1
00926,69.7,8.5,0.2,0.9,0.0,98.6
00927,82.6,8.3,0.0,0.0,0.0,98.3
00934,66.4,8.0,0.0,0.0,0.0,95.3
00936,55.0,13.6,0.0,1.7,0.0,97.0
00949,62.6,10.9,0.3,0.8,0.0,99.0
00950,-,-,-,-,-,-
00951,100.0,0.0,0.0,0.0,0.0,100.0
00952,34.9,14.1,0.0,0.6,0.0,99.3
00953,60.2,5.6,0.1,0.1,0.0,99.5
00956,63.0,6.6,0.4,0.2,0.0,99.5
00957,64.5,7.4,0.2,0.4,0.0,98.9
00959,65.6,7.6,0.3,0.2,0.0,97.7
00960,42.3,16.0,2.0,0.0,0.0,98.2
00961,65.1,6.9,0.5,0.4,0.0,98.0
00962,64.0,10.6,0.4,0.2,0.0,99.7
00965,59.2,17.1,0.0,0.1,0.0,98.8
00966,83.8,3.8,0.1,0.2,0.0,98.2
00968,92.8,2.0,0.0,0.0,0.0,97.3
00969,83.8,5.0,0.3,0.0,0.0,98.3
00971,70.1,4.7,0.4,0.0,0.0,98.9
00976,65.6,7.0,0.1,0.3,0.0,98.8
00979,76.6,6.7,0.1,1.2,0.0,95.8
00982,64.0,14.8,0.2,1.8,0.0,98.1
00983,61.0,15.8,0.5,0.9,0.0,98.5
00985,57.9,17.4,0.2,0.3,0.0,99.3
00987,62.0,13.6,0.5,0.5,0.0,98.9
01001,95.4,1.5,0.1,0.6,0.0,3.9
01002,79.2,4.3,0.4,12.0,0.0,6.3
01003,83.1,5.5,0.0,8.2,0.0,5.1
01005,98.2,0.1,0.2,1.2,0.0,1.3
01007,94.1,1.3,0.0,1.3,0.0,2.9
01008,98.3,0.0,0.0,1.1,0.0,0.8
01009,96.2,0.0,0.0,0.0,0.0,0.0
01010,100.0,0.0,0.0,0.0,0.0,0.4
01011,99.2,0.3,0.0,0.0,0.0,0.3
01012,100.0,0.0,0.0,0.0,0.0,0.8
01013,81.7,3.8,0.0,1.4,0.0,21.9
01020,89.0,2.1,0.2,2.0,0.0,10.3
01022,81.0,11.5,0.0,1.7,0.0,6.0
01026,95.9,1.9,0.4,0.0,0.0,1.7
01027,91.5,1.2,0.0,5.2,0.0,2.2
01028,92.0,3.2,0.1,2.0,0.0,2.2
01029,93.6,0.0,0.0,6.4,0.0,0.0
01030,94.5,1.9,1.5,1.2,0.0,1.1
01031,89.5,3.0,0.7,0.9,0.0,3.5
01032,92.1,0.6,0.0,3.2,0.0,2.1
01033,95.7,0.0,0.0,0.3,0.0,4.6
01034,97.6,0.4,0.9,0.4,0.0,0.4
01035,94.2,3.3,0.0,0.3,0.0,1.6
01036,97.3,0.9,0.0,0.0,0.0,0.3
01037,93.4,0.0,0.0,0.0,0.0,6.6
01038,98.3,0.2,0.0,0.0,0.0,0.0
01039,98.9,0.0,0.0,0.3,0.0,2.2
01040,84.1,4.1,0.8,1.0,0.0,47.4
01050,94.4,0.0,0.0,0.3,0.0,5.3
01053,90.6,2.7,0.0,2.3,0.0,6.1
01054,91.7,3.6,0.0,1.8,0.0,2.0
01056,94.4,1.6,0.1,0.4,0.0,5.9
01057,98.2,0.9,0.0,0.2,0.0,3.7
01060,84.2,3.0,0.4,7.5,0.1,7.3
01062,91.8,1.9,0.2,1.7,0.0,8.7
01063,65.4,10.0,0.0,11.6,0.0,7.0
01066,-,-,-,-,-,-
01068,98.5,0.0,0.1,0.0,0.0,1.6
01069,98.3,0.3,0.0,0.7,0.0,1.0
01070,92.9,0.9,0.0,0.0,0.0,4.1
01071,94.1,0.0,0.0,0.0,0.0,5.3
01072,89.3,0.8,0.0,1.9,0.0,1.8
01073,97.6,0.6,0.0,0.0,0.0,5.9
01074,100.0,0.0,0.0,0.0,0.0,0.0
01075,91.8,2.3,0.1,2.6,0.1,4.0
01077,96.8,0.2,0.0,1.6,0.0,3.1
01079,94.4,0.0,0.0,0.0,0.0,0.0
01080,92.3,1.3,0.0,0.4,0.0,7.1
01081,97.2,0.6,0.6,0.0,0.0,0.2
01082,98.8,0.2,0.2,0.1,0.0,2.7
01083,96.1,1.4,0.0,0.0,0.0,1.0
01084,99.1,0.0,0.0,0.0,0.0,1.7
01085,91.8,1.4,0.2,1.8,0.0,6.8
01086,92.6,5.3,0.0,1.4,0.0,2.3
01088,97.8,2.2,0.0,0.0,0.0,7.4
01089,88.8,2.2,0.7,4.0,0.0,7.5
01092,100.0,0.0,0.0,0.0,0.0,0.0
01093,100.0,0.0,0.0,0.0,0.0,0.0
01094,100.0,0.0,0.0,0.0,0.0,0.0
01095,95.6,2.0,0.0,1.5,0.0,2.3
01096,97.0,0.7,0.4,1.0,0.0,4.4
01097,100.0,0.0,0.0,0.0,0.0,0.0
01098,98.9,1.0,0.0,0.0,0.0,1.1
01103,59.5,17.0,0.0,1.9,0.0,54.4
01104,57.1,12.7,0.0,1.3,0.0,52.7
01105,38.5,23.3,0.0,0.2,0.0,58.7
01106,92.7,0.4,0.0,6.1,0.0,3.6
01107,35.9,10.2,0.1,0.9,0.0,76.4
01108,48.5,17.6,0.9,5.5,0.0,36.5
01109,30.3,44.6,0.2,1.3,0.0,31.0
01118,78.0,12.8,0.0,3.4,0.0,12.1
01119,67.8,22.1,0.7,1.0,0.0,20.0
01128,79.7,11.5,0.0,1.6,0.0,8.9
01129,69.4,15.9,0.0,6.2,0.0,14.6
01151,65.4,15.5,0.5,3.0,0.0,33.6
01199,-,-,-,-,-,-
01201,90.0,5.2,0.1,1.1,0.0,5.0
01220,96.8,0.6,0.3,0.4,0.0,1.9
01222,94.1,0.0,0.0,0.8,0.0,2.4
01223,96.0,0.4,0.0,1.7,0.0,0.3
01224,78.7,0.0,0.0,21.3,0.0,0.0
01225,98.3,0.4,0.0,0.0,0.0,0.4
01226,97.9,0.4,0.0,1.5,0.0,0.6
01229,100.0,0.0,0.0,0.0,0.0,0.0
01230,90.8,2.6,0.0,1.8,0.0,7.5
01235,97.4,0.5,0.5,0.7,0.0,0.2
01236,93.7,1.3,1.1,0.0,0.0,4.4
01237,97.2,1.5,0.0,0.4,0.0,1.1
01238,97.1,0.1,0.0,1.8,0.0,1.5
01240,95.1,1.6,0.2,1.7,0.0,2.8
01242,100.0,0.0,0.0,0.0,0.0,4.8
01243,100.0,0.0,0.0,0.0,0.0,0.0
01244,88.4,0.0,0.0,0.0,0.0,11.6
01245,95.2,2.3,0.0,0.0,0.0,5.4
01247,92.5,3.1,0.6,0.3,0.3,3.0
01253,96.7,0.9,0.0,0.0,0.0,1.9
01254,98.0,0.0,0.9,0.5,0.0,1.4
01255,93.1,0.0,0.2,3.6,0.0,0.9
01256,98.9,0.1,0.0,0.0,0.0,0.6
01257,94.4,0.2,0.0,4.2,0.0,1.4
01258,97.3,1.5,1.1,0.0,0.0,1.1
01259,96.7,0.0,0.0,1.0,0.0,0.0
01260,100.0,0.0,0.0,0.0,0.0,0.0
01262,93.0,3.8,0.0,1.3,0.0,3.9
01264,100.0,0.0,0.0,0.0,0.0,0.0
01266,95.3,1.5,0.0,0.0,0.0,2.0
01267,93.1,1.0,0.7,3.6,0.0,1.2
01270,98.9,0.0,0.0,0.0,0.0,0.0
01301,93.0,1.8,0.1,1.1,0.0,4.3
01330,94.6,1.3,0.0,0.4,0.0,1.9
01331,94.0,0.5,0.5,0.5,0.0,4.3
01337,98.9,0.0,0.0,0.5,0.0,0.7
01338,100.0,0.0,0.0,0.0,0.0,0.0
01339,95.0,1.5,0.3,1.5,0.0,1.2
01340,93.3,0.2,2.1,1.6,0.0,1.6
01341,95.7,0.9,0.0,0.7,0.0,0.7
01342,100.0,0.0,0.0,0.0,0.0,3.3
01343,100.0,0.0,0.0,0.0,0.0,0.0
01344,94.6,0.1,0.0,0.1,0.0,3.1
01346,99.5,0.0,0.0,0.5,0.0,0.8
01347,90.5,1.4,0.0,0.0,0.0,0.0
01349,96.9,0.0,0.0,0.9,0.0,1.1
01350,100.0,0.0,0.0,0.0,0.0,0.0
01351,90.1,2.2,0.0,1.6,0.0,0.3
01354,98.3,0.3,0.0,0.0,0.0,5.7
01355,97.0,3.0,0.0,0.0,0.0,0.7
01360,99.7,0.0,0.0,0.0,0.0,3.4
01364,97.6,1.1,0.1,0.5,0.0,3.0
01366,95.1,0.7,0.0,2.5,0.0,0.5
01367,94.9,0.0,0.0,0.2,0.0,3.3
01368,97.2,0.0,1.2,1.2,0.0,1.5
01370,98.0,0.8,0.0,0.7,0.0,0.6
01373,96.6,0.1,0.0,0.9,0.0,1.2
01375,87.5,0.4,0.4,7.3,0.0,4.0
01376,92.7,1.1,1.3,2.0,0.0,8.6
01378,96.0,0.0,0.0,2.7,0.0,0.8
01379,90.5,4.9,0.4,1.9,0.0,2.5
01420,80.8,4.1,0.1,3.6,0.0,21.0
01430,93.0,0.8,0.8,0.8,0.0,5.3
01431,97.9,0.0,0.0,0.4,0.0,1.8
01432,87.3,4.8,0.9,2.3,0.0,4.9
01434,68.6,19.2,2.8,0.9,0.0,12.9
01436,97.5,0.7,0.0,0.0,0.0,1.7
01438,100.0,0.0,0.0,0.0,0.0,0.0
01440,90.3,2.4,0.3,2.8,0.0,5.3
01450,95.9,0.8,0.3,2.1,0.0,1.0
01451,91.4,2.1,0.3,5.0,0.0,2.5
01452,96.2,0.0,0.0,0.8,0.0,3.0
01453,81.6,5.8,0.3,2.8,0.0,14.6
01460,93.8,0.1,0.2,4.0,0.0,1.4
01462,94.5,1.5,0.0,1.4,0.0,2.0
01463,97.0,0.2,0.1,1.6,0.0,2.1
01464,80.6,8.3,0.1,2.0,0.0,10.8
01467,99.3,0.0,0.0,0.7,0.0,0.8
01468,97.0,0.0,0.0,1.5,0.0,0.3
01469,97.6,0.0,0.3,0.8,0.0,2.6
01473,97.4,0.2,0.3,0.3,0.0,1.9
01474,91.1,0.0,0.0,1.7,0.0,7.2
01475,94.1,0.5,0.1,2.7,0.0,3.6
01501,96.5,1.1,0.4,0.6,0.1,1.0
01503,95.3,0.9,0.0,2.0,0.3,2.2
01504,93.0,1.5,0.0,0.8,0.0,2.9
01505,96.9,0.0,0.0,1.7,0.0,3.0
01506,99.4,0.0,0.0,0.0,0.0,0.1
01507,97.6,0.0,0.0,0.4,0.0,3.9
01510,89.3,2.0,0.5,1.0,0.2,12.2
01515,96.8,1.1,0.0,0.0,0.0,0.0
01516,98.3,0.4,0.4,0.2,0.0,0.9
01518,96.6,0.1,0.0,0.4,0.0,3.2
01519,96.3,0.1,0.0,2.9,0.0,0.5
01520,95.4,0.5,0.1,2.9,0.2,1.4
01521,96.1,1.0,0.0,1.6,0.0,1.8
01522,97.7,1.0,0.0,1.3,0.0,0.0
01523,83.2,7.9,0.3,1.9,0.0,6.5
01524,95.8,1.1,0.1,2.8,0.0,4.0
01525,100.0,0.0,0.0,0.0,0.0,0.0
01527,95.4,0.4,0.0,2.8,0.0,3.0
01529,96.0,1.8,0.0,0.0,0.0,0.9
01531,98.3,0.0,0.0,0.4,0.0,1.5
01532,87.8,0.6,0.1,7.6,0.0,3.9
01534,97.8,0.6,0.0,0.9,0.0,2.3
01535,94.7,0.3,0.6,0.0,0.0,0.8
01536,85.6,5.0,0.0,7.5,0.0,3.7
01537,96.5,0.0,0.0,0.7,0.0,0.6
01540,95.7,0.9,0.3,0.7,0.0,3.6
01541,97.4,1.3,0.0,1.3,0.0,0.5
01542,97.4,0.0,0.0,0.8,0.0,1.3
01543,95.4,1.5,0.0,2.0,0.0,3.6
01545,79.0,2.0,0.1,15.6,0.0,2.4
01550,84.2,2.2,0.0,2.4,0.0,30.6
01560,81.7,0.0,0.0,17.9,0.0,2.4
01561,82.7,9.2,0.0,3.1,0.0,2.2
01562,92.7,0.4,0.1,0.2,0.0,7.3
01564,98.2,0.8,0.0,0.3,0.0,0.6
01566,96.3,0.2,0.0,2.4,0.0,4.7
01568,96.3,0.0,0.0,1.2,0.4,0.7
01569,97.7,0.9,0.0,0.8,0.0,1.3
01570,90.8,2.5,0.0,1.5,0.0,3.3
01571,92.7,1.9,0.2,1.2,0.1,3.8
01581,75.8,4.4,0.3,16.9,0.0,4.1
01583,89.6,5.1,0.2,0.3,0.0,6.9
01585,95.5,2.1,0.0,2.3,0.0,0.0
01588,96.9,0.2,0.0,1.0,0.0,2.0
01590,99.2,0.2,0.0,0.7,0.0,0.9
01602,84.1,7.4,0.1,4.0,0.0,10.0
01603,79.2,7.1,0.4,9.7,0.0,22.3
01604,77.4,9.2,0.0,5.5,0.2,14.4
01605,68.7,17.5,0.2,5.3,0.0,27.4
01606,86.6,8.8,0.1,3.6,0.0,6.9
01607,77.4,11.4,1.1,4.5,0.0,22.2
01608,65.2,13.6,1.6,5.7,0.0,56.0
01609,78.2,10.0,0.5,4.3,0.2,13.9
01610,68.2,11.7,0.1,7.8,0.1,32.2
01611,95.8,1.8,0.3,0.4,0.0,6.3
01612,92.1,4.4,0.0,2.2,0.0,0.9
01701,82.6,5.9,0.3,6.8,0.0,6.3
01702,64.1,9.2,0.4,7.5,0.0,19.8
01718,42.3,0.0,0.0,57.7,0.0,0.0
01719,84.4,0.4,0.2,13.2,0.0,1.0
01720,78.2,1.1,0.3,17.0,0.0,2.0
01721,91.4,2.5,0.0,4.2,0.0,1.4
01730,86.2,2.1,0.0,8.3,0.0,1.5
01731,80.0,9.9,0.0,1.7,0.0,16.2
01740,95.7,0.0,0.0,2.0,0.0,1.5
01741,88.8,0.6,0.0,7.7,0.0,1.5
01742,89.9,3.0,0.1,4.1,0.0,5.0
01745,85.2,0.0,0.0,11.1,0.0,0.0
01746,94.0,0.8,0.0,2.6,1.0,1.1
01747,97.8,0.3,0.0,1.9,0.0,2.7
01748,94.2,0.0,0.0,4.7,0.0,1.3
01749,92.8,0.6,0.1,2.5,0.0,3.2
01752,84.3,2.4,0.1,5.6,0.0,9.2
01754,91.0,0.8,0.0,2.7,0.0,6.4
01756,96.9,0.2,0.4,1.2,0.0,3.9
01757,89.6,1.3,0.7,1.7,0.0,10.5
01760,87.8,2.5,0.1,7.2,0.0,3.0
01770,92.8,0.0,0.0,6.3,0.0,2.5
01772,84.2,1.2,0.0,12.0,0.0,1.7
01773,89.9,1.0,0.0,6.0,0.0,1.6
01775,94.2,0.4,0.2,3.2,0.0,3.2
01776,90.6,0.6,0.0,6.0,0.0,1.8
01778,87.8,1.1,0.2,10.1,0.0,0.8
01801,86.4,3.7,0.0,6.8,0.0,4.0
01803,82.7,2.1,0.0,12.9,0.0,2.8
01810,86.5,1.1,0.0,9.6,0.1,4.1
01821,91.8,1.7,0.0,5.2,0.0,1.5
01824,90.6,0.7,0.0,6.6,0.0,2.4
01826,91.7,2.5,0.0,2.7,0.0,4.5
01827,96.5,0.0,0.0,1.1,0.0,2.0
01830,79.5,3.4,0.5,1.9,0.0,16.7
01832,83.5,2.4,0.4,1.9,0.0,15.8
01833,98.9,0.3,0.1,0.1,0.0,1.2
01834,98.8,0.0,0.0,1.2,0.0,1.1
01835,89.7,4.6,0.2,2.5,0.0,6.1
01840,22.4,7.7,1.2,0.6,0.0,82.2
01841,27.8,3.0,0.3,1.8,0.0,79.7
01843,42.5,4.1,0.0,6.4,0.0,57.7
01844,78.8,2.3,0.1,4.7,0.0,17.4
01845,89.7,1.3,0.3,5.5,0.0,2.9
01850,70.0,7.5,0.0,6.2,0.1,19.6
01851,45.2,6.8,0.1,37.7,0.2,10.5
01852,68.2,6.4,0.2,12.3,0.2,16.3
01854,61.1,4.0,0.4,16.7,0.0,19.9
01860,98.7,0.5,0.0,0.7,0.0,1.0
01862,90.6,2.0,0.1,3.4,0.0,5.3
01863,87.7,0.3,0.0,5.6,0.0,6.0
01864,95.9,0.6,0.0,2.7,0.0,2.1
01867,93.3,1.3,0.1,3.1,0.0,3.1
01876,93.2,1.6,0.3,3.8,0.0,1.7
01879,92.5,0.6,0.1,4.8,0.0,2.9
01880,94.6,0.2,0.0,3.4,0.0,1.7
01886,83.7,0.5,0.1,12.3,0.1,1.4
01887,94.1,1.4,0.0,2.9,0.0,1.4
01890,88.3,0.2,0.1,9.5,0.0,1.1
01901,46.1,18.5,0.0,5.7,0.0,32.5
01902,57.2,14.4,0.3,8.8,0.0,35.8
01904,85.3,7.8,0.1,1.8,0.0,12.8
01905,61.3,13.9,0.1,6.7,0.0,33.4
01906,93.0,2.0,0.0,2.8,0.0,4.9
01907,95.3,1.8,0.1,0.8,0.0,3.5
01908,93.8,2.5,0.0,0.5,0.0,3.9
01913,96.0,0.5,0.0,0.7,0.0,2.1
01915,93.7,2.4,0.1,1.8,0.1,3.2
01921,97.3,0.0,0.0,1.5,0.0,0.6
01922,99.1,0.9,0.0,0.0,0.0,0.0
01923,96.8,0.4,0.1,1.8,0.0,2.0
01929,98.3,0.3,0.0,0.0,0.0,1.2
01930,96.9,0.6,0.0,0.7,0.0,2.6
01937,100.0,0.0,0.0,0.0,0.0,0.0
01938,97.9,0.3,0.1,1.0,0.0,0.7
01940,94.8,0.0,0.1,3.8,0.1,2.6
01944,98.6,0.0,0.0,0.0,0.0,1.4
01945,97.3,0.6,0.2,0.9,0.0,1.5
01949,86.0,0.5,0.3,5.5,0.0,7.2
01950,95.6,0.7,0.2,1.3,0.0,3.1
01951,95.6,2.3,0.0,0.5,0.0,1.2
01952,98.2,0.6,0.1,0.0,0.0,1.3
01960,91.0,2.1,0.0,2.4,0.0,5.7
01966,98.4,0.0,0.2,0.2,0.0,0.8
01969,98.5,1.3,0.0,0.2,0.0,0.8
01970,83.1,5.9,0.3,2.4,0.0,15.4
01982,89.3,1.8,0.0,6.6,0.8,3.3
01983,96.8,0.0,0.2,2.8,0.0,0.5
01984,94.1,2.0,0.0,1.9,0.0,0.8
01985,100.0,0.0,0.0,0.0,0.0,6.7
02019,94.0,2.0,0.1,2.0,0.0,2.0
02021,86.8,6.6,0.0,4.8,0.0,2.0
02025,98.5,0.0,0.0,0.2,0.0,0.3
02026,88.5,4.8,0.0,3.4,0.0,4.6
02030,89.6,0.9,0.3,4.5,0.0,2.2
02032,86.6,0.0,0.0,9.1,0.0,8.2
02035,93.6,1.8,0.0,3.9,0.0,1.4
02038,93.4,0.9,0.2,3.7,0.0,2.7
02043,96.2,1.2,0.0,1.6,0.0,0.2
02045,94.1,2.4,1.1,0.9,0.0,3.5
02047,100.0,0.0,0.0,0.0,0.0,0.0
02048,91.7,2.2,0.0,4.1,0.0,3.0
02050,96.2,0.4,0.0,1.0,0.0,1.7
02052,93.7,0.6,0.2,3.0,0.0,2.4
02053,94.7,0.4,0.0,3.0,0.0,2.6
02054,93.1,0.0,0.0,5.1,0.0,3.2
02056,88.9,5.4,0.1,1.0,0.1,4.6
02061,95.0,0.6,0.0,2.3,0.0,1.7
02062,86.0,3.1,0.0,5.2,0.0,3.4
02066,96.1,0.5,0.0,0.8,0.0,0.4
02067,81.7,5.7,0.0,9.7,0.0,2.5
02071,77.5,10.7,0.0,0.7,0.5,15.6
02072,84.8,10.3,0.1,2.4,0.0,2.1
02081,95.1,2.6,0.0,1.8,0.0,1.5
02090,92.6,0.5,0.0,4.3,0.1,1.2
02093,98.0,1.2,0.0,0.7,0.0,0.6
02108,92.3,2.7,0.2,2.9,0.0,1.1
02109,89.4,3.1,0.0,3.8,0.0,8.9
02110,91.9,0.1,0.0,2.1,0.0,6.2
02111,43.3,3.6,1.0,46.9,0.0,7.1
02113,94.0,2.0,0.0,2.9,0.0,2.0
02114,79.9,6.3,0.6,11.0,0.2,4.5
02115,69.7,9.1,0.1,14.2,0.0,8.4
02116,74.0,7.0,0.2,15.2,0.1,5.5
02118,49.6,19.6,0.3,16.5,0.0,18.3
02119,13.9,61.3,0.3,2.7,0.0,29.7
02120,46.5,27.2,0.4,11.8,0.0,19.7
02121,7.6,71.0,0.9,0.8,0.1,24.7
02122,35.5,30.1,0.2,17.3,0.0,10.9
02124,21.2,60.5,0.6,6.2,0.0,17.9
02125,35.3,29.8,0.3,13.0,0.2,18.1
02126,6.9,86.8,0.3,0.6,0.3,8.7
02127,81.9,6.2,0.2,5.3,0.0,9.1
02128,62.9,4.6,0.2,4.4,0.1,54.4
02129,79.4,9.0,0.0,7.5,0.0,7.4
02130,65.1,15.6,0.4,5.9,0.0,20.4
02131,55.1,24.1,1.1,4.2,0.0,24.4
02132,81.2,5.7,0.0,5.2,0.0,12.1
02134,67.3,5.5,0.0,18.4,0.1,13.0
02135,76.6,3.7,0.2,14.4,0.0,9.5
02136,37.9,47.1,0.0,1.3,0.0,23.4
02138,75.5,6.4,0.3,12.3,0.1,5.8
02139,64.5,15.3,0.4,12.2,0.2,7.8
02140,65.2,16.9,0.3,13.3,0.0,6.3
02141,62.8,9.6,0.4,19.0,0.0,9.3
02142,63.8,2.1,0.0,27.2,0.0,15.5
02143,78.0,3.2,0.1,12.7,0.0,6.8
02144,81.7,5.1,0.1,7.6,0.0,5.8
02145,68.2,10.2,0.7,9.3,0.0,17.3
02148,58.9,14.8,0.1,20.1,0.0,8.9
02149,72.0,13.7,0.1,3.3,0.0,18.2
02150,49.0,7.7,0.0,3.4,0.0,59.6
02151,76.6,3.7,0.5,5.9,0.0,23.6
02152,89.6,1.6,0.1,0.8,0.1,5.0
02155,80.2,8.2,0.0,7.9,0.0,5.7
02163,70.4,6.7,0.0,16.5,0.4,12.9
02169,72.7,6.4,0.2,17.7,0.0,3.9
02170,64.3,2.0,0.0,29.1,0.0,3.1
02171,61.9,2.4,0.3,33.9,0.0,3.8
02176,90.9,1.5,0.0,5.1,0.0,2.8
02180,92.5,1.3,0.2,3.2,0.0,2.9
02184,88.6,2.1,0.0,7.4,0.0,1.4
02186,80.1,12.6,0.0,5.5,0.0,2.5
02188,86.9,5.1,0.2,6.5,0.0,2.4
