GEOGRAPHY,WHITE,BLACK_OR_AFRICAN_AMERICAN,AMERICAN_INDIAN_AND_ALASKA_NATIVE,ASIAN,NATIVE_HAWAIIAN_AND_OTHER_PACIFIC_ISLANDER,HISPANIC_OR_LATINO
01075,89.1,1.8,0.0,4.3,0.0,6.4
01077,95.7,0.1,0.4,1.7,0.0,3.5
01079,100.0,0.0,0.0,0.0,0.0,6.7
01080,86.3,2.7,0.0,1.2,0.0,3.0
01081,98.0,0.3,0.2,0.0,0.2,6.1
01082,96.0,1.3,0.0,0.2,0.0,7.3
01083,95.7,0.0,0.0,4.3,0.0,0.0
01084,89.9,0.0,0.0,0.0,0.0,10.1
01085,92.4,1.6,0.1,2.8,0.2,9.4
01086,90.4,5.8,0.0,0.0,0.0,6.3
01088,99.4,0.0,0.0,0.0,0.0,2.2
01089,87.1,3.2,0.3,4.0,0.0,10.6
01092,97.4,2.6,0.0,0.0,0.0,4.9
01093,100.0,0.0,0.0,0.0,0.0,0.0
01094,100.0,0.0,0.0,0.0,0.0,9.8
01095,93.5,3.1,0.0,0.9,0.0,9.6
01096,100.0,0.0,0.0,0.0,0.0,1.1
01097,87.5,0.0,0.0,0.0,0.0,0.0
01098,98.4,0.3,0.0,0.0,0.0,0.8
01103,52.1,15.8,0.7,2.8,0.0,57.9
01104,70.0,9.8,0.5,1.9,0.0,57.3
01105,57.5,23.6,0.2,0.5,0.0,65.9
01106,90.2,0.9,0.1,5.8,0.0,6.9
01107,65.1,11.9,0.6,0.2,0.0,80.3
01108,63.3,18.1,0.3,5.6,0.0,44.5
01109,50.2,37.7,0.7,1.3,0.0,39.9
01118,68.4,17.7,0.6,4.8,0.0,24.0
01119,72.6,17.6,0.2,3.5,0.0,29.6
01128,79.1,9.7,0.5,2.5,0.0,19.0
01129,75.2,16.3,0.1,2.7,0.0,26.9
01151,61.7,29.3,0.0,2.0,0.0,34.7
01199,-,-,-,-,-,-
01201,87.1,4.3,0.2,2.0,0.1,6.6
01220,96.2,0.9,0.0,0.8,0.0,1.4
01222,98.4,0.0,0.6,0.0,0.0,1.2
01223,93.5,2.1,0.2,0.3,0.0,3.3
01224,100.0,0.0,0.0,0.0,0.0,0.0
01225,97.9,1.0,0.5,0.0,0.0,2.4
01226,97.5,0.1,0.3,1.6,0.0,2.1
01229,91.2,0.0,0.0,0.0,0.0,11.0
01230,93.1,2.6,0.1,0.8,0.1,5.7
01235,97.2,0.2,0.0,0.0,0.2,1.6
01236,82.1,5.4,0.0,11.8,0.0,6.9
01237,96.6,2.2,0.0,0.1,0.0,0.8
01238,90.4,2.0,0.2,3.2,0.0,1.3
01240,91.2,3.6,0.3,0.7,0.0,6.4
01242,100.0,0.0,0.0,0.0,0.0,0.0
01243,92.5,0.0,4.9,0.7,0.0,0.0
01244,100.0,0.0,0.0,0.0,0.0,0.0
01245,97.7,0.4,0.0,0.4,0.0,0.8
01247,90.1,1.6,0.3,0.9,0.1,5.8
01253,97.9,0.0,0.7,0.0,0.0,1.8
01254,94.5,1.0,0.2,2.3,0.0,0.8
01255,96.4,0.9,0.0,0.3,0.0,2.1
01256,88.8,8.7,0.3,0.0,0.0,3.2
01257,100.0,0.0,0.0,0.0,0.0,2.3
01258,88.1,0.0,8.2,0.4,0.2,7.8
01259,98.0,0.7,0.0,0.0,0.0,0.6
01260,100.0,0.0,0.0,0.0,0.0,0.0
01262,81.4,8.7,0.9,4.0,0.0,3.8
01264,92.7,1.0,0.0,0.0,0.0,15.0
01266,90.8,3.8,1.2,1.1,0.4,3.6
01267,81.9,5.1,0.8,6.3,0.0,5.9
01270,95.9,0.0,0.0,1.5,0.0,1.1
01301,90.7,2.2,0.1,1.3,0.0,7.6
01330,94.9,0.1,0.2,0.5,0.0,3.1
01331,92.5,1.2,0.1,0.4,0.0,4.9
01337,99.2,0.0,0.0,0.0,0.0,0.4
01338,85.0,0.0,0.0,0.0,0.0,0.0
01339,95.3,0.4,0.0,2.1,0.0,1.2
01340,98.5,0.4,0.0,0.0,0.0,1.6
01341,98.8,0.0,0.0,0.2,0.0,2.7
01342,79.5,12.5,0.0,0.3,0.0,5.7
01343,89.7,0.0,0.0,0.0,0.0,10.3
01344,94.9,1.7,1.2,0.0,0.0,3.7
01346,98.7,0.0,0.2,0.0,0.0,0.4
01347,100.0,0.0,0.0,0.0,0.0,0.0
01349,91.5,0.5,0.0,1.1,0.0,0.0
01350,100.0,0.0,0.0,0.0,0.0,0.0
01351,96.1,2.0,1.1,0.0,0.0,0.3
01354,90.4,5.6,0.0,3.0,0.0,0.6
01355,92.3,0.0,0.8,0.3,0.0,0.4
01360,94.6,0.3,0.0,0.2,0.0,4.1
01364,96.5,0.6,0.4,0.9,0.0,2.4
01366,96.2,0.3,0.0,1.0,0.2,3.4
01367,94.5,0.8,0.0,0.0,0.0,3.9
01368,98.9,0.0,0.0,0.7,0.0,0.0
01370,93.8,1.3,0.1,3.5,0.0,1.1
01373,97.3,0.0,0.0,0.5,0.0,3.0
01375,82.4,1.7,0.0,7.2,2.9,4.9
01376,88.0,2.3,2.1,0.1,0.0,6.8
01378,96.6,0.0,0.3,0.5,0.0,2.0
01379,89.4,3.9,0.0,0.8,0.0,1.3
01420,80.3,5.0,0.4,2.3,0.0,28.8
01430,97.4,1.1,0.0,0.3,0.0,1.7
01431,97.3,0.4,0.1,0.7,0.0,2.5
01432,88.7,4.5,0.3,2.5,0.0,5.9
01434,61.8,18.7,1.1,10.9,0.0,14.0
01436,96.7,0.0,0.0,1.2,0.0,5.9
01438,99.6,0.4,0.0,0.0,0.0,0.0
01440,87.0,2.8,0.1,3.2,0.0,9.3
01450,92.1,0.2,0.0,3.6,0.0,1.4
01451,93.4,0.0,0.2,4.7,0.0,2.8
01452,93.3,1.0,0.0,3.5,0.0,5.8
01453,81.0,6.7,0.2,3.0,0.0,18.4
01460,90.2,0.6,0.1,5.9,0.0,1.3
01462,93.9,1.7,0.0,1.4,0.0,5.9
01463,94.7,0.8,0.0,2.3,0.0,2.0
01464,77.6,8.5,0.0,4.0,0.0,9.8
01467,100.0,0.0,0.0,0.0,0.0,0.0
01468,96.0,0.0,0.6,3.4,0.0,0.8
01469,96.4,1.1,0.0,1.6,0.0,2.8
01473,99.5,0.0,0.0,0.2,0.0,3.3
01474,99.3,0.0,0.0,0.0,0.0,5.0
01475,93.0,1.2,0.0,2.6,0.0,3.2
01501,95.0,0.9,0.1,1.9,0.0,4.6
01503,97.2,0.4,0.0,0.9,0.0,0.2
01504,95.2,1.2,0.5,0.8,0.0,2.4
01505,96.1,0.2,0.0,2.6,0.0,4.1
01506,95.9,0.3,0.0,1.4,0.0,0.0
01507,94.8,0.9,0.1,0.6,0.0,6.1
01510,89.2,3.2,0.8,1.8,0.0,17.3
01515,97.0,1.1,0.4,0.0,0.0,2.8
01516,96.5,0.3,0.0,1.8,0.0,5.7
01518,94.9,0.0,0.0,3.8,0.0,2.6
01519,83.2,4.4,0.0,6.4,0.0,4.7
01520,94.5,0.9,0.1,2.1,0.0,3.5
01521,97.6,0.8,0.2,0.0,0.0,2.5
01522,97.2,0.7,0.0,1.6,0.0,8.3
01523,88.2,7.7,0.0,0.9,0.2,7.6
01524,95.3,2.4,0.0,0.7,0.1,2.4
01525,86.4,0.0,0.0,0.0,0.0,13.6
01527,91.9,1.4,0.0,2.5,0.4,1.2
01529,97.2,0.5,0.0,0.0,0.0,0.9
01531,98.8,0.0,0.0,0.3,0.0,0.6
01532,84.1,3.2,0.3,9.2,0.1,2.7
01534,96.0,1.0,0.1,0.6,0.3,5.9
01535,97.4,1.0,0.0,0.6,0.0,1.6
01536,88.0,3.6,0.0,4.1,0.0,8.8
01537,91.0,3.5,0.0,2.0,0.0,6.0
01540,89.4,1.7,0.0,2.7,0.0,5.6
01541,96.0,0.4,0.0,0.2,0.0,1.5
01542,94.5,4.5,0.4,0.0,0.0,2.5
01543,93.8,0.0,0.0,4.1,0.0,3.3
01545,73.1,2.7,0.2,19.3,0.0,4.6
01550,82.2,3.4,0.3,0.4,0.0,32.9
01560,74.6,2.9,0.0,17.1,0.0,5.6
01561,59.3,0.0,0.0,40.7,0.0,0.0
01562,93.3,1.0,0.0,3.5,0.0,3.3
01564,96.6,1.3,0.0,0.4,0.0,5.1
01566,93.0,1.3,0.0,2.6,0.0,3.3
01568,82.2,7.6,0.0,2.9,0.0,3.6
01569,96.1,1.8,0.0,0.5,0.0,1.7
01570,84.0,4.9,0.2,1.3,0.0,12.1
01571,90.8,2.0,0.5,3.3,0.0,3.6
01581,69.9,1.9,0.6,25.0,0.0,6.2
01583,88.8,6.0,0.2,1.9,0.0,12.4
01585,96.3,0.2,1.3,0.0,0.0,2.8
01588,88.0,2.7,0.5,1.6,0.0,6.3
01590,93.8,2.2,0.0,2.1,0.2,1.3
01602,80.3,7.4,0.1,5.6,0.3,8.9
01603,67.1,11.8,0.2,13.0,0.0,22.5
01604,65.0,14.2,1.2,9.1,0.0,22.7
01605,63.8,19.1,0.1,5.4,0.0,30.3
01606,75.3,12.0,0.1,5.9,0.0,10.1
01607,69.9,21.5,0.0,3.6,0.0,16.5
01608,49.9,22.2,2.8,6.9,0.0,43.5
01609,77.6,8.6,1.0,5.3,0.0,17.9
01610,63.6,12.5,0.8,8.7,0.1,34.4
01611,89.5,3.7,0.0,0.3,0.4,8.9
01612,88.3,8.3,0.0,1.9,0.1,4.0
01701,81.1,5.2,0.5,8.2,0.0,6.3
01702,60.1,9.0,0.5,7.6,0.2,24.1
01718,56.8,0.0,0.0,25.7,0.0,10.0
01719,76.5,0.7,0.0,18.0,0.0,5.1
01720,69.2,1.6,0.1,26.1,0.1,3.3
01721,82.6,2.2,0.2,11.3,0.0,7.0
01730,77.4,4.0,0.2,14.9,0.0,3.9
01731,78.0,4.3,0.0,11.4,0.0,13.6
01740,93.2,0.3,0.0,4.2,0.0,1.4
01741,86.5,0.0,0.0,11.4,0.0,0.8
01742,83.2,4.0,0.0,7.4,0.0,7.2
01745,91.1,0.0,0.0,6.9,0.0,4.9
01746,90.8,1.2,0.0,5.5,0.0,3.9
01747,96.3,0.3,0.0,0.5,0.0,1.0
01748,84.0,1.9,0.1,11.4,0.0,3.2
01749,94.1,1.2,0.0,2.7,0.0,5.8
01752,75.2,3.8,0.1,5.5,0.1,15.1
01754,92.4,1.3,0.0,1.7,0.0,3.4
01756,94.6,0.1,0.0,1.6,0.0,2.3
01757,81.3,2.3,0.1,2.8,0.0,14.0
01760,81.6,1.9,0.1,13.0,0.0,4.0
01770,89.0,0.6,0.0,6.2,0.0,2.2
01772,81.1,0.7,0.0,14.9,0.0,3.9
01773,92.9,0.4,0.0,4.3,0.0,6.3
01775,91.3,0.0,0.0,3.5,0.0,2.9
01776,84.7,1.8,0.0,10.1,0.0,2.5
01778,84.2,0.7,0.0,11.3,0.2,5.0
01801,79.6,6.0,0.0,8.8,0.0,4.6
01803,74.3,4.5,0.2,16.8,0.2,3.1
01810,79.9,2.7,0.1,14.7,0.0,4.9
01821,85.5,3.3,0.0,7.9,0.2,3.6
01824,87.5,0.7,0.1,9.7,0.0,2.9
01826,88.3,4.6,0.0,4.0,0.1,6.6
01827,94.6,0.0,0.0,4.0,0.0,2.0
01830,79.7,4.7,0.1,1.4,0.0,24.2
01832,79.6,2.2,0.1,1.4,0.1,26.3
01833,95.8,0.8,0.4,1.2,0.0,3.5
01834,98.3,0.0,0.3,0.7,0.0,3.2
01835,82.5,4.0,0.0,1.1,0.0,15.9
01840,44.9,4.2,1.2,0.0,0.0,86.7
01841,52.7,5.2,0.3,0.9,0.0,85.6
01843,54.8,6.8,0.0,3.6,0.0,69.5
01844,74.6,4.3,0.3,4.1,0.0,29.5
01845,85.8,3.6,0.1,6.1,0.0,7.6
01850,66.1,16.3,0.5,7.3,0.4,27.1
01851,44.7,6.2,1.5,42.0,0.0,12.3
01852,71.8,7.2,0.8,12.8,0.1,17.9
01854,62.1,6.3,0.1,24.3,0.2,19.3
01860,96.7,0.2,0.0,1.0,0.0,2.4
01862,77.6,9.1,0.0,4.8,0.0,7.4
01863,86.4,1.3,0.0,7.8,0.1,4.4
01864,90.8,1.3,0.0,4.8,0.0,2.0
01867,92.9,0.4,0.0,4.4,0.0,3.0
01876,91.8,2.4,0.0,3.6,0.0,2.2
01879,87.7,0.9,0.0,8.3,0.0,4.5
01880,93.5,1.7,0.1,2.3,0.0,3.4
01886,77.5,0.9,0.1,19.8,0.0,1.5
01887,87.3,4.1,0.0,6.2,0.0,1.0
01890,80.9,0.3,0.0,14.6,0.0,2.1
01901,37.8,13.9,1.7,2.2,0.0,52.0
01902,40.7,16.5,0.4,6.6,0.1,48.2
01904,76.3,4.8,0.2,3.5,0.2,28.1
01905,45.6,14.2,0.4,11.8,0.0,41.5
01906,90.7,2.1,0.3,3.8,0.0,8.6
01907,93.0,1.9,0.0,2.3,0.0,2.5
01908,95.9,0.0,0.0,2.2,0.0,1.5
01913,96.1,0.6,0.3,1.1,0.0,2.5
01915,92.1,2.1,0.1,2.2,0.1,5.1
01921,94.5,0.0,0.0,2.0,0.0,2.4
01922,91.8,1.4,0.0,1.7,0.0,2.4
01923,91.6,2.5,0.1,2.6,0.0,5.0
01929,99.0,0.0,0.0,0.0,0.0,0.3
01930,93.6,1.7,0.0,1.9,0.0,2.4
01937,100.0,0.0,0.0,0.0,0.0,14.4
01938,94.4,2.2,0.0,0.9,0.0,4.2
01940,92.3,1.4,0.0,4.3,0.0,2.6
01944,98.6,0.0,0.0,0.7,0.0,1.5
01945,95.6,1.6,0.0,1.4,0.0,5.0
01949,92.9,1.5,0.1,1.2,0.0,6.2
01950,94.1,1.7,0.0,2.2,0.0,2.8
01951,96.2,0.6,0.0,1.5,0.0,3.7
01952,95.8,0.7,0.1,1.1,0.2,3.6
01960,89.8,3.8,0.4,1.1,0.0,9.9
01966,97.0,0.1,0.0,0.1,0.0,0.7
01969,95.9,1.2,0.0,1.1,0.0,0.8
01970,79.1,6.5,0.6,2.5,0.0,17.9
01982,92.1,0.3,0.0,6.0,0.2,1.5
01983,96.2,0.1,0.0,2.6,0.0,1.7
01984,92.4,2.7,0.0,3.3,0.1,5.4
01985,98.8,0.0,0.0,1.0,0.0,2.6
02019,94.2,1.9,0.0,1.4,0.0,4.0
02021,83.0,5.2,0.4,7.2,0.1,4.1
02025,96.5,0.7,0.1,1.0,0.2,1.4
02026,84.3,8.2,0.1,2.7,0.1,8.7
02030,87.6,0.0,0.0,10.4,0.0,3.1
02032,85.6,2.3,0.0,10.4,0.0,1.1
02035,86.7,6.0,0.0,3.5,0.0,5.3
02038,90.6,0.9,0.0,5.8,0.0,1.6
02043,96.1,0.5,0.1,1.8,0.0,1.1
02045,96.1,0.5,0.1,1.0,0.0,1.7
02047,100.0,0.0,0.0,0.0,0.0,0.0
02048,89.7,2.3,0.2,6.0,0.0,4.1
02050,97.6,0.6,0.0,0.5,0.0,2.1
02052,93.1,0.9,0.0,4.8,0.0,2.0
02053,90.9,2.8,0.0,2.4,0.0,2.6
02054,93.5,2.3,0.0,1.5,0.0,2.3
02056,87.4,6.4,0.2,1.3,0.0,7.1
02061,96.2,0.3,0.0,1.9,0.1,2.3
02062,84.4,7.2,0.0,5.4,0.0,6.8
02066,95.8,0.7,0.0,0.3,0.0,1.0
02067,76.9,2.6,0.1,16.7,0.0,5.4
02071,64.7,16.9,1.2,6.7,0.0,13.7
02072,73.3,15.0,0.4,5.0,0.0,3.8
02081,89.6,1.7,0.4,3.7,0.0,9.1
02090,86.3,0.7,0.0,8.9,0.0,3.0
02093,95.4,2.9,0.1,1.0,0.0,2.9
02108,85.8,4.2,0.1,3.9,0.0,4.9
02109,80.7,5.0,0.0,12.7,0.0,3.5
02110,92.3,1.0,0.0,3.1,1.2,1.6
02111,43.6,4.0,0.5,48.2,0.0,6.7
02113,92.9,0.6,0.2,2.7,0.0,7.7
02114,81.5,4.6,0.1,8.9,0.0,10.2
02115,63.6,8.9,0.2,18.4,0.6,14.4
02116,74.8,5.4,0.2,15.0,0.2,7.6
02118,54.5,19.1,0.5,14.0,0.0,18.1
02119,17.3,56.0,1.5,2.8,0.0,29.5
02120,42.5,24.3,0.3,17.4,0.0,25.0
02121,12.3,65.8,0.0,0.4,0.0,32.4
02122,36.4,31.5,0.1,21.3,0.0,11.9
02124,26.0,58.5,0.5,6.6,0.0,18.5
02125,35.2,36.1,0.4,10.9,0.0,23.5
02126,6.8,84.4,0.1,1.3,0.0,14.7
02127,81.6,6.9,0.0,5.5,0.0,10.9
02128,62.4,3.1,0.5,4.7,0.2,56.5
02129,79.2,7.8,0.0,8.1,0.0,11.1
02130,66.0,13.3,0.2,6.1,0.0,21.1
02131,57.8,28.0,0.4,2.1,0.0,25.1
02132,81.1,6.0,0.0,7.6,0.0,8.3
02134,56.5,6.0,0.5,26.0,0.0,12.7
02135,71.9,5.3,0.3,13.5,0.1,12.7
02136,35.4,47.4,0.2,2.2,0.0,26.6
02138,70.8,5.3,0.1,16.3,0.1,8.7
02139,63.9,12.8,0.3,16.7,0.2,9.1
02140,62.6,18.6,0.1,15.7,0.0,8.4
02141,66.8,9.8,0.1,15.5,0.1,14.3
02142,57.2,5.0,0.0,30.5,0.0,9.4
02143,76.7,4.3,0.2,12.2,0.0,7.6
02144,84.7,3.9,0.0,7.5,0.0,6.3
02145,67.9,9.8,0.3,10.2,0.0,22.1
02148,53.1,18.5,0.0,22.5,0.0,8.5
02149,57.8,18.0,1.1,8.1,0.1,28.3
02150,48.4,6.4,0.1,4.0,0.0,67.0
02151,78.1,5.5,0.3,4.9,0.0,33.6
02152,92.9,2.2,0.1,1.0,0.0,9.5
02155,74.9,9.2,0.1,10.2,0.0,6.5
02163,62.7,5.6,0.3,25.6,0.0,9.8
02169,64.9,6.5,0.0,24.8,0.0,3.9
02170,52.7,3.7,0.4,40.8,0.6,1.5
02171,58.5,2.4,0.1,36.5,0.0,2.3
02176,88.2,2.9,0.0,6.2,0.0,3.2
02180,90.4,3.0,0.0,4.5,0.0,3.3
02184,80.6,3.0,0.2,13.8,0.0,2.1
02186,73.1,15.1,0.4,6.6,0.1,3.2
02188,78.1,8.7,0.2,8.0,0.0,5.0
