GEOGRAPHY,WHITE,BLACK_OR_AFRICAN_AMERICAN,AMERICAN_INDIAN_AND_ALASKA_NATIVE,ASIAN,NATIVE_HAWAIIAN_AND_OTHER_PACIFIC_ISLANDER,HISPANIC_OR_LATINO
01776,88.9,0.0,0.1,8.1,0.0,2.1
01778,87.0,1.1,0.0,11.1,0.0,2.5
01801,85.6,4.8,0.0,6.5,0.0,4.4
01803,79.9,3.7,0.0,14.1,0.1,2.0
01810,84.0,1.7,0.0,11.4,0.0,4.3
01821,91.7,1.5,0.0,5.1,0.0,1.8
01824,90.1,0.4,0.3,7.9,0.0,2.7
01826,88.5,2.9,0.1,5.0,0.0,5.2
01827,94.9,0.0,0.0,3.3,0.0,0.3
01830,81.8,1.8,0.1,0.4,0.0,19.0
01832,82.5,2.6,0.3,1.3,0.0,22.7
01833,96.1,0.5,0.1,0.5,0.1,1.0
01834,97.8,0.7,0.0,1.5,0.0,2.6
01835,89.5,3.4,0.2,3.0,0.0,5.6
01840,34.5,8.0,1.8,0.7,0.0,83.2
01841,36.0,7.0,0.3,1.3,0.0,82.0
01843,41.1,6.8,0.1,7.4,0.0,62.7
01844,79.2,3.5,0.5,3.3,0.0,21.4
01845,87.8,1.6,0.0,6.5,0.0,5.1
01850,65.5,8.2,0.0,8.8,0.0,22.0
01851,43.4,7.9,0.7,37.2,0.0,13.3
01852,64.0,6.5,0.2,13.0,0.0,18.3
01854,58.8,5.9,0.2,19.6,0.1,21.0
01860,99.5,0.4,0.0,0.0,0.0,2.1
01862,89.1,2.1,0.1,3.7,0.0,5.6
01863,88.7,0.7,0.0,8.8,0.0,2.8
01864,90.4,0.9,0.3,6.3,0.0,1.7
01867,93.5,0.9,0.1,4.1,0.0,2.7
01876,93.6,1.8,0.2,2.6,0.0,1.8
01879,91.5,0.5,0.2,5.5,0.0,2.8
01880,94.5,0.6,0.1,3.0,0.0,2.6
01886,82.1,0.6,0.0,14.8,0.0,2.6
01887,92.5,0.9,0.0,4.6,0.0,1.7
01890,86.0,0.8,0.0,11.6,0.0,1.5
01901,47.0,23.6,0.7,1.2,0.0,28.7
01902,46.4,12.9,0.2,10.4,0.1,41.4
01904,80.9,6.8,0.0,2.9,0.0,12.5
01905,49.8,14.9,0.3,6.7,0.1,37.3
01906,93.0,2.1,0.0,2.4,0.0,3.9
01907,95.4,1.1,0.1,1.6,0.0,4.5
01908,95.0,2.7,0.0,0.2,0.0,3.7
01913,94.0,0.9,0.0,1.4,0.0,1.6
01915,94.2,1.7,0.1,2.1,0.0,3.5
01921,93.7,0.0,0.0,4.0,0.0,1.8
01922,98.0,0.8,0.0,1.3,0.0,0.0
01923,94.2,1.3,0.1,2.9,0.0,2.6
01929,97.1,0.0,0.0,1.0,0.0,0.7
01930,96.0,0.8,0.1,0.6,0.0,2.9
01937,93.8,0.0,0.0,0.0,0.0,13.4
01938,98.0,0.3,0.2,0.5,0.0,1.4
01940,93.2,1.1,0.0,3.7,0.0,1.9
01944,97.8,0.0,0.0,0.0,0.0,2.1
01945,97.3,0.7,0.0,0.8,0.0,2.6
01949,84.8,3.8,0.2,4.9,0.0,9.0
01950,96.5,0.7,0.1,1.1,0.0,2.6
01951,98.6,0.0,0.0,0.0,0.0,1.2
01952,94.8,0.9,0.0,1.8,0.0,0.8
01960,88.9,2.5,0.2,2.4,0.0,7.9
01966,96.2,1.6,0.3,0.5,0.1,2.2
01969,98.1,1.5,0.0,0.4,0.0,1.3
01970,80.5,6.3,0.4,2.1,0.0,16.0
01982,90.7,3.0,0.0,4.4,0.2,2.3
01983,94.5,0.0,0.0,4.0,0.1,0.0
01984,94.4,1.6,0.0,2.0,0.0,1.5
01985,98.5,0.0,0.0,0.3,0.0,3.4
02019,94.6,0.6,0.0,3.1,0.0,1.5
02021,84.6,6.3,0.0,6.7,0.0,4.0
02025,98.7,0.2,0.0,0.0,0.0,0.5
02026,86.3,6.1,0.2,3.9,0.0,6.1
02030,86.8,3.6,0.2,7.9,0.0,2.8
02032,86.4,1.1,0.0,9.7,0.0,1.7
02035,93.5,1.3,0.0,4.0,0.0,2.3
02038,93.2,0.9,0.1,3.9,0.0,3.1
02043,96.0,0.4,0.1,2.1,0.0,1.0
02045,94.5,0.8,1.2,0.9,0.0,3.1
02047,100.0,0.0,0.0,0.0,0.0,0.0
02048,88.2,3.0,0.1,5.2,0.0,2.5
02050,95.3,0.2,0.2,0.9,0.0,1.0
02052,92.4,0.1,0.1,3.4,0.0,4.4
02053,93.9,0.4,0.0,3.9,0.0,3.8
02054,96.0,0.0,0.0,2.8,0.0,3.6
02056,87.5,7.2,0.1,1.2,0.0,4.6
02061,96.3,0.2,0.0,1.3,0.0,1.1
02062,84.2,4.3,0.0,6.3,0.1,4.7
02066,94.8,0.5,0.3,0.6,0.3,1.4
02067,75.7,4.2,0.1,16.8,0.0,2.5
02071,76.8,16.6,0.2,0.3,0.0,9.1
02072,82.1,10.8,0.4,2.6,0.0,2.9
02081,93.6,1.8,0.0,2.6,0.0,1.3
02090,92.0,0.3,0.0,6.5,0.0,2.7
02093,98.7,0.2,0.0,0.6,0.0,1.0
02108,86.9,5.0,0.7,5.1,0.0,2.4
02109,86.0,1.8,0.0,5.2,0.0,5.4
02110,84.9,2.6,0.0,8.4,0.0,5.0
02111,47.4,3.7,0.0,44.0,0.0,4.9
02113,93.7,0.5,0.0,3.4,0.0,3.3
02114,76.4,4.1,0.0,15.1,0.0,7.0
02115,70.0,7.3,0.2,15.3,0.0,10.5
02116,76.8,6.2,0.1,13.4,0.0,5.7
02118,53.5,18.9,0.2,15.2,0.0,17.1
02119,16.0,59.4,0.3,1.5,0.0,29.1
02120,49.8,23.8,0.2,12.4,0.0,20.2
02121,7.5,69.8,1.3,1.2,0.1,26.6
02122,33.8,32.7,0.2,15.9,0.0,11.5
02124,22.0,62.6,0.7,8.0,0.0,15.0
02125,35.0,24.7,0.4,13.7,0.0,19.8
02126,9.2,85.7,0.0,0.4,0.0,13.5
02127,80.8,5.6,0.4,5.6,0.0,9.2
02128,61.7,4.1,0.9,3.5,0.1,57.6
02129,75.6,9.9,0.0,8.4,0.0,10.5
02130,64.3,14.3,0.2,6.4,0.0,21.3
02131,56.8,26.4,1.2,2.7,0.0,26.6
02132,84.0,6.2,0.0,5.5,0.0,8.2
02134,65.9,8.6,0.1,16.1,0.0,15.0
02135,74.6,4.2,0.2,15.8,0.1,10.4
02136,37.8,44.8,0.7,1.8,0.0,27.5
02138,73.0,6.0,0.2,14.2,0.0,7.4
02139,65.9,12.9,0.2,14.4,0.1,6.7
02140,63.3,19.9,0.3,11.4,0.0,7.6
02141,63.4,10.5,0.1,18.6,0.1,8.6
02142,58.6,3.1,0.1,33.6,0.0,9.8
02143,78.8,2.3,0.3,10.8,0.0,8.7
02144,81.8,5.7,0.0,7.6,0.0,5.8
02145,67.6,15.0,0.6,9.7,0.0,14.1
02148,56.0,13.2,0.2,23.8,0.0,11.1
02149,66.0,16.9,0.2,4.0,0.0,20.8
02150,49.3,6.4,0.2,3.3,0.0,62.8
02151,75.7,5.2,0.2,5.9,0.0,26.2
02152,94.3,1.7,0.0,0.7,0.1,8.7
02155,79.4,8.9,0.2,7.7,0.0,4.7
02163,66.1,6.8,0.0,18.2,0.0,12.6
02169,68.4,6.8,0.2,21.6,0.0,4.0
02170,63.7,2.2,0.0,30.5,0.0,1.4
02171,56.7,5.8,0.4,33.8,0.0,2.0
02176,92.0,2.6,0.0,4.1,0.0,3.9
02180,93.3,1.5,0.0,3.3,0.0,2.9
02184,84.6,4.8,0.0,7.8,0.0,2.7
02186,77.8,13.7,0.0,5.8,0.0,4.6
02188,84.8,6.8,0.1,6.9,0.0,2.6
