GEOGRAPHY,WHITE,BLACK_OR_AFRICAN_AMERICAN,AMERICAN_INDIAN_AND_ALASKA_NATIVE,ASIAN,NATIVE_HAWAIIAN_AND_OTHER_PACIFIC_ISLANDER,HISPANIC_OR_LATINO
01020,88.9,3.6,0.2,2.0,0.0,16.4
01022,72.4,18.6,0.0,2.0,0.0,7.4
01026,96.5,1.8,0.0,0.5,0.0,1.4
01027,92.7,2.0,0.0,2.1,0.0,4.4
01028,89.1,4.6,0.2,4.6,0.0,3.7
01029,97.1,2.5,0.0,0.0,0.0,0.0
01030,95.7,1.3,0.1,1.7,0.0,5.4
01031,94.4,0.6,0.0,0.0,0.0,4.0
01032,100.0,0.0,0.0,0.0,0.0,5.8
01033,97.6,0.0,0.0,0.3,0.0,5.7
01034,97.4,0.0,0.0,0.4,0.0,2.0
01035,89.0,6.4,0.5,1.5,0.0,4.0
01036,96.9,0.2,0.2,0.6,0.0,3.9
01037,94.9,1.1,0.0,0.4,0.0,7.0
01038,96.4,0.5,0.0,1.3,0.0,1.8
01039,95.8,1.8,0.0,0.0,0.0,4.2
01040,86.6,4.5,0.4,1.3,0.1,52.1
01050,93.6,1.9,0.5,0.0,0.4,0.9
01053,94.3,3.9,0.0,0.6,0.0,4.9
01054,95.3,0.8,0.3,2.0,0.0,1.3
01056,93.1,1.9,0.1,1.1,0.0,8.6
01057,96.4,0.7,0.0,1.1,0.0,1.7
01060,87.4,2.9,0.2,4.4,0.0,7.4
01062,88.7,1.3,0.0,5.1,0.0,10.8
01063,69.9,1.9,0.0,19.1,0.0,6.8
01066,100.0,0.0,0.0,0.0,0.0,0.0
01068,97.9,0.3,0.4,0.2,0.0,3.3
01069,91.9,2.0,0.0,2.5,0.0,5.0
01070,92.7,0.5,0.2,2.3,0.0,4.1
01071,96.3,1.5,0.3,0.0,0.0,1.8
01072,93.2,1.0,0.2,0.5,0.0,5.3
01073,96.9,0.0,0.0,2.0,0.0,0.2
01074,95.1,0.0,0.0,0.0,0.0,4.9
01075,90.0,2.2,0.0,4.2,0.0,6.5
01077,98.1,0.0,0.0,1.4,0.0,1.7
01079,100.0,0.0,0.0,0.0,0.0,11.4
01080,88.6,2.4,0.0,0.0,0.0,6.5
01081,98.5,0.2,0.2,0.0,0.0,5.3
01082,95.2,0.9,0.0,0.5,0.0,6.2
01083,95.1,0.0,0.0,4.9,0.0,0.0
01084,88.5,0.0,0.0,0.0,0.0,13.2
01085,92.4,1.9,0.1,2.9,0.0,9.1
01086,91.9,6.2,0.0,0.0,0.0,4.3
01088,98.8,0.0,0.0,0.0,0.0,1.2
01089,85.4,3.0,0.8,4.6,0.0,9.8
01092,99.9,0.1,0.0,0.0,0.0,4.7
01093,100.0,0.0,0.0,0.0,0.0,0.0
01094,100.0,0.0,0.0,0.0,0.0,0.0
01095,92.9,3.0,0.0,1.2,0.0,5.1
01096,99.0,0.0,0.0,0.4,0.6,0.9
01097,86.4,0.0,0.0,0.0,0.0,0.0
01098,98.5,0.3,0.0,0.0,0.0,0.8
01103,55.1,12.9,0.7,2.3,0.0,63.6
01104,67.1,11.3,0.5,1.5,0.0,60.5
01105,58.3,23.3,0.2,0.4,0.0,65.3
01106,90.3,0.6,0.0,6.7,0.0,5.1
01107,60.9,13.2,0.8,0.4,0.0,78.3
01108,62.9,16.7,0.6,4.9,0.1,45.3
01109,49.5,38.1,0.6,1.1,0.0,39.9
01118,69.6,17.1,0.6,4.1,0.0,20.9
01119,71.5,20.2,0.0,1.5,0.0,28.5
01128,73.0,16.1,0.5,2.4,0.0,17.1
01129,75.1,16.5,0.1,2.2,0.0,17.9
01151,65.9,23.7,0.0,1.1,0.0,35.1
01199,-,-,-,-,-,-
01201,87.2,4.8,0.3,2.0,0.1,6.2
01220,97.2,0.7,0.0,0.6,0.0,1.1
01222,98.5,0.0,0.5,0.0,0.0,1.0
01223,93.8,2.5,0.2,0.2,0.0,4.6
01224,100.0,0.0,0.0,0.0,0.0,0.0
01225,98.0,0.7,0.4,0.0,0.0,3.1
01226,95.6,0.2,0.5,1.8,0.0,3.9
01229,87.1,0.0,0.0,0.0,0.0,14.3
01230,89.9,3.1,0.1,1.4,0.1,7.7
01235,97.6,0.2,0.2,0.0,0.1,1.2
01236,93.1,5.8,0.0,0.0,0.0,7.2
01237,96.0,2.4,0.0,0.2,0.0,1.1
01238,90.7,1.7,0.1,3.3,0.0,1.8
01240,93.9,2.5,0.6,1.1,0.0,4.6
01242,100.0,0.0,0.0,0.0,0.0,0.0
01243,99.2,0.0,0.0,0.8,0.0,0.0
01244,100.0,0.0,0.0,0.0,0.0,0.0
01245,97.3,0.5,0.0,0.4,0.0,0.7
01247,91.6,1.7,0.2,0.9,0.1,3.9
01253,98.1,0.0,0.6,0.0,0.0,3.3
01254,94.5,1.0,0.3,2.6,0.0,0.3
01255,95.7,0.5,0.0,1.2,0.0,1.7
01256,90.1,7.9,0.3,0.0,0.0,2.4
01257,100.0,0.0,0.0,0.0,0.0,0.1
01258,89.6,0.0,9.0,0.4,0.2,9.8
01259,98.9,1.1,0.0,0.0,0.0,0.0
01260,100.0,0.0,0.0,0.0,0.0,0.0
01262,86.4,4.8,0.0,3.8,0.0,3.6
01264,94.9,1.0,0.0,0.0,0.0,8.2
01266,88.2,4.1,1.6,2.3,0.2,2.7
01267,82.0,4.4,0.8,6.1,0.0,7.0
01270,95.8,0.0,0.0,1.4,0.0,1.0
01301,91.8,2.6,0.0,1.0,0.0,7.4
01330,95.8,0.1,0.1,0.4,0.0,2.6
01331,93.2,1.0,0.1,0.9,0.0,4.2
01337,99.1,0.1,0.0,0.4,0.0,0.0
01338,89.8,0.0,0.0,0.0,0.0,0.0
01339,95.4,0.4,0.0,2.2,0.0,1.3
01340,96.9,0.7,0.0,0.3,0.0,0.6
01341,98.7,0.0,0.0,0.2,0.0,2.5
01342,87.9,8.7,0.0,0.4,0.0,5.4
01343,100.0,0.0,0.0,0.0,0.0,0.0
01344,94.9,2.3,1.0,0.3,0.0,2.8
01346,98.1,0.0,0.2,0.7,0.0,1.2
01347,100.0,0.0,0.0,0.0,0.0,0.0
01349,99.4,0.4,0.0,0.0,0.0,0.0
01350,100.0,0.0,0.0,0.0,0.0,0.0
01351,97.3,1.3,0.8,0.0,0.0,1.9
01354,91.5,4.0,0.0,2.3,0.0,0.5
01355,93.6,0.0,0.8,0.4,0.0,0.4
01360,95.4,0.4,0.0,0.2,0.0,3.3
01364,96.9,0.5,0.4,0.6,0.0,1.2
01366,97.2,0.3,0.0,0.5,0.0,2.8
01367,94.3,1.2,0.0,0.0,0.0,3.7
01368,99.1,0.3,0.0,0.7,0.0,0.0
01370,94.8,0.5,1.0,2.6,0.0,0.6
01373,96.6,0.0,0.0,0.8,0.0,2.9
01375,75.8,3.0,0.4,13.3,1.8,6.4
01376,86.3,2.1,1.4,2.5,0.0,7.9
01378,96.0,0.0,0.4,0.5,0.0,1.9
01379,91.1,2.5,0.0,1.6,0.0,2.8
01420,80.6,4.9,0.4,3.6,0.0,26.2
01430,96.0,0.9,0.0,0.2,0.0,1.3
01431,97.1,0.4,0.1,0.7,0.0,3.3
01432,90.3,3.5,0.0,4.2,0.0,5.9
01434,64.4,17.2,1.7,6.5,0.0,14.7
01436,96.6,0.0,0.0,1.4,0.0,4.7
01438,99.7,0.3,0.0,0.0,0.0,0.0
01440,89.9,2.4,0.0,1.6,0.0,9.2
01450,91.6,0.2,0.1,4.7,0.0,1.7
01451,92.6,2.1,0.2,3.3,0.0,3.2
01452,94.8,3.7,0.0,0.3,0.0,3.0
01453,81.8,5.8,0.1,3.2,0.0,18.9
01460,89.4,0.4,0.1,6.1,0.0,1.1
01462,93.0,2.4,0.0,2.0,0.0,5.9
01463,93.2,1.0,0.0,2.4,0.0,3.1
01464,75.3,6.9,0.0,5.3,0.2,11.2
01467,92.8,0.0,0.0,2.5,0.0,0.0
01468,96.1,0.0,0.6,3.3,0.0,0.9
01469,94.8,0.5,0.0,1.5,0.0,2.6
01473,98.9,0.2,0.0,0.3,0.0,3.4
01474,99.3,0.0,0.0,0.0,0.0,4.9
01475,94.8,1.0,0.0,1.3,0.0,3.5
01501,94.9,1.5,0.1,2.0,0.0,4.5
01503,97.1,0.5,0.0,1.7,0.0,0.7
01504,95.2,2.0,0.4,0.3,0.0,2.8
01505,95.5,0.3,0.0,3.0,0.0,1.9
01506,90.7,1.3,0.0,1.5,0.0,0.0
01507,96.2,0.7,0.2,0.6,0.0,4.2
01510,89.4,3.3,0.8,1.0,0.0,17.1
01515,98.3,0.9,0.3,0.0,0.0,1.8
01516,95.3,0.3,0.0,1.3,0.0,7.6
01518,95.4,0.0,0.0,4.1,0.0,2.1
01519,81.2,8.1,0.0,5.0,0.0,3.9
01520,93.4,1.5,0.0,2.0,0.0,3.1
01521,96.7,0.9,0.0,0.0,0.0,2.9
01522,96.4,0.8,0.0,2.3,0.0,8.6
01523,91.0,5.1,0.1,0.5,0.2,8.4
01524,95.3,2.2,0.0,0.6,0.1,3.6
01525,86.3,0.0,0.0,0.0,0.0,13.8
01527,91.5,1.1,0.1,3.5,0.5,1.3
01529,97.5,0.5,0.0,0.0,0.0,1.1
01531,99.3,0.0,0.0,0.5,0.0,0.5
01532,85.5,2.4,0.3,8.0,0.1,3.1
01534,97.4,0.7,0.1,1.3,0.1,6.4
01535,98.8,0.6,0.0,0.5,0.0,1.0
01536,86.4,3.8,0.0,6.2,0.0,9.6
01537,94.1,0.0,0.0,1.7,0.0,6.6
01540,90.8,1.6,0.0,2.2,0.0,4.7
01541,94.4,0.8,0.0,0.5,0.0,3.2
01542,97.0,2.2,0.3,0.0,0.0,0.5
01543,96.6,0.0,0.0,1.1,0.0,4.0
01545,72.7,3.1,0.2,18.7,0.0,5.2
01550,80.0,3.7,0.4,0.3,0.0,32.1
01560,75.3,3.7,0.0,14.5,0.0,7.0
01561,54.4,0.0,0.0,31.6,0.0,0.0
01562,94.8,1.0,0.0,3.6,0.0,3.8
01564,97.6,0.5,0.4,0.2,0.0,4.6
01566,93.7,0.9,0.0,2.3,0.0,3.9
01568,84.1,6.3,0.0,3.2,0.0,4.5
01569,94.4,2.1,0.0,2.2,0.0,1.5
01570,88.4,3.2,0.0,1.1,0.0,11.4
01571,92.4,2.0,0.4,2.7,0.0,2.8
01581,70.4,2.8,0.6,24.0,0.0,5.3
01583,88.8,5.6,0.1,1.4,0.0,12.2
01585,96.8,0.1,0.0,1.1,0.0,1.1
01588,88.2,2.9,0.3,1.6,0.0,5.8
01590,92.1,3.6,0.0,1.3,0.2,0.4
01602,78.9,7.6,0.0,5.8,0.0,11.7
01603,68.1,12.4,0.1,11.7,0.0,21.9
01604,66.9,13.7,1.0,8.9,0.0,20.7
01605,63.2,17.2,0.1,6.3,0.1,29.1
01606,79.0,11.4,0.1,5.6,0.0,9.2
01607,64.4,23.4,0.2,5.2,0.0,13.6
01608,46.3,26.5,2.6,4.2,0.0,40.6
01609,76.7,8.1,0.7,6.9,0.0,16.6
01610,59.9,13.1,0.6,9.0,0.1,36.5
01611,87.0,5.9,0.0,0.2,0.4,8.8
01612,90.0,7.4,0.0,0.6,0.1,2.7
01701,83.2,5.1,0.4,8.1,0.0,5.7
01702,61.7,8.9,0.5,8.6,0.0,24.1
01718,57.8,0.0,0.0,26.4,0.0,5.3
01719,72.5,0.8,0.0,21.6,0.0,3.7
01720,69.9,1.8,0.1,25.1,0.1,3.1
01721,82.9,2.7,0.1,10.3,0.0,7.1
01730,78.8,3.7,0.2,14.7,0.0,3.6
01731,77.0,3.3,0.0,10.7,0.0,13.5
01740,93.5,0.3,0.0,4.3,0.0,1.9
01741,86.5,0.0,0.4,11.2,0.0,1.6
01742,83.2,4.0,0.0,7.0,0.0,7.1
01745,92.7,0.0,0.0,5.4,0.0,5.3
01746,91.8,1.3,0.0,4.4,0.0,4.0
01747,97.6,0.6,0.0,0.4,0.0,2.2
01748,86.0,1.8,0.2,9.7,0.0,2.6
01749,92.9,1.3,0.0,2.5,0.0,6.4
01752,78.9,3.0,0.1,5.9,0.1,14.0
01754,91.0,1.5,0.0,2.8,0.0,2.9
01756,93.0,0.1,0.0,1.6,0.0,1.0
01757,83.0,2.4,0.1,2.8,0.1,13.4
01760,81.7,1.7,0.1,13.3,0.0,4.0
01770,91.4,0.5,0.0,4.9,0.0,3.9
01772,82.4,1.7,0.0,13.5,0.0,2.8
01773,87.0,2.3,0.0,7.7,0.0,3.9
01775,91.8,0.0,0.0,3.9,0.0,2.8
01776,84.5,0.9,0.0,10.8,0.0,2.2
01778,84.8,0.6,0.0,11.3,0.4,4.1
01801,79.8,7.2,0.0,7.9,0.0,4.9
01803,75.4,4.9,0.1,16.3,0.2,2.2
01810,80.3,2.8,0.1,14.0,0.0,4.4
01821,86.7,2.6,0.0,8.0,0.1,3.0
01824,87.8,0.7,0.4,9.1,0.0,3.3
01826,88.6,3.8,0.0,3.9,0.1,6.2
01827,93.8,0.0,0.0,4.5,0.0,1.3
01830,80.3,3.7,0.0,1.4,0.0,21.2
01832,82.3,2.4,0.1,1.0,0.1,24.7
01833,95.4,1.1,0.4,1.0,0.0,3.9
01834,98.0,0.9,0.3,0.2,0.0,4.9
01835,87.5,3.5,0.0,2.2,0.0,10.6
01840,44.3,5.2,1.0,0.0,0.0,85.8
01841,52.2,4.4,0.5,1.4,0.0,84.8
01843,52.7,5.5,0.1,4.8,0.0,70.4
01844,76.5,3.9,0.8,3.8,0.0,29.0
01845,86.8,2.7,0.0,6.6,0.0,6.3
01850,67.7,12.3,0.5,6.2,0.0,28.8
01851,45.7,5.8,1.1,42.8,0.1,12.0
01852,70.1,7.1,0.8,13.4,0.0,19.0
01854,62.0,6.6,0.1,23.7,0.2,20.1
01860,97.1,0.1,0.0,0.9,0.0,3.9
01862,82.2,5.5,0.0,3.8,0.0,7.3
01863,85.6,1.3,0.0,9.1,0.1,4.6
01864,90.9,1.4,0.2,4.5,0.0,1.4
01867,92.6,0.3,0.2,4.7,0.0,2.8
01876,92.3,1.9,0.1,3.4,0.0,1.6
01879,87.7,1.1,0.2,7.4,0.0,3.3
01880,93.0,1.4,0.0,2.2,0.0,4.6
01886,78.7,0.8,0.0,18.8,0.0,1.9
01887,89.4,3.3,0.0,4.9,0.1,1.6
01890,83.2,0.3,0.0,12.8,0.0,2.1
01901,40.3,16.8,0.4,1.0,0.0,47.6
01902,38.9,16.2,0.4,8.0,0.1,47.1
01904,79.7,5.5,0.1,2.8,0.0,24.5
01905,45.1,13.5,0.7,10.1,0.0,41.8
01906,89.7,3.1,0.5,5.0,0.0,6.0
01907,95.0,0.9,0.0,0.9,0.0,3.3
01908,95.7,1.0,0.0,1.4,0.0,1.6
01913,94.5,0.8,0.3,1.1,0.0,2.7
01915,93.4,2.0,0.1,1.8,0.0,4.5
01921,93.9,0.0,0.0,2.4,0.0,1.1
01922,93.7,2.9,0.0,1.2,0.0,3.5
01923,93.8,1.7,0.0,1.8,0.0,3.8
01929,99.0,0.0,0.0,0.0,0.0,0.5
01930,94.5,1.6,0.1,1.7,0.0,2.3
01937,100.0,0.0,0.0,0.0,0.0,0.0
01938,95.8,1.2,0.0,0.8,0.0,3.5
01940,91.4,1.7,0.0,4.8,0.0,2.5
01944,99.0,0.0,0.0,0.6,0.0,1.6
01945,95.6,1.5,0.0,1.5,0.0,4.6
01949,92.0,1.5,0.1,1.5,0.0,6.7
01950,92.3,1.5,0.0,3.5,0.0,1.4
01951,97.2,0.8,0.0,0.0,0.0,2.9
01952,95.1,1.0,0.2,1.0,0.2,3.4
01960,90.0,3.4,0.3,1.0,0.0,10.5
01966,97.5,0.2,0.0,0.1,0.0,1.5
01969,95.9,1.0,0.0,1.2,0.0,1.0
01970,77.2,5.9,0.6,2.0,0.0,19.5
01982,93.3,0.2,0.0,5.1,0.1,1.3
01983,96.8,0.1,0.0,2.4,0.0,1.5
01984,92.2,2.1,0.0,3.7,0.0,5.2
01985,98.0,0.0,0.0,0.9,0.0,1.4
02019,93.5,1.7,0.0,1.1,0.0,2.7
02021,81.6,6.6,0.1,7.5,0.0,3.9
02025,97.5,0.7,0.1,0.8,0.0,0.9
02026,83.6,8.8,0.2,3.0,0.1,9.2
02030,85.5,1.5,0.0,9.8,0.0,3.8
02032,85.5,3.3,0.0,8.0,0.0,1.5
02035,90.0,5.2,0.0,2.0,0.0,3.8
02038,90.4,1.0,0.0,5.6,0.0,2.3
02043,96.4,0.4,0.0,2.1,0.0,1.1
02045,96.2,0.5,0.1,1.2,0.0,2.3
02047,100.0,0.0,0.0,0.0,0.0,0.0
02048,89.2,3.2,0.2,5.1,0.0,4.2
02050,95.5,0.5,0.2,0.6,0.1,1.8
02052,93.4,0.9,0.0,4.8,0.0,2.1
02053,92.3,2.9,0.0,3.0,0.0,1.2
02054,94.1,2.1,0.0,1.4,0.0,4.7
02056,87.3,6.4,0.5,1.7,0.0,7.2
02061,96.3,0.4,0.0,1.5,0.2,1.3
02062,83.2,7.3,0.0,6.7,0.0,6.9
02066,95.2,0.8,0.0,0.4,0.4,1.0
02067,77.1,2.8,0.0,16.3,0.0,4.4
02071,54.7,29.0,1.1,5.0,0.0,14.1
02072,74.5,14.4,0.7,4.3,0.0,4.2
02081,91.0,1.2,0.2,3.3,0.0,6.1
02090,87.7,0.7,0.0,8.3,0.0,2.3
02093,96.5,2.6,0.0,0.6,0.0,2.8
02108,86.4,4.6,0.1,3.7,0.0,4.9
02109,84.0,4.4,0.0,8.1,0.0,3.7
02110,82.0,1.1,0.0,5.2,4.4,1.4
02111,38.8,4.1,0.5,53.5,0.0,5.6
02113,94.1,0.5,0.2,1.6,0.0,7.8
02114,80.0,4.7,0.1,9.9,0.0,11.8
02115,64.9,9.1,0.1,15.8,0.1,15.1
02116,75.0,5.9,0.2,14.4,0.0,7.6
02118,53.4,19.6,0.3,14.7,0.0,18.3
02119,16.3,55.6,1.5,3.5,0.0,29.7
02120,45.0,22.8,0.2,17.7,0.0,23.9
02121,9.1,67.6,0.0,0.5,0.0,31.4
02122,34.8,31.7,0.1,21.2,0.0,11.5
02124,23.8,62.0,0.7,6.3,0.0,17.5
02125,35.2,34.7,0.4,11.2,0.0,21.5
02126,8.1,84.0,0.2,1.1,0.0,15.8
02127,82.0,7.2,0.2,4.6,0.0,10.4
02128,61.7,3.1,0.2,4.9,0.0,56.4
02129,78.6,7.6,0.0,8.0,0.0,11.8
02130,65.6,13.8,0.3,6.3,0.0,22.2
02131,58.1,26.0,0.8,2.0,0.0,26.2
02132,81.4,7.1,0.0,6.9,0.0,7.5
02134,59.7,4.6,0.5,25.3,0.0,12.3
02135,71.7,4.8,0.3,14.5,0.2,12.0
02136,37.3,45.0,0.3,1.8,0.0,27.1
02138,72.8,5.4,0.1,15.3,0.1,8.4
02139,65.0,12.8,0.3,15.8,0.1,8.8
02140,60.5,21.0,0.1,15.1,0.0,7.6
02141,68.0,7.6,0.2,16.5,0.1,15.1
02142,58.9,5.5,0.0,29.0,0.0,10.5
02143,76.4,4.4,0.4,11.8,0.0,9.0
02144,85.1,4.0,0.0,6.8,0.0,5.2
02145,67.7,11.6,0.0,9.8,0.0,17.8
02148,53.8,17.1,0.0,23.3,0.0,9.3
02149,59.5,18.6,1.0,6.9,0.1,26.6
02150,50.8,6.9,0.1,3.2,0.0,66.9
02151,79.0,5.7,0.2,4.7,0.0,32.5
02152,93.3,2.0,0.0,0.6,0.0,8.8
02155,74.8,9.3,0.1,10.9,0.1,5.4
02163,65.8,4.1,0.3,24.6,0.0,13.5
02169,64.8,6.2,0.1,25.6,0.0,3.9
02170,52.0,3.6,0.7,41.1,0.8,1.0
02171,55.6,3.7,0.1,38.1,0.0,2.5
02176,88.9,2.6,0.0,5.9,0.0,3.7
02180,92.1,2.7,0.0,3.3,0.0,3.7
02184,81.9,3.1,0.2,12.1,0.0,2.2
02186,74.1,15.0,0.2,6.5,0.0,3.2
02188,79.8,9.3,0.3,6.5,0.0,3.6
