GEOGRAPHY,WHITE,BLACK_OR_AFRICAN_AMERICAN,AMERICAN_INDIAN_AND_ALASKA_NATIVE,ASIAN,NATIVE_HAWAIIAN_AND_OTHER_PACIFIC_ISLANDER,HISPANIC_OR_LATINO
45216,72.4,25.6,0.4,0.0,0.0,10.0
45217,54.9,40.4,1.4,1.3,0.0,0.3
45218,93.5,4.0,0.1,0.0,0.0,4.4
45219,64.8,27.2,0.1,4.2,0.3,2.4
45220,66.2,17.9,0.2,13.2,0.0,1.5
45223,40.5,55.2,0.0,0.7,0.0,1.6
45224,43.7,51.8,0.1,0.8,0.0,1.8
45225,19.4,72.9,1.0,1.4,0.0,3.1
45226,95.0,3.0,0.2,1.2,0.0,0.7
45227,61.0,34.0,0.6,1.7,0.0,1.4
45229,16.9,80.6,0.3,0.8,0.0,0.7
45230,93.5,3.4,0.1,1.1,0.0,0.9
45231,55.8,38.4,0.3,1.0,0.0,2.3
45232,15.6,77.3,0.2,0.0,0.0,3.4
45233,97.0,0.8,0.4,0.4,0.0,1.1
45236,76.6,15.6,0.0,5.2,0.0,1.9
45237,23.3,73.4,0.3,0.4,0.0,0.8
45238,79.4,16.0,0.2,1.2,0.0,1.5
45239,65.5,31.7,0.0,1.1,0.0,2.6
45240,32.4,62.8,0.0,1.0,0.0,4.2
45241,84.6,8.0,0.1,4.2,0.0,6.0
45242,83.7,5.4,0.0,9.3,0.0,2.2
45243,92.5,1.5,0.3,4.1,0.0,2.0
45244,96.7,0.2,0.2,1.9,0.0,2.2
45245,94.9,2.3,0.8,0.3,0.0,1.7
45246,63.9,26.1,0.0,4.1,0.0,18.6
